officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Panch Pipla B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Panchavda B.O,360040,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Atkot S.O,Gondal H.O,NA,NA
Paneli S.O,360480,S.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,02826-276743,NA,Gondal H.O,NA,NA
Paradva B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Patanvav S.O,360430,S.O,Delivery,Gondal,Rajkot,Gujarat,Dhoraji,Rajkot,GUJARAT,02824-287180,NA,Gondal H.O,NA,NA
Patidad B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Pedhla B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Pipaliya B.O,360410,B.O,Delivery,Gondal,Rajkot,Gujarat,Dhoraji,Rajkot,GUJARAT,NA,Dhoraji S.O,Gondal H.O,NA,NA
Pipaliya(Sadak) B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Pipalva B.O,360360,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetalsar Jn. S.O,Gondal H.O,NA,NA
Pipardi B.O,360405,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Jamkandorna S.O,Gondal H.O,NA,NA
Pipardi B.O,360055,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Vinchhiya S.O,Gondal H.O,NA,NA
Pithadia B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Pransla B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Premgadh B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Rabarika B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Rabarika B.O,360470,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Kolki S.O (Rajkot),Gondal H.O,NA,NA
Raidi B.O,360410,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Dhoraji S.O,Gondal H.O,NA,NA
Rajapara B.O,360030,B.O,Delivery,Gondal,Rajkot,Gujarat,Kotda,Rajkot,GUJARAT,NA,Kotda Sangani S.O,Gondal H.O,NA,NA
Ramod B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Ravna B.O,364490,B.O,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,Vasavad S.O,Gondal H.O,NA,NA
Reshamdi Galol B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Rib B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Ribda B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Roghel B.O,360410,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Dhoraji S.O,Gondal H.O,NA,NA
Rupavati B.O,360360,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetalsar Jn. S.O,Gondal H.O,NA,NA
Sajadiyali B.O,360405,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Jamkandorna S.O,Gondal H.O,NA,NA
Sajadiyali B.O,360450,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Bhayavadar S.O,Gondal H.O,NA,NA
Samadhiyala B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Samadhiyala B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Sanali B.O,360055,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Vinchhiya S.O,Gondal H.O,NA,NA
Sanathali B.O,364490,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Vasavad S.O,Gondal H.O,NA,NA
Sandhvaya B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Sanganva B.O,360035,B.O,Delivery,Gondal,Rajkot,Gujarat,Lodhika,Rajkot,GUJARAT,NA,Lodhika S.O,Gondal H.O,NA,NA
Sardharpur B.O,360375,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Navagadh S.O,Gondal H.O,NA,NA
Satapar B.O,360330,B.O,Delivery,Gondal,Rajkot,Gujarat,Kotda,Rajkot,GUJARAT,NA,Moviya S.O,Gondal H.O,NA,NA
Satodad B.O,360405,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Jamkandorna S.O,Gondal H.O,NA,NA
Semla B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Shishak B.O,360330,B.O,Delivery,Gondal,Rajkot,Gujarat,Kotda,Rajkot,GUJARAT,NA,Moviya S.O,Gondal H.O,NA,NA
Shivrajgadh B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Shivrajpur B.O,360050,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Jasdan S.O,Gondal H.O,NA,NA
Shrinathgadh B.O,360330,B.O,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,Moviya S.O,Gondal H.O,NA,NA
Sodvadar B.O,360440,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Supedi S.O,Gondal H.O,NA,NA
Sultanpur S.O (Rajkot),364470,S.O,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,02825-273420,NA,Gondal H.O,NA,NA
Supedi S.O,360440,S.O,Delivery,Gondal,Rajkot,Gujarat,Dhoraji,Rajkot,GUJARAT,02824-285779,NA,Gondal H.O,NA,NA
Talagana B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Tanasva B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Thana Galol B.O,360370,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetpur S.O,Gondal H.O,NA,NA
Timbdi Arab B.O,360360,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Jetalsar Jn. S.O,Gondal H.O,NA,NA
Timbdi Jam B.O,360450,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Bhayavadar S.O,Gondal H.O,NA,NA
Torania B.O,360360,B.O,Delivery,Gondal,Rajkot,Gujarat,Dhoraji,Rajkot,GUJARAT,NA,Jetalsar Jn. S.O,Gondal H.O,NA,NA
Trakuda B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Umrali B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Upleta Lati Plot S.O,360490,S.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,02826-225733,NA,Gondal H.O,NA,NA
Upleta ND T.S.O,360490,S.O,Non-Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,02826-220633,NA,Gondal H.O,NA,NA
Vachhra B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Vadala B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Vadali B.O,360450,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Bhayavadar S.O,Gondal H.O,NA,NA
Vadasada B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Manavadar,Junagadh,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Vadasada B.O,364485,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Amarnagar S.O (Rajkot),Gondal H.O,NA,NA
Vadod B.O,360050,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Jasdan S.O,Gondal H.O,NA,NA
Vadodar B.O,360410,B.O,Delivery,Gondal,Rajkot,Gujarat,Dhoraji,Rajkot,GUJARAT,NA,Dhoraji S.O,Gondal H.O,NA,NA
Valasan B.O,360480,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Paneli S.O,Gondal H.O,NA,NA
Vangadhra B.O,360055,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Vinchhiya S.O,Gondal H.O,NA,NA
Varjang Jalia B.O,360490,B.O,Delivery,Gondal,Rajkot,Gujarat,Upleta,Rajkot,GUJARAT,NA,Upleta Lati Plot S.O,Gondal H.O,NA,NA
Vasavad S.O,364490,S.O,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,02825-274420,NA,Gondal H.O,NA,NA
Vavdi B.O,360405,B.O,Delivery,Gondal,Rajkot,Gujarat,Jamkandorna,Rajkot,GUJARAT,NA,Jamkandorna S.O,Gondal H.O,NA,NA
Vavdi Station B.O,364485,B.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,NA,Amarnagar S.O (Rajkot),Gondal H.O,NA,NA
Vekri B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Vinchhiya S.O,360055,S.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,02821-276420,NA,Gondal H.O,NA,NA
Vinzivad B.O,364470,B.O,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,Sultanpur S.O (Rajkot),Gondal H.O,NA,NA
Virpur S.O,360380,S.O,Delivery,Gondal,Rajkot,Gujarat,Jetpur,Rajkot,GUJARAT,02823-281420,NA,Gondal H.O,NA,NA
Vora Kotda B.O,360311,B.O directly a/w Head Office,Delivery,Gondal,Rajkot,Gujarat,Gondal,Rajkot,GUJARAT,NA,NA,Gondal H.O,NA,NA
Zanzmer B.O,360440,B.O,Delivery,Gondal,Rajkot,Gujarat,Dhoraji,Rajkot,GUJARAT,NA,Supedi S.O,Gondal H.O,NA,NA
Zundala B.O,364490,B.O,Delivery,Gondal,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Vasavad S.O,Gondal H.O,NA,NA
Aerodromme S.O,361003,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodiya,Jamnagar,GUJARAT,0288-2710667,NA,Jamnagar H.O,NA,NA
Aliabada S.O,361110,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,0288-282220,NA,Jamnagar H.O,NA,NA
Ambala B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,NA,NA
Ambardi B.O,360515,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Verad S.O,Jamnagar H.O,NA,NA
Ambavadi B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,NA,NA
Amra B.O,361006,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Khodiyar Colony S.O,Jamnagar H.O,NA,NA
Amran S.O,363655,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,02893-287220,NA,Jamnagar H.O,NA,NA
Anandpur B.O,361162,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Nikava S.O,Jamnagar H.O,NA,NA
Arablush B.O,361280,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Lalpur,Jamnagar,GUJARAT,NA,Kanalush S.O,Jamnagar H.O,NA,NA
Arambhada B.O,361345,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Mithapur S.O (Jamnagar),Jamnagar H.O,NA,NA
Arikhana B.O,361170,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Lalpur,Jamnagar,GUJARAT,NA,Lalpur S.O (Jamnagar),Jamnagar H.O,NA,NA
Arla B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,NA,NA
Ashiavadar B.O,361325,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamkalyanpur,Jamnagar,GUJARAT,NA,Raval S.O,Jamnagar H.O,NA,NA
Asota Mota B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,NA,NA
Bada B.O,361110,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Aliabada S.O,Jamnagar H.O,NA,NA
Badanpar B.O,361250,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Jodia S.O,Jamnagar H.O,NA,NA
Badanpar B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,NA,NA
Baid B.O,361006,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Khodiyar Colony S.O,Jamnagar H.O,NA,NA
Bajana B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,NA,NA
Balachadi S.O,361230,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,02893-286220,NA,Jamnagar H.O,NA,NA
Balambha S.O,361240,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodiya,Jamnagar,GUJARAT,02893-285230,NA,Jamnagar H.O,NA,NA
Balambhadi B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,NA,NA
Balva B.O,360530,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Jamjodhpur S.O,Jamnagar H.O,NA,NA
Bamangam B.O,360540,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kharedi S.O,Jamnagar H.O,NA,NA
Banga B.O,361013,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Khandhera S.O,Jamnagar H.O,NA,NA
Bankodi B.O,361315,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,NA,Bhatia S.O,Jamnagar H.O,NA,NA
Banugar Moti B.O,361120,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Dhuvav S.O,Jamnagar H.O,NA,NA
Baradia B.O,361335,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Dwarka S.O,Jamnagar H.O,NA,NA
Bavakhakharia B.O,361162,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Nikava S.O,Jamnagar H.O,NA,NA
Bedeshwar S.O,361002,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,0288-2554410,NA,Jamnagar H.O,NA,NA
Bedi S.O,361009,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,0288-2754927,NA,Jamnagar H.O,NA,NA
Beh B.O,361310,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Salaya S.O,Jamnagar H.O,NA,NA
Bela B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,NA,NA
Beraja B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kahbhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,NA,NA
Beraja Bhalsan B.O,361013,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Khandhera S.O,Jamnagar H.O,NA,NA
Beraja Fala B.O,361011,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Hadiana S.O,Jamnagar H.O,NA,NA
Beraja Pasaya B.O,361110,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Aliabada S.O,Jamnagar H.O,NA,NA
Bet S.O,361330,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,02892-299234,NA,Jamnagar H.O,NA,NA
Bhadthar S.O,361306,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,02833-272220,NA,Jamnagar H.O,NA,NA
Bhadukiya Mota B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,NA,NA
Bhagat Khijadia B.O,360540,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kharedi S.O,Jamnagar H.O,NA,NA
Bhandaria B.O,361306,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Bhadthar S.O,Jamnagar H.O,NA,NA
Bhangor B.O,360515,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Verad S.O,Jamnagar H.O,NA,NA
Bhankhokhri B.O,361306,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Bhadthar S.O,Jamnagar H.O,NA,NA
Bhanvad S.O,360510,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,02896-232621,NA,Jamnagar H.O,NA,NA
Bharana B.O,361010,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Vadinar S.O,Jamnagar H.O,NA,NA
Bharatpur B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,NA,NA
Bhatel B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,NA,NA
Bhatia S.O,361315,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,02891-233106,NA,Jamnagar H.O,NA,NA
Bhatvadia B.O,361315,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,NA,Bhatia S.O,Jamnagar H.O,NA,NA
Bhavabhi Khijadia B.O,360540,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kharedi S.O,Jamnagar H.O,NA,NA
Bhenakvad B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,NA,NA
Bhensdad B.O,361220,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Dhrol,Jamnagar,GUJARAT,NA,Latipur S.O,Jamnagar H.O,NA,NA
Bhimkata B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,NA,NA
Bhimrana B.O,361345,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Mithapur S.O (Jamnagar),Jamnagar H.O,NA,NA
Bhinda B.O,361306,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Bhadthar S.O,Jamnagar H.O,NA,NA
Bhogat B.O,361315,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,NA,Bhatia S.O,Jamnagar H.O,NA,NA
Bhojabedi B.O,360520,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Dhrafa S.O,Jamnagar H.O,NA,NA
