officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Atali B.O,391244,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Choranda S.O,Fateganj H.O,NA,NA
Atladara S.O,390012,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2680170,NA,Fateganj H.O,NA,NA
Bachar B.O,391244,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Choranda S.O,Fateganj H.O,NA,NA
Bahutha B.O,391775,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Tundav S.O,Fateganj H.O,NA,NA
Bajwa S.O,391310,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2230238,NA,Fateganj H.O,NA,NA
Baman Gam B.O,391243,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,POR S.O,Fateganj H.O,NA,NA
Bhadara B.O,391445,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Ranu S.O,Fateganj H.O,NA,NA
Bhadarwa S.O,391780,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,02667-244175,NA,Fateganj H.O,NA,NA
Bhaily S.O,391410,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2251129,NA,Fateganj H.O,NA,NA
Bhaniara B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Bharthana B.O,391244,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Choranda S.O,Fateganj H.O,NA,NA
Bhoj B.O,391445,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Ranu S.O,Fateganj H.O,NA,NA
Bill B.O,391410,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Bhaily S.O,Fateganj H.O,NA,NA
Bodka B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Brahamanvashi B.O,391421,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Masar Road S.O,Fateganj H.O,NA,NA
Champaner Road B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Chandranagar B.O,391520,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Samlaya R S S.O,Fateganj H.O,NA,NA
Chansad B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Chapad B.O,391410,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Bhaily S.O,Fateganj H.O,NA,NA
Chemical Industries S.O,390003,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2282396,NA,Fateganj H.O,NA,NA
Chhaliar B.O,391530,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Sandasal S.O,Fateganj H.O,NA,NA
Chhanchava B.O,391244,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Choranda S.O,Fateganj H.O,NA,NA
Chhani Rd S.O,390024,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2760439,NA,Fateganj H.O,NA,NA
Chhani S.O (Vadodara),391740,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2772847,NA,Fateganj H.O,NA,NA
Chhatral B.O,391210,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Dabhoi,Vadodara,GUJARAT,NA,Kandari S.O,Fateganj H.O,NA,NA
Chipad B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Chitral B.O,391430,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Mobha Road S.O,Fateganj H.O,NA,NA
Chokari B.O,391450,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Karkhadi S.O,Fateganj H.O,NA,NA
Choranda S.O,391244,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,02666-281383,NA,Fateganj H.O,NA,NA
Chorbhuj B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Dabhasa B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Dabka B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Dajipura B.O,391774,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Desar S.O,Fateganj H.O,NA,NA
Darapura B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Dashrath B.O,391740,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Chhani S.O (Vadodara),Fateganj H.O,NA,NA
Desar S.O,391774,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,02667-235052,NA,Fateganj H.O,NA,NA
Dhanora B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Dhanora B.O,391346,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Petrochemical S.O,Fateganj H.O,NA,NA
Dhantej B.O,391530,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Sandasal S.O,Fateganj H.O,NA,NA
Dhavat B.O,391210,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Kandari S.O,Fateganj H.O,NA,NA
Dodka B.O,391340,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Nandesari Ind. Estate S.O,Fateganj H.O,NA,NA
Dudhwada B.O,391450,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Karkhadi S.O,Fateganj H.O,NA,NA
Dumad B.O,391740,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Chhani S.O (Vadodara),Fateganj H.O,NA,NA
Ekelbara B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Eme S.O,390008,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2792119,NA,Fateganj H.O,NA,NA
Falod B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghoida,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Fartilizer Nagar S.O,391750,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2242430,NA,Fateganj H.O,NA,NA
Fateganj H.O,390002,H.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2795355,NA,NA,NA,NA
Fazalpur B.O,391340,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Nandesari Ind. Estate S.O,Fateganj H.O,NA,NA
Gabhirpura B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Gametha B.O,391430,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Mobha Road S.O,Fateganj H.O,NA,NA
Gandhara B.O,391210,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Kandari S.O,Fateganj H.O,NA,NA
Ganeshpura B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Gangadia B.O,391520,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Samlaya R S S.O,Fateganj H.O,NA,NA
Ganpatpura B.O,391210,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Kandari S.O,Fateganj H.O,NA,NA
Ganpatpura B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Gardhia B.O,391520,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Samlaya R S S.O,Fateganj H.O,NA,NA
Gavasad B.O,391430,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Mobha Road S.O,Fateganj H.O,NA,NA
Geb S.O,390007,S.O,Non-Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2344051,NA,Fateganj H.O,NA,NA
Ghantiyal B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Ghayaj B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Ghodadara B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Goraj B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Goriyad B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Gorwa B.O,390003,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Chemical Industries S.O,Fateganj H.O,NA,NA
Gosindra B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Gothda B.O,391770,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Savli S.O,Fateganj H.O,NA,NA
Gotri B.O,391101,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Sevasi S.O,Fateganj H.O,NA,NA
Gutal B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Handod B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Himmatpura B.O,391774,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Desar S.O,Fateganj H.O,NA,NA
Husepura B.O,391445,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Ranu S.O,Fateganj H.O,NA,NA
Indrad B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Industrial Estate (Vadodara) S.O,390016,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2282154,NA,Fateganj H.O,NA,NA
Itola B.O,391243,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,POR S.O,Fateganj H.O,NA,NA
Itola R.S. B.O,391243,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,POR S.O,Fateganj H.O,NA,NA
Itwad B.O,391774,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Desar S.O,Fateganj H.O,NA,NA
Jalalpura B.O,391430,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Mobha Road S.O,Fateganj H.O,NA,NA
Jambugoral B.O,391774,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Desar S.O,Fateganj H.O,NA,NA
Jarod S.O,391510,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,02668-274220,NA,Fateganj H.O,NA,NA
Jaspura B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Jawahar Nagar S.O (Vadodara),391320,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2266170,NA,Fateganj H.O,NA,NA
Jiyatalavdi B.O,391220,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Dabhoi,Vadodara,GUJARAT,NA,Kayavahron S.O,Fateganj H.O,NA,NA
Juna Samlaya B.O,391520,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Samlaya R S S.O,Fateganj H.O,NA,NA
Junarampura B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghoida,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Juni Jathardi B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Kadchhala B.O,391774,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Desar S.O,Fateganj H.O,NA,NA
Kalali B.O,390012,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Atladara S.O,Fateganj H.O,NA,NA
Kamalpura B.O,391520,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Samlaya R S S.O,Fateganj H.O,NA,NA
Kambola B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Kamrol B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Kanbha B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Kanda B.O,391430,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Mobha Road S.O,Fateganj H.O,NA,NA
Kandari S.O,391210,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,02666-232140,NA,Fateganj H.O,NA,NA
Karamdi B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Karchia B.O,391520,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Samlaya R S S.O,Fateganj H.O,NA,NA
Karchiya B.O,391310,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Bajwa S.O,Fateganj H.O,NA,NA
Karkhadi S.O,391450,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,02662-273230,NA,Fateganj H.O,NA,NA
Karmal B.O,391210,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Dabhoi,Vadodara,GUJARAT,NA,Kandari S.O,Fateganj H.O,NA,NA
Karmaliyapura B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Karodia B.O,391310,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Bajwa S.O,Fateganj H.O,NA,NA
Kasumbia B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Kayavahron S.O,391220,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Dabhoi,Vadodara,GUJARAT,02663-271631,NA,Fateganj H.O,NA,NA
Khakharia B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Khanda B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Khandiya B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Kheda Karmasiya B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Khervadi B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Kiya B.O,392310,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Valan S.O,Fateganj H.O,NA,NA
Kotambi B.O,391510,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Jarod S.O,Fateganj H.O,NA,NA
Kotna B.O,391330,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,NA,Koyali S.O,Fateganj H.O,NA,NA
Koyali S.O,391330,S.O,Delivery,Vadodara West,Vadodara,Gujarat,Vadodara,Vadodara,GUJARAT,0265-2232624,NA,Fateganj H.O,NA,NA
Kurai B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Kural B.O,391430,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Mobha Road S.O,Fateganj H.O,NA,NA
Kurali B.O,391240,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Miyagam Karjan S.O,Fateganj H.O,NA,NA
Kuvarpura B.O,391220,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Dabhoi,Vadodara,GUJARAT,NA,Kayavahron S.O,Fateganj H.O,NA,NA
Kuvarpura B.O,391761,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT,NA,Rustampura S.O (Vadodara),Fateganj H.O,NA,NA
Kuvarvada B.O,391760,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Vaghodia,Vadodara,GUJARAT,NA,Vaghodia S.O,Fateganj H.O,NA,NA
Lakodara B.O,391244,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Karjan,Vadodara,GUJARAT,NA,Choranda S.O,Fateganj H.O,NA,NA
Lamdapura B.O,391775,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Tundav S.O,Fateganj H.O,NA,NA
Lanchanpura B.O,391770,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Savli S.O,Fateganj H.O,NA,NA
Latipura B.O,391440,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Padra,Vadodara,GUJARAT,NA,Padra S.O,Fateganj H.O,NA,NA
Latwa B.O,391530,B.O,Delivery,Vadodara West,Vadodara,Gujarat,Savli,Vadodara,GUJARAT,NA,Sandasal S.O,Fateganj H.O,NA,NA
