officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Veeracholapuram B.O,638701,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Kangayam,Erode,TAMIL NADU,NA,Kangayam S.O,Dharapuram H.O,NA,NA
Veerajimangalam B.O,638673,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Dharapuram,Erode,TAMIL NADU,NA,Kolinjivadi S.O,Dharapuram H.O,NA,NA
Veeranampalayam B.O,638701,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Kangayam,Erode,TAMIL NADU,NA,Kangayam S.O,Dharapuram H.O,NA,NA
Veerapandi S.O (Coimbatore),641605,S.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Tiruppur,Coimbatore,TAMIL NADU,0421-2211950,NA,Tirupur H.O,NA,NA
Velappanaickenpalayam B.O,641669,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Palladam,Coimbatore,TAMIL NADU,NA,Sultanpet S.O,Tirupur H.O,NA,NA
Velappanaickenvalasu B.O,638111,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Kangeyam,Erode,TAMIL NADU,NA,Vellakoil S.O,Dharapuram H.O,NA,NA
Velayuthampalayam B.O,641654,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,NA,Coimbatore,TAMIL NADU,NA,Avanash S.O,Tirupur H.O,NA,NA
Vellakoil Bazaar S.O,638111,S.O,Non-Delivery,Tirupur,Coimbatore,Tamilnadu,Kangeyam,Erode,TAMIL NADU,NA,NA,Dharapuram H.O,NA,NA
Vellakoil S.O,638111,S.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Kangeyam,Erode,TAMIL NADU,04257-260910,NA,Dharapuram H.O,NA,NA
Vellavavipudur B.O,638661,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Dharapuram,Erode,TAMIL NADU,NA,Kolathupalayam S.O,Dharapuram H.O,NA,NA
Velliankadu B.O,641104,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Mettupalayam,Coimbatore,TAMIL NADU,NA,Karamadai S.O,Mettupalayam H.O,NA,NA
Vellierichal B.O,638105,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,NA,Erode,TAMIL NADU,NA,Muthur S.O,Dharapuram H.O,NA,NA
Vengipalayam B.O,638703,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Dharapuram,Erode,TAMIL NADU,NA,Udhiyur S.O,Dharapuram H.O,NA,NA
Vengitapuram B.O,641664,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Palladam,Coimbatore,TAMIL NADU,NA,Palladam S.O,Tirupur H.O,NA,NA
Vettuvapalayam B.O,641670,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,NA,Coimbatore,TAMIL NADU,NA,Karavalur S.O,Mettupalayam H.O,NA,NA
Vijayapuram S.O (Coimbatore),641606,S.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Tiruppur,Coimbatore,TAMIL NADU,0421-2374051,NA,Tirupur H.O,NA,NA
Vinnapalli B.O,638402,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Sathy,Erode,TAMIL NADU,NA,Rangasamudram S.O,Mettupalayam H.O,NA,NA
Virumandampalayam B.O,638812,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Perundurai,Erode,TAMIL NADU,NA,Chengapalli S.O,Tirupur H.O,NA,NA
Vivekanandapuram B.O,641113,B.O,Delivery,Tirupur,Coimbatore,Tamilnadu,Mettupalayam,Coimbatore,TAMIL NADU,NA,Seeliyur S.O,Mettupalayam H.O,NA,NA
19 Pudur B.O,624614,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Chatrapatti S.O (Dindigul),Palani H.O,NA,NA
A.Nadupatti B.O,624302,B.O,Delivery,Dindigul,Madurai,Tamilnadu,NA,Dindigul,TAMIL NADU,NA,Gandhigram S.O (Dindigul),Dindigul H.O,NA,NA
Achanampatti B.O,624702,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Eriyodu S.O,Dindigul H.O,NA,NA
Adalur B.O,624212,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Perumbarai S.O,Nilakottai H.O,NA,NA
Adiyanuthu B.O,624003,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Nagalnagar S.O,Dindigul H.O,NA,NA
Adukkam B.O,624101,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Kodaikanal,Dindigul,TAMIL NADU,NA,Kodaikanal S.O,Nilakottai H.O,NA,NA
Agaram B.O,624709,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Tadicombu S.O,Dindigul H.O,NA,NA
Alagapuri B.O,624710,B.O,Delivery,Dindigul,Madurai,Tamilnadu,NA,Dindigul,TAMIL NADU,NA,Vedasandur S.O,Dindigul H.O,NA,NA
Alamarathupatti B.O,624303,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,N.Panjampatti S.O,Dindigul H.O,NA,NA
Alambadi B.O,624620,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Palayam S.O,Dindigul H.O,NA,NA
Alambadimines B.O,624703,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,Guziliamparai S.O,Dindigul H.O,NA,NA
Amarapundi B.O,624613,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Ayakudi S.O,Palani H.O,NA,NA
Ambathurai B.O,624302,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Gandhigram S.O (Dindigul),Dindigul H.O,NA,NA
Ambathurai R.S S.O,624302,S.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2222222,NA,Dindigul H.O,NA,NA
Ambilikai S.O,624612,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04553-249172,NA,Palani H.O,NA,NA
Ammapatti B.O,624206,B.O,Delivery,Dindigul,Madurai,Tamilnadu,NA,Dindigul,TAMIL NADU,NA,Kodairoad R.S. S.O,Nilakottai H.O,NA,NA
Ammapatti B.O,624622,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Reddiarchatram S.O,Dindigul H.O,NA,NA
Ammayanaickanur S.O,624201,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Nilakkottai,Dindigul,TAMIL NADU,NA,NA,Nilakottai H.O,NA,NA
Anaipatti B.O,624219,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vilampatti S.O,Nilakottai H.O,NA,NA
Anaipatti B.O,624620,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,Palayam S.O,Dindigul H.O,NA,NA
Andipatti B.O,624621,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Pappampatti S.O,Palani H.O,NA,NA
Angunagar S.O,624001,S.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,NA,Dindigul H.O,NA,NA
Anjukulipatti B.O,624308,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vembarpatti S.O,Dindigul H.O,NA,NA
Appanuthu B.O,624617,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Keeranur(MA) S.O,Palani H.O,NA,NA
Aranmanaivalasu B.O,624616,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kallimandayam S.O,Palani H.O,NA,NA
Arasappapillaipatti B.O,624619,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Oddanchatram S.O,Palani H.O,NA,NA
Athikombai B.O,624619,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Oddanchatram S.O,Palani H.O,NA,NA
Attur S.O,624701,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,NA,Dindigul H.O,NA,NA
Attuvampatti B.O,624101,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kodaikanal S.O,Nilakottai H.O,NA,NA
Avichipatti B.O,624401,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Natham S.O,Dindigul H.O,NA,NA
Avilipatti B.O,624304,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Sanarpatti S.O,Dindigul H.O,NA,NA
Ayakudi S.O,624613,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04545-251556,NA,Palani H.O,NA,NA
Ayyalur S.O,624801,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,04551-231230,NA,Dindigul H.O,NA,NA
Ayyankottai B.O,624211,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Pattiveeranpatti S.O,Nilakottai H.O,NA,NA
Balakrishnapurampudur S.O,624005,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,0451-2410604,NA,Dindigul H.O,NA,NA
Balasamudram S.O (Dindigul),624610,S.O,Delivery,Dindigul,Madurai,Tamilnadu,NA,Dindigul,TAMIL NADU,NA,NA,Palani H.O,NA,NA
Batlagundu Bazar S.O,624202,S.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,NA,Nilakottai H.O,NA,NA
Batlagundu S.O,624202,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04543-262227,NA,Nilakottai H.O,NA,NA
Begampur S.O (Dindigul),624002,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2400303,NA,Dindigul H.O,NA,NA
Bodikamanvadi B.O,624708,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Sithayankottai S.O,Nilakottai H.O,NA,NA
Boduvarpatti B.O,624614,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Chatrapatti S.O (Dindigul),Palani H.O,NA,NA
Bojanampatti B.O,624802,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,Vadamadurai S.O,Dindigul H.O,NA,NA
Boothagudi B.O,624402,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Samudrapatti S.O,Dindigul H.O,NA,NA
Chatirapatti B.O,624620,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Palayam S.O,Dindigul H.O,NA,NA
Chatrapatti S.O (Dindigul),624614,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04545-220769,NA,Palani H.O,NA,NA
Chettiapatti B.O,624302,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Gandhigram S.O (Dindigul),Dindigul H.O,NA,NA
Chinnakalayamputhur B.O,624615,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kalayamputhur S.O,Palani H.O,NA,NA
Chinnakkampatti B.O,624712,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Markkampatti S.O,Palani H.O,NA,NA
Chinnalapatti S.O,624301,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2452611,NA,Dindigul H.O,NA,NA
Chinnamandavadi B.O,624612,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Oddanchatram,Dindigul,TAMIL NADU,NA,Ambilikai S.O,Palani H.O,NA,NA
Chittoor B.O,624702,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Eriyodu S.O,Dindigul H.O,NA,NA
D.Gudalur B.O,624620,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Palayam S.O,Dindigul H.O,NA,NA
Dasaripatti B.O,624614,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Chatrapatti S.O (Dindigul),Palani H.O,NA,NA
Devarappanpatti B.O,624204,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Iyyampalayam S.O,Nilakottai H.O,NA,NA
Devathur B.O,624614,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Chatrapatti S.O (Dindigul),Palani H.O,NA,NA
Devinaickenpatti B.O,624711,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,Kasipalayam S.O (Dindigul),Dindigul H.O,NA,NA
Dharmathupatti B.O,624705,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kannivadi S.O,Dindigul H.O,NA,NA
Dindigul Bus Stand S.O,624003,S.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,NA,Dindigul H.O,NA,NA
Dindigul Collectorate S.O,624004,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2461013,NA,Dindigul H.O,NA,NA
Dindigul East S.O,624003,S.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,NA,Dindigul H.O,NA,NA
Dindigul Fort S.O,624001,S.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2430053,NA,Dindigul H.O,NA,NA
Dindigul H.O,624001,H.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2427503,NA,NA,NA,NA
Emakkalapuram B.O,624304,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Sanarpatti S.O,Dindigul H.O,NA,NA
Eriyodu S.O,624702,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,NA,Dindigul H.O,NA,NA
Erramanaickenpatti B.O,624613,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Ayakudi S.O,Palani H.O,NA,NA
Ethilodu B.O,624219,B.O,Non-Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vilampatti S.O,Nilakottai H.O,NA,NA
G.Thummalapatti B.O,624202,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Kodaikanal,Dindigul,TAMIL NADU,NA,Batlagundu S.O,Nilakottai H.O,NA,NA
Gandhigram S.O (Dindigul),624302,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2453717,NA,Dindigul H.O,NA,NA
Gurunathanaickanur B.O,624622,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Reddiarchatram S.O,Dindigul H.O,NA,NA
Guziliamparai S.O,624703,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,04551-234080,NA,Dindigul H.O,NA,NA
H.R.Kottai B.O,624002,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Begampur S.O (Dindigul),Dindigul H.O,NA,NA
I.Vadipatti B.O,624616,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kallimandayam S.O,Palani H.O,NA,NA
Idayakottai S.O,624704,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,NA,Palani H.O,NA,NA
Iyyampalayam S.O,624204,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04543-268340,NA,Nilakottai H.O,NA,NA
Jambudarikottai B.O,624206,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kodairoad R.S. S.O,Nilakottai H.O,NA,NA
Jambuliapatti B.O,624005,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,Balakrishnapurampudur S.O,Dindigul H.O,NA,NA
Javadhupatti B.O,624704,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Idayakottai S.O,Palani H.O,NA,NA
Jenankottai B.O,624710,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vedasandur S.O,Dindigul H.O,NA,NA
Jogipatti B.O,624704,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Idayakottai S.O,Palani H.O,NA,NA
Jothampatti B.O,624308,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vembarpatti S.O,Dindigul H.O,NA,NA
K.Ayyapatti B.O,624308,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vembarpatti S.O,Dindigul H.O,NA,NA
K.C.Patti B.O,624212,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Perumbarai S.O,Nilakottai H.O,NA,NA
K.Keeranur B.O,624616,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kallimandayam S.O,Palani H.O,NA,NA
K.Pudukottai B.O,624622,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Reddiarchatram S.O,Dindigul H.O,NA,NA
K.Rajathanikottai B.O,624206,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Nilakkottai,Dindigul,TAMIL NADU,NA,Kodairoad R.S. S.O,Nilakottai H.O,NA,NA
K.Singarakottai B.O,624708,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Sithayankottai S.O,Nilakottai H.O,NA,NA
Kalanampatti B.O,624710,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vedasandur S.O,Dindigul H.O,NA,NA
Kalanjipatti B.O,624619,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Oddanchatram S.O,Palani H.O,NA,NA
Kalayamputhur S.O,624615,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04545-255101,NA,Palani H.O,NA,NA
Kalikkampatti B.O,624303,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,N.Panjampatti S.O,Dindigul H.O,NA,NA
Kalladipatti B.O,624201,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Nilakottai,Dindigul,TAMIL NADU,NA,Ammayanaickanur S.O,Nilakottai H.O,NA,NA
Kallimandayam S.O,624616,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,04553-260658,NA,Palani H.O,NA,NA
Kallipatti B.O,624709,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Tadicombu S.O,Dindigul H.O,NA,NA
Kalvarpatti B.O,624711,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Vedasandur,Dindigul,TAMIL NADU,NA,Kasipalayam S.O (Dindigul),Dindigul H.O,NA,NA
Kamanur B.O,624216,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Tandigudi S.O,Nilakottai H.O,NA,NA
Kamatchipuram B.O,624622,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Reddiarchatram S.O,Dindigul H.O,NA,NA
Kambiliampatti B.O,624306,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Siluvathur S.O,Dindigul H.O,NA,NA
Kanakkanpatti B.O,624613,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Ayakudi S.O,Palani H.O,NA,NA
Kanalkadu B.O,624216,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Kodaikanal,Dindigul,TAMIL NADU,NA,Tandigudi S.O,Nilakottai H.O,NA,NA
Kanapadi B.O,624802,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vadamadurai S.O,Dindigul H.O,NA,NA
Kanavoipatti B.O,624308,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vembarpatti S.O,Dindigul H.O,NA,NA
Kanavoipatti B.O,624202,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Batlagundu S.O,Nilakottai H.O,NA,NA
Kanniapuram B.O,624308,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Vembarpatti S.O,Dindigul H.O,NA,NA
Kannivadi S.O,624705,S.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,0451-2555961,NA,Dindigul H.O,NA,NA
Kappalapatti B.O,624614,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Oddanchatram,Dindigul,TAMIL NADU,NA,Chatrapatti S.O (Dindigul),Palani H.O,NA,NA
Kappiliapatti B.O,624612,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Ambilikai S.O,Palani H.O,NA,NA
Kariampatti B.O,624215,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Nilakkottai,Dindigul,TAMIL NADU,NA,Silukkuvarpatti S.O,Nilakottai H.O,NA,NA
Kariampatti B.O,624616,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Kallimandayam S.O,Palani H.O,NA,NA
Karikali B.O,624703,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Dindigul,Dindigul,TAMIL NADU,NA,Guziliamparai S.O,Dindigul H.O,NA,NA
Karikaranpudur B.O,624615,B.O,Delivery,Dindigul,Madurai,Tamilnadu,Palani,Dindigul,TAMIL NADU,NA,Kalayamputhur S.O,Palani H.O,NA,NA
