officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Ganugapadu B.O,507120,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Sujathanagar,Khammam,TELANGANA,NA,Sujathanagar S.O,Kothagudem Colls H.O,NA,NA
Garibpeta B.O,507118,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kothagudem,Khammam,TELANGANA,NA,Ramavaram S.O,Kothagudem Colls H.O,NA,NA
Garikapadu B.O,507165,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Wyra,Khammam,TELANGANA,NA,Wyra S.O,Khammam H.O,NA,NA
Garla S.O,507210,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Garla,Khammam,TELANGANA,08745-248598,NA,Khammam H.O,NA,NA
Gattusingaram B.O,507159,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kusumanchi,Khammam,TELANGANA,NA,Kusumanchi S.O,Khammam H.O,NA,NA
Godlagudem B.O,507129,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Aswapuram,Khammam,TELANGANA,NA,Nellipaka S.O,Bhadrachalam H.O,NA,NA
Gogubaka B.O,507129,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Nellipaka,Khammam,TELANGANA,NA,Nellipaka S.O,Bhadrachalam H.O,NA,NA
Gokinepalli S.O,507158,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Gokinepalli,Khammam,TELANGANA,08742-280346,NA,Khammam H.O,NA,NA
Gollapahad B.O,507003,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Gandhichowk S.O (Khammam),Khammam H.O,NA,NA
Gollapudi B.O,507165,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Wyra,Khammam,TELANGANA,NA,Wyra S.O,Khammam H.O,NA,NA
Gommugudem B.O,507140,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Snpuram,Khammam,TELANGANA,NA,S.N.Puram S.O,Bhadrachalam H.O,NA,NA
Gondigudem B.O,507116,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Manugur,Khammam,TELANGANA,NA,Hwp Aswapur Colony S.O,Bhadrachalam H.O,NA,NA
Gopalapuram B.O,507163,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,T.palem,Khammam,TELANGANA,NA,Tirumalayapalem S.O,Khammam H.O,NA,NA
Gopalapuram B.O,507002,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Collectorate S.O (Khammam),Khammam H.O,NA,NA
Gopalapuram B.O,507210,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Garla,Khammam,TELANGANA,NA,Garla S.O,Khammam H.O,NA,NA
Gopalaraopeta B.O,507117,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Manuguru,Khammam,TELANGANA,NA,Manuguru Colls S.O,Bhadrachalam H.O,NA,NA
Gopathi B.O,507305,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tanikella,Khammam,TELANGANA,NA,Tanikella S.O,Khammam H.O,NA,NA
Gopavaram B.O,507305,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tanikella,Khammam,TELANGANA,NA,Tanikella S.O,Khammam H.O,NA,NA
Gouthampur S.O,507138,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Gouthampur,Khammam,TELANGANA,08744-250634,NA,Kothagudem Colls H.O,NA,NA
Govindarala B.O,507182,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Komminepalli,Khammam,TELANGANA,NA,Komminepalli S.O,Khammam H.O,NA,NA
Gowraram B.O,507211,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Bayyaram,Khammam,TELANGANA,NA,Bayyaram S.O,Khammam H.O,NA,NA
Gubbagurthi B.O,507165,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Wyra,Khammam,TELANGANA,NA,Wyra S.O,Khammam H.O,NA,NA
Gudimalla B.O,507003,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Gandhichowk S.O (Khammam),Khammam H.O,NA,NA
Gudurpahad B.O,507003,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Gandhichowk S.O (Khammam),Khammam H.O,NA,NA
Gummadidoddi B.O,507136,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Venkatapuram,Khammam,TELANGANA,NA,Venkatapuram S.O,Bhadrachalam H.O,NA,NA
Gummadivalli B.O,507301,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Aswaraopet,Khammam,TELANGANA,NA,Aswaraopet S.O,Kothagudem Colls H.O,NA,NA
Gundala B.O,507129,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Bhadrachalam,Khammam,TELANGANA,NA,Nellipaka S.O,Bhadrachalam H.O,NA,NA
Gundala B.O,507123,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Yellandu,Khammam,TELANGANA,NA,Yellandu S.O,Kothagudem Colls H.O,NA,NA
Gundepudi B.O,507166,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Julurupadu,Khammam,TELANGANA,NA,Julurpahad S.O,Kothagudem Colls H.O,NA,NA
Guntupalli Gopavaram B.O,507202,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Bnpahad,Khammam,TELANGANA,NA,Banigandlapahad S.O,Khammam H.O,NA,NA
Guravaigudem B.O,507159,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kusumanchi,Khammam,TELANGANA,NA,Kusumanchi S.O,Khammam H.O,NA,NA
Guttalabazar S.O,507003,S.O,Non-Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam (Urban),Khammam,TELANGANA,08742-224539,NA,Khammam H.O,NA,NA
Guvvalagudem` B.O,507158,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Gokinepalli,Khammam,TELANGANA,NA,Gokinepalli S.O,Khammam H.O,NA,NA
Hasnabad B.O,507161,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Subled,Khammam,TELANGANA,NA,Subled S.O,Khammam H.O,NA,NA
Hemachandrapuram B.O,507118,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kothagudem,Khammam,TELANGANA,NA,Ramavaram S.O,Kothagudem Colls H.O,NA,NA
Hwp Aswapur Colony S.O,507116,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Aswapuram,Khammam,TELANGANA,08746-224363,NA,Bhadrachalam H.O,NA,NA
Hydersaipeta B.O,507183,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Pindipole,Khammam,TELANGANA,NA,Pindipolu S.O,Khammam H.O,NA,NA
Illuru B.O,507203,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Madhira,Khammam,TELANGANA,NA,Madhira S.O,Khammam H.O,NA,NA
Industrial Area S.O (Khammam),507002,S.O,Non-Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam (Urban),Khammam,TELANGANA,08742-224518,NA,Khammam H.O,NA,NA
Irlapudi B.O,507182,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Komminepalli,Khammam,TELANGANA,NA,Komminepalli S.O,Khammam H.O,NA,NA
Irusulapuram B.O,507211,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Bayyaram,Khammam,TELANGANA,NA,Bayyaram S.O,Khammam H.O,NA,NA
Jagannadhapuram (KP) B.O,507115,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Paloncha,Khammam,TELANGANA,NA,Paloncha S.O,Bhadrachalam H.O,NA,NA
Jagannadhapuram B.O,507115,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Paloncha,Khammam,TELANGANA,NA,Paloncha S.O,Bhadrachalam H.O,NA,NA
Jagannadhapuram B.O,507208,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Chintakani,Khammam,TELANGANA,NA,Chintakani S.O,Khammam H.O,NA,NA
Jakkepalli B.O,507159,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kusumanchi,Khammam,TELANGANA,NA,Kusumanchi S.O,Khammam H.O,NA,NA
Jallepalli B.O,507183,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Pindipole,Khammam,TELANGANA,NA,Pindipolu S.O,Khammam H.O,NA,NA
Jamalapuram B.O,507201,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Yerrupalem,Khammam,TELANGANA,NA,Yerrupalem S.O,Khammam H.O,NA,NA
Janampeta B.O,507117,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Manuguru,Khammam,TELANGANA,NA,Manuguru Colls S.O,Bhadrachalam H.O,NA,NA
Jannaram B.O,507168,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Enkoor,Khammam,TELANGANA,NA,Enkoor S.O,Khammam H.O,NA,NA
Jeediguppa B.O,507135,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Vrpuram,Khammam,TELANGANA,NA,V.R.Puram S.O,Bhadrachalam H.O,NA,NA
Jeelacheruvu B.O,507170,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tallampahad,Khammam,TELANGANA,NA,Tallampahad S.O,Khammam H.O,NA,NA
Jujjularaopet B.O,507157,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Palair,Khammam,TELANGANA,NA,Palair S.O,Khammam H.O,NA,NA
Julurpahad S.O,507166,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Julurpahad,Khammam,TELANGANA,08744-279322,NA,Kothagudem Colls H.O,NA,NA
Jupeda B.O,507161,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Subled,Khammam,TELANGANA,NA,Subled S.O,Khammam H.O,NA,NA
Kachanapalli B.O,507123,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kothagudem,Khammam,TELANGANA,NA,Yellandu S.O,Kothagudem Colls H.O,NA,NA
Kachavaram B.O,507134,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Gdpeta,Khammam,TELANGANA,NA,Thotapalli S.O (Khammam),Bhadrachalam H.O,NA,NA
Kachirajugudem B.O,507003,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Gandhichowk S.O (Khammam),Khammam H.O,NA,NA
Kaikondaigudem B.O,507002,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Collectorate S.O (Khammam),Khammam H.O,NA,NA
Kakaravai B.O,507161,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Subled,Khammam,TELANGANA,NA,Subled S.O,Khammam H.O,NA,NA
Kakarla B.O,507166,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Julurupadu,Khammam,TELANGANA,NA,Julurpahad S.O,Kothagudem Colls H.O,NA,NA
Kakarlapalli B.O,507303,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Sathupalli,Khammam,TELANGANA,NA,Sathupalli S.O,Kothagudem Colls H.O,NA,NA
Kalakodima B.O,507167,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tallada,Khammam,TELANGANA,NA,Tallada S.O,Khammam H.O,NA,NA
Kalakota B.O,507304,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Siripuram,Khammam,TELANGANA,NA,Siripuram S.O (Khammam),Khammam H.O,NA,NA
Kallorgudem B.O,507164,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Vemsur,Khammam,TELANGANA,NA,Vemsur S.O,Kothagudem Colls H.O,NA,NA
Kallur S.O (Khammam),507209,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kallur,Khammam,TELANGANA,08761-287222,NA,Khammam H.O,NA,NA
Kamalapuram B.O,507158,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Gokinepalli,Khammam,TELANGANA,NA,Gokinepalli S.O,Khammam H.O,NA,NA
Kamalapuram B.O,507210,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Garla,Khammam,TELANGANA,NA,Garla S.O,Khammam H.O,NA,NA
Kamalapuram B.O,507115,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Paloncha,Khammam,TELANGANA,NA,Paloncha S.O,Bhadrachalam H.O,NA,NA
Kamanchikal B.O,507003,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Gandhichowk S.O (Khammam),Khammam H.O,NA,NA
Kamepalli B.O,507122,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Karepalli,Khammam,TELANGANA,NA,Karepalli S.O,Khammam H.O,NA,NA
Kandukur B.O,507164,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Vemsur,Khammam,TELANGANA,NA,Vemsur S.O,Kothagudem Colls H.O,NA,NA
Karakagudem B.O,507117,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Manuguru,Khammam,TELANGANA,NA,Manuguru Colls S.O,Bhadrachalam H.O,NA,NA
Karakavagu B.O,507115,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Paloncha,Khammam,TELANGANA,NA,Paloncha S.O,Bhadrachalam H.O,NA,NA
Karepalli S.O,507122,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Karepalli,Khammam,TELANGANA,08745-246330,NA,Khammam H.O,NA,NA
Karivarigudem B.O,507120,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Sujathanagar,Khammam,TELANGANA,NA,Sujathanagar S.O,Kothagudem Colls H.O,NA,NA
Kattakuru B.O,507170,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tallampahad,Khammam,TELANGANA,NA,Tallampahad S.O,Khammam H.O,NA,NA
Kattukacharam B.O,507169,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Ch.madharam,Khammam,TELANGANA,NA,Cheruvumadharam S.O,Khammam H.O,NA,NA
Katukuru B.O,507135,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Vrpuram,Khammam,TELANGANA,NA,V.R.Puram S.O,Bhadrachalam H.O,NA,NA
Kesavapuram B.O,507170,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kusumanchi,Khammam,TELANGANA,NA,Tallampahad S.O,Khammam H.O,NA,NA
Khammam H.O,507001,H.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,08742-228438,NA,NA,NA,NA
Khammampadu B.O,507203,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Madhira,Khammam,TELANGANA,NA,Madhira S.O,Khammam H.O,NA,NA
Khanapuram B.O,507165,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Wyra,Khammam,TELANGANA,NA,Wyra S.O,Khammam H.O,NA,NA
Khanapuram Haweli B.O,507002,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Collectorate S.O (Khammam),Khammam H.O,NA,NA
Kinnersani Project B.O,507115,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Paloncha,Khammam,TELANGANA,NA,Paloncha S.O,Bhadrachalam H.O,NA,NA
Kistapuram B.O,507158,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Gokinepalli,Khammam,TELANGANA,NA,Gokinepalli S.O,Khammam H.O,NA,NA
Kistapuram B.O,507159,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kusumanchi,Khammam,TELANGANA,NA,Kusumanchi S.O,Khammam H.O,NA,NA
Kistaram B.O,507303,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Sathupalli,Khammam,TELANGANA,NA,Sathupalli S.O,Kothagudem Colls H.O,NA,NA
Kodumuru B.O,507208,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Chintakani,Khammam,TELANGANA,NA,Chintakani S.O,Khammam H.O,NA,NA
Koida B.O,507135,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Vrpuram,Khammam,TELANGANA,NA,V.R.Puram S.O,Bhadrachalam H.O,NA,NA
Kokkireni B.O,507163,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,T.palem,Khammam,TELANGANA,NA,Tirumalayapalem S.O,Khammam H.O,NA,NA
Kolturu B.O,507129,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Nellipaka,Khammam,TELANGANA,NA,Nellipaka S.O,Bhadrachalam H.O,NA,NA
Komararam B.O,507124,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Yellandu Colls,Khammam,TELANGANA,NA,Yellandu Colls S.O,Kothagudem Colls H.O,NA,NA
Komatlagudem B.O,507208,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Chintakani,Khammam,TELANGANA,NA,Chintakani S.O,Khammam H.O,NA,NA
Komatlagudem B.O,507122,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Karepalli,Khammam,TELANGANA,NA,Karepalli S.O,Khammam H.O,NA,NA
Komminepalli S.O,507182,S.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Komminepalli,Khammam,TELANGANA,08742-283122,NA,Khammam H.O,NA,NA
Kommuru B.O,507129,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Nellipaka,Khammam,TELANGANA,NA,Nellipaka S.O,Bhadrachalam H.O,NA,NA
Kondaigudem B.O,507117,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Manuguru,Khammam,TELANGANA,NA,Manuguru Colls S.O,Bhadrachalam H.O,NA,NA
Kondakodima B.O,507165,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Wyra,Khammam,TELANGANA,NA,Wyra S.O,Khammam H.O,NA,NA
Kondapuram B.O,507170,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tallampahad,Khammam,TELANGANA,NA,Tallampahad S.O,Khammam H.O,NA,NA
Kondavanamala B.O,507305,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tanikella,Khammam,TELANGANA,NA,Tanikella S.O,Khammam H.O,NA,NA
Kondrajupeta B.O,507121,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kunavaram,Khammam,TELANGANA,NA,Kunavaram S.O,Bhadrachalam H.O,NA,NA
Kongala B.O,507136,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Venkatapuram,Khammam,TELANGANA,NA,Venkatapuram S.O,Bhadrachalam H.O,NA,NA
Kongara B.O,507169,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Ch.madharam,Khammam,TELANGANA,NA,Cheruvumadharam S.O,Khammam H.O,NA,NA
Konijerla B.O,507305,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Tanikella,Khammam,TELANGANA,NA,Tanikella S.O,Khammam H.O,NA,NA
Koratlagudem B.O,507160,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Nkpally,Khammam,TELANGANA,NA,Nelakondapalli S.O,Khammam H.O,NA,NA
Korlagudem B.O,507209,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kallur,Khammam,TELANGANA,NA,Kallur S.O (Khammam),Khammam H.O,NA,NA
Kothaguda B.O,507118,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kothagudem,Khammam,TELANGANA,NA,Ramavaram S.O,Kothagudem Colls H.O,NA,NA
Kothagudem Bazar S.O,507101,S.O,Non-Delivery,Khammam,Vijayawada,Andhra Pradesh,Kothagudem,Khammam,TELANGANA,08744-242608,NA,Kothagudem Colls H.O,NA,NA
Kothagudem Colls H.O,507101,H.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kothagudem,Khammam,TELANGANA,08744-242608,NA,NA,NA,NA
Kothalingala B.O,507182,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Komminepalli,Khammam,TELANGANA,NA,Komminepalli S.O,Khammam H.O,NA,NA
Kothapalem B.O,507201,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Yerrupalem,Khammam,TELANGANA,NA,Yerrupalem S.O,Khammam H.O,NA,NA
Kothapeta B.O,507211,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Bayyaram,Khammam,TELANGANA,NA,Bayyaram S.O,Khammam H.O,NA,NA
Kothuru B.O,507159,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Kusumanchi,Khammam,TELANGANA,NA,Kusumanchi S.O,Khammam H.O,NA,NA
Koyachelaka B.O,507002,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Khammam,Khammam,TELANGANA,NA,Collectorate S.O (Khammam),Khammam H.O,NA,NA
Koyagudem B.O,507123,B.O,Delivery,Khammam,Vijayawada,Andhra Pradesh,Yellandu,Khammam,TELANGANA,NA,Yellandu S.O,Kothagudem Colls H.O,NA,NA
