officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Paniyali Kasimpur B.O,247551,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nagal,Saharanpur,UTTAR PRADESH,NA,Nagal S.O (Saharanpur),Saharanpur H.O,NA,NA
Paper Mill S.O,247001,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2714157,NA,Saharanpur H.O,NA,NA
Phandpuri B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Pheraheri B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur H.o.,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Pilakhni B.O,247232,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Sarsawa,Saharanpur,UTTAR PRADESH,NA,Sarsawa S.O,Saharanpur H.O,NA,NA
"Prasar Kendra, Rampur S.O",247451,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,01336-2252760,NA,Saharanpur H.O,NA,NA
Ptc S.O,247002,S.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2648156,NA,Saharanpur H.O,NA,NA
Pundain B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur H.o.,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Punwarka B.O,247120,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,Babail Buzurg S.O,Saharanpur H.O,NA,NA
Qutubpur B.O,247232,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Sarsawa,Saharanpur,UTTAR PRADESH,NA,Sarsawa S.O,Saharanpur H.O,NA,NA
Qutubshei S.O,247001,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2648055,NA,Saharanpur H.O,NA,NA
Raipur B.O,247232,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,NA,Saharanpur,UTTAR PRADESH,NA,Sarsawa S.O,Saharanpur H.O,NA,NA
Raipur B.O,247121,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Behat,Saharanpur,UTTAR PRADESH,NA,Behat S.O (Saharanpur),Saharanpur H.O,NA,NA
Rampur S.O (Saharanpur),247451,S.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,01331-2252221,NA,Saharanpur H.O,NA,NA
Randeva B.O,247340,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,Ambehta S.O,Saharanpur H.O,NA,NA
Randheri B.O,247340,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,Ambehta S.O,Saharanpur H.O,NA,NA
Randol B.O,247120,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Behat,Saharanpur,UTTAR PRADESH,NA,Babail Buzurg S.O,Saharanpur H.O,NA,NA
Rangail B.O,247341,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Gangoh,Saharanpur,UTTAR PRADESH,NA,Gangoh S.O,Saharanpur H.O,NA,NA
Rani Bazar S.O,247001,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2658257,NA,Saharanpur H.O,NA,NA
Raniyala Dayalpur B.O,247340,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,Ambehta S.O,Saharanpur H.O,NA,NA
Rankhandi B.O,247554,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,NA,Deoband S.O,Saharanpur H.O,NA,NA
Rehri Tajpur B.O,247120,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Behat,Saharanpur,UTTAR PRADESH,NA,Babail Buzurg S.O,Saharanpur H.O,NA,NA
Ruhalki B.O,247121,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Behat,Saharanpur,UTTAR PRADESH,NA,Behat S.O (Saharanpur),Saharanpur H.O,NA,NA
S.Hariya B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Sabdalpur B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur H.o.,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Sadak Dudhli B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Sadholi Quadeem B.O,247121,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Behat,Saharanpur,UTTAR PRADESH,NA,Behat S.O (Saharanpur),Saharanpur H.O,NA,NA
Saharanpur City S.O,247001,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2648265,NA,Saharanpur H.O,NA,NA
Saharanpur H.O,247001,H.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2724420,NA,NA,NA,NA
Saharanpur Kutchery S.O,247001,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2727052,NA,Saharanpur H.O,NA,NA
Sakhan Khurd B.O,247554,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,NA,Deoband S.O,Saharanpur H.O,NA,NA
Salempur Bhukheri B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Salhapur B.O,247342,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,Nakur S.O,Saharanpur H.O,NA,NA
Samaspur Naugaon B.O,247121,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Behat,Saharanpur,UTTAR PRADESH,NA,Behat S.O (Saharanpur),Saharanpur H.O,NA,NA
Sanpla Khatri B.O,247554,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,NA,Deoband S.O,Saharanpur H.O,NA,NA
Sansarpur B.O,247129,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,M.bad,Saharanpur,UTTAR PRADESH,NA,Muzaffrabad S.O,Saharanpur H.O,NA,NA
Saraswati Nagar B.O,247554,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,NA,Deoband S.O,Saharanpur H.O,NA,NA
Sarsawa S.O,247232,S.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,0132-2244225,NA,Saharanpur H.O,NA,NA
Sarsina B.O,247554,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,NA,Deoband S.O,Saharanpur H.O,NA,NA
Shahjahanpur B.O,247232,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Sarsawa,Saharanpur,UTTAR PRADESH,NA,Sarsawa S.O,Saharanpur H.O,NA,NA
Shekhpura Qudeem B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur H.o.,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Sherpur B.O,247451,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Rampur,Saharanpur,UTTAR PRADESH,NA,Rampur S.O (Saharanpur),Saharanpur H.O,NA,NA
Sherpur Khanazadpur B.O,247662,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,M.bad,Saharanpur,UTTAR PRADESH,NA,Chutmalpur S.O,Saharanpur H.O,NA,NA
Shimlana B.O,247453,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nanauta,Saharanpur,UTTAR PRADESH,NA,Jaroda Panda S.O,Saharanpur H.O,NA,NA
Simbhalki Gujjar B.O,247662,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,Chutmalpur S.O,Saharanpur H.O,NA,NA
Sirsaka B.O,247342,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,Nakur S.O,Saharanpur H.O,NA,NA
Sona Arjunpur B.O,247451,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Rampur,Saharanpur,UTTAR PRADESH,NA,Rampur S.O (Saharanpur),Saharanpur H.O,NA,NA
Sorana B.O,247232,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Sarsawa,Saharanpur,UTTAR PRADESH,NA,Sarsawa S.O,Saharanpur H.O,NA,NA
"Sugar Mill, Sarsawa S.O",247232,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,01331-245643,NA,Saharanpur H.O,NA,NA
Sunheti Kharkhari B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Tabur B.O,247342,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,NA,Nakur S.O,Saharanpur H.O,NA,NA
Talhapur B.O,247129,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,M.bad,Saharanpur,UTTAR PRADESH,NA,Muzaffrabad S.O,Saharanpur H.O,NA,NA
Talheri Buzurg B.O,247554,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Deoband,Saharanpur,UTTAR PRADESH,NA,Deoband S.O,Saharanpur H.O,NA,NA
Tanko Sunderpur B.O,247662,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,M.bad,Saharanpur,UTTAR PRADESH,NA,Chutmalpur S.O,Saharanpur H.O,NA,NA
Tansipur B.O,247551,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nagal,Saharanpur,UTTAR PRADESH,NA,Nagal S.O (Saharanpur),Saharanpur H.O,NA,NA
Telipura B.O,247232,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Sarsawa,Saharanpur,UTTAR PRADESH,NA,Sarsawa S.O,Saharanpur H.O,NA,NA
Thaska B.O,247453,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nanauta,Saharanpur,UTTAR PRADESH,NA,Jaroda Panda S.O,Saharanpur H.O,NA,NA
Tikrol B.O,247452,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nanauta,Saharanpur,UTTAR PRADESH,NA,Nanauta S.O,Saharanpur H.O,NA,NA
Titron S.O,247343,S.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Nakur,Saharanpur,UTTAR PRADESH,0132-262206,NA,Saharanpur H.O,NA,NA
Tiwaya B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur H.o.,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Toderpur B.O,247231,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Sarsawa,Saharanpur,UTTAR PRADESH,NA,Chilkana S.O,Saharanpur H.O,NA,NA
Topri B.O,247120,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,NA,Babail Buzurg S.O,Saharanpur H.O,NA,NA
Umahikalan B.O,247451,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Rampur,Saharanpur,UTTAR PRADESH,NA,Rampur S.O (Saharanpur),Saharanpur H.O,NA,NA
Umrikalan B.O,247451,B.O,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Rampur,Saharanpur,UTTAR PRADESH,NA,Rampur S.O (Saharanpur),Saharanpur H.O,NA,NA
Unali B.O,247001,B.O directly a/w Head Office,Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur H.o.,Saharanpur,UTTAR PRADESH,NA,NA,Saharanpur H.O,NA,NA
Veer Nagar S.O,247001,S.O,Non-Delivery,Saharanpur,Bareilly,Uttar Pradesh,Saharanpur,Saharanpur,UTTAR PRADESH,0132-2659111,NA,Saharanpur H.O,NA,NA
A C Factory S.O,242001,S.O,Non-Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Shahjahanpur,Shahjahanpur,UTTAR PRADESH,05842-228009,NA,Shahjahanpur H.O,NA,NA
Agonasujanpur B.O,242401,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Powayan S.O,Shahjahanpur H.O,NA,NA
Akbaria B.O,242305,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Khudaganj S.O,Shahjahanpur H.O,NA,NA
Allaganj S.O,242220,S.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,05843-232321,NA,Shahjahanpur H.O,NA,NA
Alldadpur Baihari B.O,242221,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Jalalabad S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Amora B.O,242223,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,Kant S.O,Shahjahanpur H.O,NA,NA
Anawa B.O,242401,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Powayan S.O,Shahjahanpur H.O,NA,NA
Andkhera B.O,242407,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Nigohi S.O,Shahjahanpur H.O,NA,NA
Areli B.O,242407,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Nigohi S.O,Shahjahanpur H.O,NA,NA
Ashrafpur B.O,242220,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Allaganj S.O,Shahjahanpur H.O,NA,NA
Astoli B.O,242127,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,R B Kalan S.O,Shahjahanpur H.O,NA,NA
Audapur B.O,242223,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Kant S.O,Shahjahanpur H.O,NA,NA
Awa B.O,242303,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Khera Bajhera S.O,Shahjahanpur H.O,NA,NA
Ayun B.O,242401,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Powayan S.O,Shahjahanpur H.O,NA,NA
Azizganj B.O,242226,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Shahjahanpur,Shahjahanpur,UTTAR PRADESH,NA,M Ashram S.O,Shahjahanpur H.O,NA,NA
Azizpur B.O,242407,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Nigohi S.O,Shahjahanpur H.O,NA,NA
Azmatpur B.O,242042,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Banda S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Babakkarpur B.O,242223,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,Kant S.O,Shahjahanpur H.O,NA,NA
Badshahnagar B.O,242406,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,Rosa S.O,Shahjahanpur H.O,NA,NA
Bahaduganj S.O,242001,S.O,Non-Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Shahjahanpur,Shahjahanpur,UTTAR PRADESH,05842-222980,NA,Shahjahanpur H.O,NA,NA
Bahanderi B.O,242407,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Nigohi S.O,Shahjahanpur H.O,NA,NA
Baharia B.O,242221,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Jalalabad S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Baisaribaisra B.O,242301,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Miranpur Katra S.O,Shahjahanpur H.O,NA,NA
Bamhora B.O,242127,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,R B Kalan S.O,Shahjahanpur H.O,NA,NA
Banda S.O (Shahjahanpur),242042,S.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,05844-220240,NA,Shahjahanpur H.O,NA,NA
Bangaon B.O,242221,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Jalalabad S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Bankagaon B.O,242306,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Shahjahanpur,Shahjahanpur,UTTAR PRADESH,NA,Rosa RS S.O,Shahjahanpur H.O,NA,NA
Banthara B.O,242307,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Tilhar S.O,Shahjahanpur H.O,NA,NA
Banuzai S.O,242001,S.O,Non-Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Shahjahanpur,Shahjahanpur,UTTAR PRADESH,25842-228665,NA,Shahjahanpur H.O,NA,NA
Baragaon B.O,242401,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Powayan S.O,Shahjahanpur H.O,NA,NA
Barakalan B.O,242127,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,R B Kalan S.O,Shahjahanpur H.O,NA,NA
Barenda B.O,242223,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Kant S.O,Shahjahanpur H.O,NA,NA
Barkherajaipal B.O,242301,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Miranpur Katra S.O,Shahjahanpur H.O,NA,NA
Barriprasidhpur B.O,242303,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Khera Bajhera S.O,Shahjahanpur H.O,NA,NA
Bartara B.O,242306,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,Rosa RS S.O,Shahjahanpur H.O,NA,NA
Barua B.O,242221,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Jalalabad S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Basulia B.O,242001,B.O directly a/w Head Office,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,NA,Shahjahanpur H.O,NA,NA
Batlaiya B.O,242301,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Miranpur Katra S.O,Shahjahanpur H.O,NA,NA
Bauri B.O,242301,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Miranpur Katra S.O,Shahjahanpur H.O,NA,NA
Behta Jangal B.O,242127,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,R B Kalan S.O,Shahjahanpur H.O,NA,NA
Behtasambad B.O,242401,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Powayan S.O,Shahjahanpur H.O,NA,NA
Bhainsi B.O,242223,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,Kant S.O,Shahjahanpur H.O,NA,NA
Bhambi B.O,242042,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Powayan,Shahjahanpur,UTTAR PRADESH,NA,Banda S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Bhanpura B.O,242303,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Khera Bajhera S.O,Shahjahanpur H.O,NA,NA
Bharribasantpur B.O,242407,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Tilhar,Shahjahanpur,UTTAR PRADESH,NA,Nigohi S.O,Shahjahanpur H.O,NA,NA
Bhatpurarasulpur B.O,242306,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Shahjahanpur,Shahjahanpur,UTTAR PRADESH,NA,Rosa RS S.O,Shahjahanpur H.O,NA,NA
Bhaunti B.O,242221,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Jalalabad,Shahjahanpur,UTTAR PRADESH,NA,Jalalabad S.O (Shahjahanpur),Shahjahanpur H.O,NA,NA
Bhawalkhera B.O,242306,B.O,Delivery,Shahjahanpur,Bareilly,Uttar Pradesh,Sadar,Shahjahanpur,UTTAR PRADESH,NA,Rosa RS S.O,Shahjahanpur H.O,NA,NA
