officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Radhipur B.O,816106,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Maheshpur,Pakur,JHARKHAND,NA,Maheshpur Raj S.O,Dumka H.O,NA,NA
Raghunathpur Lathibari B.O,814153,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Poraiyahat,Godda,JHARKHAND,NA,Poraiyahat S.O,B.Deoghar H.O,NA,NA
Raghunathpur S.O (Dumka),814148,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Raneshwar,Dumka,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Raikinari B.O,814141,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jarmundi,Dumka,JHARKHAND,NA,Jarmundi S.O,Dumka H.O,NA,NA
Raj Daha B.O,816117,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pakuria,Pakur,JHARKHAND,NA,Pakuria S.O,Dumka H.O,NA,NA
Raja Bhitaa B.O,814147,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Boarijore,Godda,JHARKHAND,NA,Pathergama S.O,B.Deoghar H.O,NA,NA
Rajan Amar Kunda B.O,814120,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jarmudi,Dumka,JHARKHAND,NA,Ghormara S.O,B.Deoghar H.O,NA,NA
Rajapurkolkipara B.O,814111,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Maheshpur,Pakur,JHARKHAND,NA,Amrapara S.O,Dumka H.O,NA,NA
Rajbandh B.O,814158,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Dumka,Dumka,JHARKHAND,NA,Guhiajori S.O,Dumka H.O,NA,NA
Rajmahal S.O,816108,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Rajmahal,Sahibganj,JHARKHAND,06426-228122,NA,Dumka H.O,NA,NA
Rakti B.O,814150,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sarwan,Deoghar,JHARKHAND,NA,Sarwan S.O,B.Deoghar H.O,NA,NA
Ramchandrapur B.O,815353,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Madhupur,Deoghar,JHARKHAND,NA,Madhupur S.O,B.Deoghar H.O,NA,NA
Ramgarah S.O,814102,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Ramgarah,Dumka,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Ramla Dikwani B.O,814133,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Godda,Godda,JHARKHAND,NA,Godda S.O,B.Deoghar H.O,NA,NA
Rampur B.O,816109,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sahibganj,Sahibganj,JHARKHAND,NA,Sahibganj S.O,Dumka H.O,NA,NA
Ramudih B.O,814152,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Dibipur,Deoghar,JHARKHAND,NA,Rohani S.O,B.Deoghar H.O,NA,NA
Ranga Masalia S.O,814167,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Masalia,Dumka,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Rangachak B.O,813208,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Meharma,Godda,JHARKHAND,NA,Mirzachowki S.O,Dumka H.O,NA,NA
Rangalia B.O,814148,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Raneswar,Dumka,JHARKHAND,NA,Raghunathpur S.O (Dumka),Dumka H.O,NA,NA
Rangamission B.O,814111,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Amrapara,Pakur,JHARKHAND,NA,Amrapara S.O,Dumka H.O,NA,NA
Ranibahal B.O,814144,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Dumka,Dumka,JHARKHAND,NA,Massanjore S.O,Dumka H.O,NA,NA
Ranidih B.O,815357,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Koron,Deoghar,JHARKHAND,NA,Karogram S.O,B.Deoghar H.O,NA,NA
Ranigram B.O,814148,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Raneswar,Dumka,JHARKHAND,NA,Raghunathpur S.O (Dumka),Dumka H.O,NA,NA
Ranigram B.O,816101,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Barharwa,Sahibganj,JHARKHAND,NA,Barharwa S.O (Sahibganj),Dumka H.O,NA,NA
Ranitanr B.O,815352,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Narayanpur,Jamtara,JHARKHAND,NA,Karmatar S.O,B.Deoghar H.O,NA,NA
Raoundhya B.O,814151,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Saraiyahat,Dumka,JHARKHAND,NA,Saraiyahat S.O,B.Deoghar H.O,NA,NA
Rarhiya B.O,814113,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mohanpur,Deoghar,JHARKHAND,NA,Deoghar College S.O,B.Deoghar H.O,NA,NA
Rashpur B.O,816107,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pakur,Pakur,JHARKHAND,NA,Pakur S.O,Dumka H.O,NA,NA
Reshore B.O,816101,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Barharwa,Sahibganj,JHARKHAND,NA,Barharwa S.O (Sahibganj),Dumka H.O,NA,NA
Rikhiya B.O,814113,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mohanpur,Deoghar,JHARKHAND,NA,Deoghar College S.O,B.Deoghar H.O,NA,NA
Rohani S.O,814152,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Deoghar,Deoghar,JHARKHAND,NA,NA,B.Deoghar H.O,NA,NA
Rohra B.O,816102,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Barhait,Sahibganj,JHARKHAND,NA,Barhait S.O,Dumka H.O,NA,NA
Rollagram B.O,816106,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Maheshpur,Pakur,JHARKHAND,NA,Maheshpur Raj S.O,Dumka H.O,NA,NA
Rupni B.O,814155,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pathargama,Godda,JHARKHAND,NA,Basantrai S.O,B.Deoghar H.O,NA,NA
S.P.College S.O,814101,S.O,Non-Delivery,Santhal Parganas,Ranchi,Jharkhand,Dumka,Dumka,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Sabaijore B.O,814149,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sarath,Deoghar,JHARKHAND,NA,Sarath S.O,B.Deoghar H.O,NA,NA
Sabanpur B.O,815352,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Narayanpur,Jamtara,JHARKHAND,NA,Karmatar S.O,B.Deoghar H.O,NA,NA
Sadipur B.O,814144,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Raneshwar,Dumka,JHARKHAND,NA,Massanjore S.O,Dumka H.O,NA,NA
Sagarbanga B.O,814146,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Palojori,Dumka,JHARKHAND,NA,Palojori S.O,Dumka H.O,NA,NA
Sagberia B.O,816106,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Maheshpur,Pakur,JHARKHAND,NA,Maheshpur Raj S.O,Dumka H.O,NA,NA
Sagjoria B.O,815355,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Nala,Jamtara,JHARKHAND,NA,Nala S.O,B.Deoghar H.O,NA,NA
Sahapur Beldiha B.O,814155,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pathargama,Godda,JHARKHAND,NA,Basantrai S.O,B.Deoghar H.O,NA,NA
Sahara B.O,814120,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jarmundi,Dumka,JHARKHAND,NA,Ghormara S.O,B.Deoghar H.O,NA,NA
Sahardal B.O,815354,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jamtara,Jamtara,JHARKHAND,NA,Mihijam S.O,B.Deoghar H.O,NA,NA
Sahargram B.O,816106,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Maheshpur,Pakur,JHARKHAND,NA,Maheshpur Raj S.O,Dumka H.O,NA,NA
Sahibganj College S.O,816109,S.O,Non-Delivery,Santhal Parganas,Ranchi,Jharkhand,Sahibganj,Sahibganj,JHARKHAND,06436-222022,NA,Dumka H.O,NA,NA
Sahibganj Court S.O,816109,S.O,Non-Delivery,Santhal Parganas,Ranchi,Jharkhand,Sahibganj,Sahibganj,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Sahibganj S.O,816109,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sahibganj,Sahibganj,JHARKHAND,06436-223030,NA,Dumka H.O,NA,NA
Saidapur B.O,814133,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Godda,Godda,JHARKHAND,NA,Godda S.O,B.Deoghar H.O,NA,NA
Sakrigali B.O,814114,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Deoghar,Deoghar,JHARKHAND,NA,Deosang B.T S.O,B.Deoghar H.O,NA,NA
Sakrigali Ghat S.O,816115,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sahibganj,Sahibganj,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Salaiya B.O,814153,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Poraiyahat,Godda,JHARKHAND,NA,Poraiyahat S.O,B.Deoghar H.O,NA,NA
Saldaha B.O,814103,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Kathikund,Dumka,JHARKHAND,NA,Kathikund S.O,Dumka H.O,NA,NA
Salpatra B.O,814111,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Amrapara,Pakur,JHARKHAND,NA,Amrapara S.O,Dumka H.O,NA,NA
Samaymatha B.O,814151,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Saraiyahat,Dumka,JHARKHAND,NA,Saraiyahat S.O,B.Deoghar H.O,NA,NA
Samri B.O,814155,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mahagama,Godda,JHARKHAND,NA,Basantrai S.O,B.Deoghar H.O,NA,NA
Sangrampur B.O,816107,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pakur,Pakur,JHARKHAND,NA,Pakur S.O,Dumka H.O,NA,NA
Sangrampur Lorhiya B.O,814114,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Deoghar,Deoghar,JHARKHAND,NA,Deosang B.T S.O,B.Deoghar H.O,NA,NA
Sanour B.O,814155,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pathargama,Godda,JHARKHAND,NA,Basantrai S.O,B.Deoghar H.O,NA,NA
Sapchalla B.O,814110,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Masalia,Dumka,JHARKHAND,NA,Shivpahar S.O,Dumka H.O,NA,NA
Saptar B.O,815353,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Madhupur,Deoghar,JHARKHAND,NA,Madhupur S.O,B.Deoghar H.O,NA,NA
Saraidaha B.O,816118,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Shikaripara,Dumka,JHARKHAND,NA,Shikaripara S.O,Dumka H.O,NA,NA
Saraiyahat S.O,814151,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Saraiyahat,Dumka,JHARKHAND,06431-260925,NA,B.Deoghar H.O,NA,NA
Sarasdangal B.O,816103,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Shikaripara,Dumka,JHARKHAND,NA,Benagaria S.O,Dumka H.O,NA,NA
Saraskunda B.O,815355,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Nala,Jamtara,JHARKHAND,NA,Nala S.O,B.Deoghar H.O,NA,NA
Sarath S.O,814149,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sarath,Deoghar,JHARKHAND,06438-254127,NA,B.Deoghar H.O,NA,NA
Sarba B.O,814133,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Godda,Godda,JHARKHAND,NA,Godda S.O,B.Deoghar H.O,NA,NA
Sarbhanga B.O,814165,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mahgama,Godda,JHARKHAND,NA,Lalmatia Colliery S.O,B.Deoghar H.O,NA,NA
Sarkanda B.O,816129,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Taljhari,Sahibganj,JHARKHAND,NA,Taljhari S.O,Dumka H.O,NA,NA
Sarouni Bazar S.O,814156,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Godda,Godda,JHARKHAND,NA,NA,B.Deoghar H.O,NA,NA
Sarsa B.O,814146,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Palojori,Dumka,JHARKHAND,NA,Palojori S.O,Dumka H.O,NA,NA
Sarsabad B.O,814103,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Kathikund,Dumka,JHARKHAND,NA,Kathikund S.O,Dumka H.O,NA,NA
Sarwan S.O,814150,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sarwan,Deoghar,JHARKHAND,06432-288010,NA,B.Deoghar H.O,NA,NA
Satki B.O,815359,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,NA,Jamtara,JHARKHAND,NA,Kundahit S.O,B.Deoghar H.O,NA,NA
Satpahari B.O,814120,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jarmundi,Dumka,JHARKHAND,NA,Ghormara S.O,B.Deoghar H.O,NA,NA
Satsang S.O,814116,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Deoghar,Deoghar,JHARKHAND,06432-232332,NA,B.Deoghar H.O,NA,NA
Shikaripara S.O,816118,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Shikaripara,Dumka,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Shikarpur B.O,814110,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Masalia,Dumka,JHARKHAND,NA,Shivpahar S.O,Dumka H.O,NA,NA
Shivpahar S.O,814110,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Dumka,Dumka,JHARKHAND,06434-222314,NA,Dumka H.O,NA,NA
Siktia B.O,814118,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jama,Dumka,JHARKHAND,NA,Basukinathdham S.O,Dumka H.O,NA,NA
Siktiya B.O,815357,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sarath,Deoghar,JHARKHAND,NA,Karogram S.O,B.Deoghar H.O,NA,NA
Siltha B.O,814158,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Ramgarh,Dumka,JHARKHAND,NA,Guhiajori S.O,Dumka H.O,NA,NA
Simalduma B.O,814158,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Ramgarh,Dumka,JHARKHAND,NA,Guhiajori S.O,Dumka H.O,NA,NA
Simaljore B.O,816118,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,NA,Dumka,JHARKHAND,NA,Shikaripara S.O,Dumka H.O,NA,NA
Simarda B.O,814133,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Godda,Godda,JHARKHAND,NA,Godda S.O,B.Deoghar H.O,NA,NA
Simarjore B.O,814120,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mohanpur,Deoghar,JHARKHAND,NA,Ghormara S.O,B.Deoghar H.O,NA,NA
Simlongcolliery B.O,816102,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sunderpahari,Godda,JHARKHAND,NA,Barhait S.O,Dumka H.O,NA,NA
Simra B.O,814114,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Deoghar,Deoghar,JHARKHAND,NA,Deosang B.T S.O,B.Deoghar H.O,NA,NA
Sinduri B.O,815352,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Narayanpur,Jamtara,JHARKHAND,NA,Karmatar S.O,B.Deoghar H.O,NA,NA
Sinduria B.O,814102,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,NA,Dumka,JHARKHAND,NA,Ramgarah S.O,Dumka H.O,NA,NA
Singhni B.O,814118,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jarmundi,Dumka,JHARKHAND,NA,Basukinathdham S.O,Dumka H.O,NA,NA
Sirsa B.O,815353,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Madhupur,Deoghar,JHARKHAND,NA,Madhupur S.O,B.Deoghar H.O,NA,NA
Sitalpur B.O,815352,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jamtara,Jamtara,JHARKHAND,NA,Karmatar S.O,B.Deoghar H.O,NA,NA
Sitamurhi B.O,815355,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Nala,Jamtara,JHARKHAND,NA,Nala S.O,B.Deoghar H.O,NA,NA
Sitapahari B.O,816107,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pakur,Pakur,JHARKHAND,NA,Pakur S.O,Dumka H.O,NA,NA
Sitishnager B.O,816107,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pakur,Pakur,JHARKHAND,NA,Pakur S.O,Dumka H.O,NA,NA
Sonaraithari B.O,814150,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sarwan,Deoghar,JHARKHAND,NA,Sarwan S.O,B.Deoghar H.O,NA,NA
Sonbad B.O,815351,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,NA,Jamtara,JHARKHAND,NA,Jamtara S.O,B.Deoghar H.O,NA,NA
Sridhardira B.O,816101,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Uedhua,Sahibganj,JHARKHAND,NA,Barharwa S.O (Sahibganj),Dumka H.O,NA,NA
Srikund B.O,816101,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Barharwa,Sahibganj,JHARKHAND,NA,Barharwa S.O (Sahibganj),Dumka H.O,NA,NA
Sripurbazar B.O,813208,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Boarijore,Sahibganj,JHARKHAND,NA,Mirzachowki S.O,Dumka H.O,NA,NA
Sudrakshipur B.O,815359,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Kundahit,Jamtara,JHARKHAND,NA,Kundahit S.O,B.Deoghar H.O,NA,NA
Sukjora B.O,814148,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Raneswar,Dumka,JHARKHAND,NA,Raghunathpur S.O (Dumka),Dumka H.O,NA,NA
Sultanatikar B.O,814145,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jarmundi,Dumka,JHARKHAND,NA,Nonihat S.O,Dumka H.O,NA,NA
Sunder Pahari B.O,814156,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Sundar Pahari,Godda,JHARKHAND,NA,Sarouni Bazar S.O,B.Deoghar H.O,NA,NA
Sundmara B.O,814156,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Godda,Godda,JHARKHAND,NA,Sarouni Bazar S.O,B.Deoghar H.O,NA,NA
Surajbera B.O,816104,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Litipara,Pakur,JHARKHAND,NA,Hiranpur S.O,Dumka H.O,NA,NA
Surni B.O,814160,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Meharma,Godda,JHARKHAND,NA,Meharma S.O,B.Deoghar H.O,NA,NA
Sushni B.O,814102,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Poraiyahat,Dumka,JHARKHAND,NA,Ramgarah S.O,Dumka H.O,NA,NA
T Basdiha B.O,814120,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mohanpur,Deoghar,JHARKHAND,NA,Ghormara S.O,B.Deoghar H.O,NA,NA
T. Balasi B.O,814113,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Deoghar,Deoghar,JHARKHAND,NA,Deoghar College S.O,B.Deoghar H.O,NA,NA
T. Daldali B.O,814103,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Gopikandar,Dumka,JHARKHAND,NA,Kathikund S.O,Dumka H.O,NA,NA
T.D.Dumaria B.O,814146,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Palojori,Dumka,JHARKHAND,NA,Palojori S.O,Dumka H.O,NA,NA
T.Fathepur B.O,814111,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Amrapara,Pakur,JHARKHAND,NA,Amrapara S.O,Dumka H.O,NA,NA
T.K.Gram B.O,814166,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Kundhahit,Jamtara,JHARKHAND,NA,Fatehpur S.O (Jamtara),Dumka H.O,NA,NA
Talbaria B.O,816102,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Barhit,Sahibganj,JHARKHAND,NA,Barhait S.O,Dumka H.O,NA,NA
Talghara B.O,814146,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Palojori,Dumka,JHARKHAND,NA,Palojori S.O,Dumka H.O,NA,NA
Taljhari S.O,816129,S.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Taljhari,Sahibganj,JHARKHAND,NA,NA,Dumka H.O,NA,NA
Talpahari B.O,816104,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,NA,Pakur,JHARKHAND,NA,Hiranpur S.O,Dumka H.O,NA,NA
Tangdaha B.O,814148,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Raneswar,Dumka,JHARKHAND,NA,Raghunathpur S.O (Dumka),Dumka H.O,NA,NA
Tapoban B.O,814143,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Mohanpur,Deoghar,JHARKHAND,NA,Kunda S.O (Deoghar),B.Deoghar H.O,NA,NA
Tarajora B.O,814146,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Jama,Dumka,JHARKHAND,NA,Palojori S.O,Dumka H.O,NA,NA
Tarapur B.O,816106,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Maheshpur,Pakur,JHARKHAND,NA,Maheshpur Raj S.O,Dumka H.O,NA,NA
Tardiha B.O,814147,B.O,Delivery,Santhal Parganas,Ranchi,Jharkhand,Pathergama,Godda,JHARKHAND,NA,Pathergama S.O,B.Deoghar H.O,NA,NA
