officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
S.A.I. Camp B.O,262405,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Sitarganj,Udham Singh Nagar,UTTARAKHAND,NA,Sittarganj S.O,Haldwani H.O,NA,NA
S.F. Bazpur S.O,262401,S.O,Non-Delivery,Nainital,Dehradun,Uttarakhand,Kashipur,Udham Singh Nagar,UTTARAKHAND,NA,NA,Haldwani H.O,NA,NA
S.M. Nadehi S.O,244717,S.O,Delivery,Nainital,Dehradun,Uttarakhand,Kashipur,Udham Singh Nagar,UTTARAKHAND,05947-222140,NA,Haldwani H.O,NA,NA
Sahdaura B.O,263148,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kichha,Udham Singh Nagar,UTTARAKHAND,NA,Kichha S.O,Haldwani H.O,NA,NA
Sanana B.O,263159,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Nainital,Nainital,UTTARAKHAND,NA,Kotabagh S.O,Haldwani H.O,NA,NA
Sankar B.O,244715,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Bhikia Sain,Almora,UTTARAKHAND,NA,Ramnagar S.O (Nainital),Haldwani H.O,NA,NA
Sarasaria B.O,262311,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Sittarganj,Udham Singh Nagar,UTTARAKHAND,NA,Nanakmatta S.O,Nainital H.O,NA,NA
Sargakhet B.O,263132,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Nainital,Nainital,UTTARAKHAND,NA,Bhowali S.O,Nainital H.O,NA,NA
Satbungs B.O,263132,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Bhowali S.O,Nainital H.O,NA,NA
Sattal (Seasonal ) B.O,263136,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Nainital,Nainital,UTTARAKHAND,NA,Bhimtal S.O,Nainital H.O,NA,NA
Saur B.O,263159,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kaladhungi,Nainital,UTTARAKHAND,NA,Kotabagh S.O,Haldwani H.O,NA,NA
Sethi Belgaon B.O,263134,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Betal Ghat,Nainital,UTTARAKHAND,NA,Betalghat S.O,Nainital H.O,NA,NA
Shaktifarm S.O,263151,S.O,Delivery,Nainital,Dehradun,Uttarakhand,Sitarganj,Udham Singh Nagar,UTTARAKHAND,05948-250002,NA,Haldwani H.O,NA,NA
Shantpuri B.O,263148,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kichha,Udham Singh Nagar,UTTARAKHAND,NA,Kichha S.O,Haldwani H.O,NA,NA
Shivrajpur B.O,244713,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kashipur,Udham Singh Nagar,UTTARAKHAND,NA,Kashipur (Udham Singh Nagar) S.O,Haldwani H.O,NA,NA
Simalkha B.O,263135,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kushya Kutali,Nainital,UTTARAKHAND,NA,Garampani S.O,Nainital H.O,NA,NA
Simalkhalia B.O,244715,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Haldwani,Nainital,UTTARAKHAND,NA,Ramnagar S.O (Nainital),Haldwani H.O,NA,NA
Simrar B.O,263135,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kushya Kutali,Nainital,UTTARAKHAND,NA,Garampani S.O,Nainital H.O,NA,NA
Sisona B.O,262405,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Sittarganj,Udham Singh Nagar,UTTARAKHAND,NA,Sittarganj S.O,Haldwani H.O,NA,NA
Sittarganj S.O,262405,S.O,Delivery,Nainital,Dehradun,Uttarakhand,Sittarganj,Udham Singh Nagar,UTTARAKHAND,05948-254025,NA,Haldwani H.O,NA,NA
Spinning Mill Kashipur B.O,244713,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kashipur,Udham Singh Nagar,UTTARAKHAND,NA,Kashipur (Udham Singh Nagar) S.O,Haldwani H.O,NA,NA
Sripur Bichwa B.O,262308,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Khatima,Udham Singh Nagar,UTTARAKHAND,NA,Khatima S.O,Nainital H.O,NA,NA
Subashnagar B.O,263152,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kichha,Udham Singh Nagar,UTTARAKHAND,NA,Gadarpur S.O,Haldwani H.O,NA,NA
Sui B.O,263157,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Okhalkanda S.O,Nainital H.O,NA,NA
Sultanpur B.O,244713,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Bazpur,Udham Singh Nagar,UTTARAKHAND,NA,Kashipur (Udham Singh Nagar) S.O,Haldwani H.O,NA,NA
Sunderkhal B.O,263132,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Bhowali S.O,Nainital H.O,NA,NA
Sunsyari B.O,263134,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Betalghat,Nainital,UTTARAKHAND,NA,Betalghat S.O,Nainital H.O,NA,NA
Supi B.O,263132,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Bhowali S.O,Nainital H.O,NA,NA
Surang B.O,263157,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Okhalkanda S.O,Nainital H.O,NA,NA
Suryanagar B.O,263148,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kichha,Udham Singh Nagar,UTTARAKHAND,NA,Kichha S.O,Haldwani H.O,NA,NA
Suwakote Pokhari B.O,263157,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Okhalkanda S.O,Nainital H.O,NA,NA
Suyal Bari B.O,263135,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kushya Kutali,Nainital,UTTARAKHAND,NA,Garampani S.O,Nainital H.O,NA,NA
Syat B.O,263159,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kaladhungi,Nainital,UTTARAKHAND,NA,Kotabagh S.O,Haldwani H.O,NA,NA
T.C. Rudarpur B.O,263153,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kichha,Udham Singh Nagar,UTTARAKHAND,NA,Rudarpur S.O,Haldwani H.O,NA,NA
Talla Bardho B.O,263135,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kosya Kutauli,Nainital,UTTARAKHAND,NA,Garampani S.O,Nainital H.O,NA,NA
Talli Pokhari B.O,263157,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Okhalkanda S.O,Nainital H.O,NA,NA
Tallital S.O,263001,S.O,Non-Delivery,Nainital,Dehradun,Uttarakhand,Nainital,Nainital,UTTARAKHAND,05942-235704,NA,Nainital H.O,NA,NA
Tanakpur S.O,262309,S.O,Delivery,Nainital,Dehradun,Uttarakhand,Tanakpur,Champawat,UTTARAKHAND,05943-265007,NA,Nainital H.O,NA,NA
Thala Manral B.O,244715,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Bhikia Sain,Almora,UTTARAKHAND,NA,Ramnagar S.O (Nainital),Haldwani H.O,NA,NA
Thari B.O,244716,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kashipur,Udham Singh Nagar,UTTARAKHAND,NA,R.T.C. Hempur S.O,Haldwani H.O,NA,NA
Tukura B.O,244715,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Bhikia Sain,Almora,UTTARAKHAND,NA,Ramnagar S.O (Nainital),Haldwani H.O,NA,NA
Tushrar B.O,263157,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Dhari,Nainital,UTTARAKHAND,NA,Okhalkanda S.O,Nainital H.O,NA,NA
Unchakote B.O,263134,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kosya Kutauli,Nainital,UTTARAKHAND,NA,Betalghat S.O,Nainital H.O,NA,NA
Unura B.O,263138,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Almora,Almora,UTTARAKHAND,NA,Mukteshwar(Kumaon) S.O,Nainital H.O,NA,NA
Uttamnagar B.O,263148,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kichha,Udham Singh Nagar,UTTARAKHAND,NA,Kichha S.O,Haldwani H.O,NA,NA
Uttarsia B.O,263148,B.O,Delivery,Nainital,Dehradun,Uttarakhand,Kashipur,Udham Singh Nagar,UTTARAKHAND,NA,Kichha S.O,Haldwani H.O,NA,NA
Vidyalayee Siksha Parisad Ramnagar ,244715,S.O,Non-Delivery,Nainital,Dehradun,Uttarakhand,Ramanagar,Nainital,UTTARAKHAND,NA,NA,Haldwani H.O,NA,NA
Adhariyakhal B.O,246155,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,NA,Lansdowne H.O,NA,NA
Adhora Walla B.O,246277,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhumakot,Pauri Garhwal,UTTARAKHAND,NA,Dhumakot S.O,Lansdowne H.O,NA,NA
Adwani B.O,246146,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Kanskhet S.O,Pauri H.O,NA,NA
Agrora B.O,246176,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Toli S.O,Pauri H.O,NA,NA
Ainthi B.O,246285,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Thalisain S.O,Pauri H.O,NA,NA
Amola B.O,246121,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Bhrigukhal (A) S.O,Kotdwara H.O,NA,NA
Amola B.O,246173,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Silogi S.O,Kotdwara H.O,NA,NA
Amotha B.O,246167,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Patisain S.O,Pauri H.O,NA,NA
Amsaur B.O,246149,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,NA,Kotdwara H.O,NA,NA
Andrauli B.O,246277,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhumakot,Pauri Garhwal,UTTARAKHAND,NA,Dhumakot S.O,Lansdowne H.O,NA,NA
Anganisain B.O,246155,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne ,Pauri Garhwal,UTTARAKHAND,NA,NA,Lansdowne H.O,NA,NA
Apola B.O,246277,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhoomakot,Pauri Garhwal,UTTARAKHAND,NA,Dhumakot S.O,Lansdowne H.O,NA,NA
Asankhet B.O,246155,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,NA,Lansdowne H.O,NA,NA
Ason B.O,246277,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhumakot,Pauri Garhwal,UTTARAKHAND,NA,Dhumakot S.O,Lansdowne H.O,NA,NA
B.E.L. S.O,246149,S.O,Non-Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,01382-231912,NA,Kotdwara H.O,NA,NA
Bachali B.O,246131,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne ,Pauri Garhwal,UTTARAKHAND,NA,Ekeshwar (A) S.O,Lansdowne H.O,NA,NA
Badiyargaon B.O,246179,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Rikhnikhal (A) S.O,Lansdowne H.O,NA,NA
Badun B.O,246121,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Bhrigukhal (A) S.O,Kotdwara H.O,NA,NA
Bageli B.O,246130,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thali Sain,Pauri Garhwal,UTTARAKHAND,NA,Chakisain (B) S.O,Pauri H.O,NA,NA
Bagodgaon B.O,246121,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Bhrigukhal (A) S.O,Kotdwara H.O,NA,NA
Bagrigar B.O,246169,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Pokhra (A) S.O,Lansdowne H.O,NA,NA
Bagwari B.O,246285,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Thalisain S.O,Pauri H.O,NA,NA
Bagyali B.O,246167,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Patisain S.O,Pauri H.O,NA,NA
Baherakhal B.O,246146,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Kanskhet S.O,Pauri H.O,NA,NA
Baijrao (A) S.O,246275,S.O,Delivery,Pauri,Dehradun,Uttarakhand,Thali Sain,Pauri Garhwal,UTTARAKHAND,01348-223115,NA,Lansdowne H.O,NA,NA
Bairhat Palla B.O,246161,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhumakot,Pauri Garhwal,UTTARAKHAND,NA,Nainidanda (B) S.O,Lansdowne H.O,NA,NA
Bajwar B.O,246123,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Chipalghat (A) S.O,Pauri H.O,NA,NA
Balasaur B.O,246149,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,NA,Kotdwara H.O,NA,NA
Balli B.O,246127,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Dugadda S.O,Kotdwara H.O,NA,NA
Bamoli B.O,246128,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Dwarikhal S.O,Kotdwara H.O,NA,NA
Banani B.O,246130,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Chakisain (B) S.O,Pauri H.O,NA,NA
Banchauri B.O,246121,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Bhrigukhal (A) S.O,Kotdwara H.O,NA,NA
Bandun B.O,246129,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Dudharkhal S.O,Lansdowne H.O,NA,NA
Bangali B.O,246130,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Chakisain (B) S.O,Pauri H.O,NA,NA
Bangaon Malla B.O,246159,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Lwali S.O,Pauri H.O,NA,NA
Bangar B.O,246278,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Syunsinagar S.O,Lansdowne H.O,NA,NA
Banghat B.O,246172,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Satpuli S.O,Lansdowne H.O,NA,NA
Bansi B.O,246155,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Dhoomakot,Pauri Garhwal,UTTARAKHAND,NA,NA,Lansdowne H.O,NA,NA
Bara B.O,246276,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Bironkhal (A) S.O,Lansdowne H.O,NA,NA
Bareth B.O,246130,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Chakisain (B) S.O,Pauri H.O,NA,NA
Bariyun B.O,246172,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Satpuli S.O,Lansdowne H.O,NA,NA
Barkholu B.O,246172,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne,Pauri Garhwal,UTTARAKHAND,NA,Satpuli S.O,Lansdowne H.O,NA,NA
Barkot B.O,246175,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Naithana S.O,Pauri H.O,NA,NA
Barsu B.O,246167,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Patisain S.O,Pauri H.O,NA,NA
Basola B.O,246275,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Baijrao (A) S.O,Lansdowne H.O,NA,NA
Baundar B.O,246162,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Lansdowne ,Pauri Garhwal,UTTARAKHAND,NA,Naugaonkhal S.O,Lansdowne H.O,NA,NA
Baundar Khutinga B.O,246276,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhoomakot,Pauri Garhwal,UTTARAKHAND,NA,Bironkhal (A) S.O,Lansdowne H.O,NA,NA
Baunsal Talla B.O,246167,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Patisain S.O,Pauri H.O,NA,NA
Bawansi B.O,246144,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Kandakhal S.O,Kotdwara H.O,NA,NA
Bedgaon B.O,246113,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Kalzikhal S.O,Pauri H.O,NA,NA
Bhainswara Ghandiyal B.O,246001,B.O directly a/w Head Office,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,NA,Pauri H.O,NA,NA
Bhamraikhal B.O,246276,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Thalisain,Pauri Garhwal,UTTARAKHAND,NA,Bironkhal (A) S.O,Lansdowne H.O,NA,NA
Bhandalu B.O,246146,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Kanskhet S.O,Pauri H.O,NA,NA
Bharnao B.O,246275,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Kotdwara,Pauri Garhwal,UTTARAKHAND,NA,Baijrao (A) S.O,Lansdowne H.O,NA,NA
Bharsar B.O,246123,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Pauri,Pauri Garhwal,UTTARAKHAND,NA,Chipalghat (A) S.O,Pauri H.O,NA,NA
Bhatwaron B.O,246276,B.O,Delivery,Pauri,Dehradun,Uttarakhand,Dhoomakot,Pauri Garhwal,UTTARAKHAND,NA,Bironkhal (A) S.O,Lansdowne H.O,NA,NA
