officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Elambalur B.O,621212,B.O directly a/w Head Office,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,NA,Perambalur H.O,NA,NA
Elumur B.O,621115,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Valikondapuram S.O,Perambalur H.O,NA,NA
Eraiyur B.O,621113,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Siruvachur S.O,Perambalur H.O,NA,NA
Eraiyur S.O (Perambalur),621133,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,04328-111111,NA,Perambalur H.O,NA,NA
Erakudi S.O,621001,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,04327-238766,NA,Turaiyur H.O,NA,NA
EVR Nagar S.O,620005,S.O,Non-Delivery,Srirangam,Tiruchy,Tamilnadu,Srirangam,Tiruchirappalli,TAMIL NADU,0431-111111,NA,Srirangam H.O,NA,NA
Evur B.O,621202,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Ayyampalayam S.O,Srirangam H.O,NA,NA
Fathimapuram B.O,621115,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,NA,Valikondapuram S.O,Perambalur H.O,NA,NA
Garudamangalam B.O,621106,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Kolakkanatham S.O,Perambalur H.O,NA,NA
Govindapuram B.O,621008,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Sikkathambur S.O,Turaiyur H.O,NA,NA
Gunasilam S.O,621204,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,04326-275350,NA,Srirangam H.O,NA,NA
Ilandaikuli B.O,621708,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Kunnam S.O (Perambalur),Perambalur H.O,NA,NA
Irungalur S.O,621105,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Trichy,Tiruchirappalli,TAMIL NADU,0431-2909427,NA,Srirangam H.O,NA,NA
Iyyampalayam B.O,621206,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kannanur S.O,Turaiyur H.O,NA,NA
Jadamangalam B.O,621214,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Thathiengarpet S.O,Turaiyur H.O,NA,NA
Jambumadai B.O,621214,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Thathiengarpet S.O,Turaiyur H.O,NA,NA
Jambunathapuram S.O,621205,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,04326-111111,NA,Turaiyur H.O,NA,NA
Jayankondam B.O,621205,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Jambunathapuram S.O,Turaiyur H.O,NA,NA
K.Palayam B.O,621206,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kannanur S.O,Turaiyur H.O,NA,NA
Kadambur B.O,621110,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,NA,Poolambadi S.O,Perambalur H.O,NA,NA
Kadur B.O,621716,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Tungapuram S.O,Perambalur H.O,NA,NA
Kaduvetti B.O,621207,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,NA,Kattuputhur S.O,Srirangam H.O,NA,NA
Kaikalathur B.O,621117,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,NA,V.Kalathur S.O,Perambalur H.O,NA,NA
Kalarampatti B.O,621101,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Ammapalayam S.O,Perambalur H.O,NA,NA
Kalingamudayanpatti B.O,621008,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Sikkathambur S.O,Turaiyur H.O,NA,NA
Kaliyampatti B.O,621014,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Pagalavadi S.O,Turaiyur H.O,NA,NA
Kalladipatti B.O,621014,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Pagalavadi S.O,Turaiyur H.O,NA,NA
Kalpadi B.O,621113,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Siruvachur S.O,Perambalur H.O,NA,NA
Kalpalayam B.O,621005,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanallur,Tiruchirappalli,TAMIL NADU,NA,Manachanalloor S.O,Srirangam H.O,NA,NA
Kamalapuram B.O,621215,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,NA,Thottiam S.O,Srirangam H.O,NA,NA
Kannanur S.O,621206,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,04327-239270,NA,Turaiyur H.O,NA,NA
Kannapadi B.O,621114,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,T.Kalathur S.O,Turaiyur H.O,NA,NA
Karai B.O,621109,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Padalur S.O,Perambalur H.O,NA,NA
Karattampatti B.O,621014,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Pagalavadi S.O,Turaiyur H.O,NA,NA
Kargudi B.O,621210,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Mettupalayam S.O,Turaiyur H.O,NA,NA
Karianur B.O,621117,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,NA,V.Kalathur S.O,Perambalur H.O,NA,NA
Karikali B.O,621210,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Mettupalayam S.O,Turaiyur H.O,NA,NA
Kariyamanickam B.O,621005,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanallur,Tiruchirappalli,TAMIL NADU,NA,Manachanalloor S.O,Srirangam H.O,NA,NA
Kattanampatti B.O,621206,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kannanur S.O,Turaiyur H.O,NA,NA
Kattukulam B.O,621009,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Tiruvellerai S.O,Srirangam H.O,NA,NA
Kattuputhur S.O,621207,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,04326-250230,NA,Srirangam H.O,NA,NA
Kidaram B.O,621207,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,NA,Kattuputhur S.O,Srirangam H.O,NA,NA
Kilakanavai B.O,621104,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Chettikulam S.O,Perambalur H.O,NA,NA
Kilakunnupatti B.O,621004,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kottathur S.O,Turaiyur H.O,NA,NA
Kilaperambalur B.O,621716,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Tungapuram S.O,Perambalur H.O,NA,NA
Kilapuliyur B.O,621115,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Valikondapuram S.O,Perambalur H.O,NA,NA
Kilianallur B.O,621213,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanalloor,Tiruchirappalli,TAMIL NADU,NA,Sirugambur S.O,Srirangam H.O,NA,NA
Kilumathur B.O,621717,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Veppur S.O,Perambalur H.O,NA,NA
Kinathur B.O,621002,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kirambur S.O,Turaiyur H.O,NA,NA
Kirambur S.O,621002,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,04327-244257,NA,Turaiyur H.O,NA,NA
Kolakkanatham S.O,621106,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,04327-111111,NA,Perambalur H.O,NA,NA
Kolakkudi S.O,621208,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,04326-276220,NA,Srirangam H.O,NA,NA
Kolathur B.O,621106,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Kolakkanatham S.O,Perambalur H.O,NA,NA
Konalai B.O,621105,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanallur,Tiruchirappalli,TAMIL NADU,NA,Irungalur S.O,Srirangam H.O,NA,NA
Konappampatti B.O,621208,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Kolakkudi S.O,Srirangam H.O,NA,NA
Kondayampettai S.O,620005,S.O,Non-Delivery,Srirangam,Tiruchy,Tamilnadu,Srirangam,Tiruchirappalli,TAMIL NADU,0431-111111,NA,Srirangam H.O,NA,NA
Koneripalayam B.O,621212,B.O directly a/w Head Office,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,NA,Perambalur H.O,NA,NA
Koppampatti B.O,621012,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Vyrichettipalayam S.O,Turaiyur H.O,NA,NA
Kothampatti B.O,621206,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kannanur S.O,Turaiyur H.O,NA,NA
Kottaiyur B.O,621001,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Erakudi S.O,Turaiyur H.O,NA,NA
Kottapalayam S.O,621003,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,04327-253888,NA,Turaiyur H.O,NA,NA
Kottathur S.O,621004,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,04327-111111,NA,Turaiyur H.O,NA,NA
Kovathakudi B.O,621005,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanalloor,Tiruchirappalli,TAMIL NADU,NA,Manachanalloor S.O,Srirangam H.O,NA,NA
Krishnapuram B.O,621116,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,NA,Veppanthattai S.O,Perambalur H.O,NA,NA
Kunnam S.O (Perambalur),621708,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,04328-258445,NA,Perambalur H.O,NA,NA
Kurichi B.O,621002,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Kirambur S.O,Turaiyur H.O,NA,NA
Kurumbalur S.O,621107,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,04328-111111,NA,Perambalur H.O,NA,NA
Kurumbapalayam B.O,621708,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Kunnam S.O (Perambalur),Perambalur H.O,NA,NA
Kuthur B.O,621216,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanallur,Tiruchirappalli,TAMIL NADU,NA,Bikshandarkoil S.O,Srirangam H.O,NA,NA
Labbaikudikadu S.O,621108,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,04328-244737,NA,Perambalur H.O,NA,NA
Ladapuram B.O,621101,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Ammapalayam S.O,Perambalur H.O,NA,NA
M.Pudupatti B.O,621211,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Musiri S.O,Srirangam H.O,NA,NA
M.Puthur B.O,621203,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Balasamudram S.O (Tiruchirappalli),Srirangam H.O,NA,NA
Madanagopalapuram S.O,621212,S.O,Non-Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,04328-277367,NA,Perambalur H.O,NA,NA
Mahadevi B.O,621214,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Thathiengarpet S.O,Turaiyur H.O,NA,NA
Mambarai B.O,621006,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Pulivalam S.O (Tiruchirappalli),Turaiyur H.O,NA,NA
Manachanalloor S.O,621005,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Manachanalloor,Tiruchirappalli,TAMIL NADU,0431-2561260,NA,Srirangam H.O,NA,NA
Manalodai B.O,621002,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kirambur S.O,Turaiyur H.O,NA,NA
Manamedu S.O,621209,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,04326-271470,NA,Srirangam H.O,NA,NA
Mangalam B.O,621205,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Jambunathapuram S.O,Turaiyur H.O,NA,NA
Maradi B.O,621003,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Kottapalayam S.O,Turaiyur H.O,NA,NA
Marudur B.O,621112,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Lalgudi,Tiruchirappalli,TAMIL NADU,NA,Samayapuram S.O,Srirangam H.O,NA,NA
Maruvathur B.O,621002,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Kirambur S.O,Turaiyur H.O,NA,NA
Maruvathur-ariyalur B.O,621708,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Kunnam S.O (Perambalur),Perambalur H.O,NA,NA
Mavilipatti B.O,621205,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Jambunathapuram S.O,Turaiyur H.O,NA,NA
Melamathur B.O,621708,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Kunnam S.O (Perambalur),Perambalur H.O,NA,NA
Melapuliyur B.O,621101,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Perambalur,Perambalur,TAMIL NADU,NA,Ammapalayam S.O,Perambalur H.O,NA,NA
Melur B.O,620006,B.O,Non-Delivery,Srirangam,Tiruchy,Tamilnadu,Srirangam,Tiruchirappalli,TAMIL NADU,NA,Srirangam West S.O,Srirangam H.O,NA,NA
Mettupalayam S.O,621210,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,04326-240405,NA,Turaiyur H.O,NA,NA
Mettupatti B.O,621211,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Musiri S.O,Srirangam H.O,NA,NA
Minnathampatti B.O,621215,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiyam,Tiruchirappalli,TAMIL NADU,NA,Thottiam S.O,Srirangam H.O,NA,NA
Moongilpadi B.O,621708,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Kunnam,Perambalur,TAMIL NADU,NA,Kunnam S.O (Perambalur),Perambalur H.O,NA,NA
Moovanur B.O,621006,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,NA,Pulivalam S.O (Tiruchirappalli),Turaiyur H.O,NA,NA
Murukkankudi B.O,621133,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Veppanthattai,Perambalur,TAMIL NADU,NA,Eraiyur S.O (Perambalur),Perambalur H.O,NA,NA
Murukkur B.O,621008,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Sikkathambur S.O,Turaiyur H.O,NA,NA
Murungai B.O,621207,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,NA,Kattuputhur S.O,Srirangam H.O,NA,NA
Murungai Kalathur B.O,621207,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,NA,Kattuputhur S.O,Srirangam H.O,NA,NA
Musiri S.O,621211,S.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Musiri,Tiruchirappalli,TAMIL NADU,04326-260208,NA,Srirangam H.O,NA,NA
Muthiyampalayam B.O,621004,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Kottathur S.O,Turaiyur H.O,NA,NA
Nachilipatti B.O,621011,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thuraiyur,Tiruchirappalli,TAMIL NADU,NA,Uppliapuram S.O,Turaiyur H.O,NA,NA
Naduvalur B.O,621004,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Turaiyur,Tiruchirappalli,TAMIL NADU,NA,Kottathur S.O,Turaiyur H.O,NA,NA
Nagaiyanallur B.O,621207,B.O,Delivery,Srirangam,Tiruchy,Tamilnadu,Thottiam,Tiruchirappalli,TAMIL NADU,NA,Kattuputhur S.O,Srirangam H.O,NA,NA
