officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Opivada Venkampeta B.O,532186,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Burja Mandal,Srikakulam,ANDHRA PRADESH,NA,Vengala Rao Colony S.O,Amadalavalasa H.O,NA,NA
P.S.Puram S.O,532190,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili,Srikakulam,ANDHRA PRADESH,08942-248826,NA,Amadalavalasa H.O,NA,NA
Padali B.O,532459,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Hiramandalam Mandal,Srikakulam,ANDHRA PRADESH,NA,Hiramandalam S.O,Amadalavalasa H.O,NA,NA
Palakhandyam B.O,532168,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sigadam Mandal,Srikakulam,ANDHRA PRADESH,NA,Ponduru S.O,Srikakulam H.O,NA,NA
Palasa S.O,532221,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Palasa Mandal,Srikakulam,ANDHRA PRADESH,08945-242272,NA,Tekkali H.O,NA,NA
Palasapuram B.O,532284,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sompeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Sompeta S.O,Tekkali H.O,NA,NA
Palavalasa B.O,532264,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sompeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Baruva R S S.O,Tekkali H.O,NA,NA
Pallisaradhi B.O,532222,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Vajrapukotturu Mandal,Srikakulam,ANDHRA PRADESH,NA,Kasibugga S.O (Srikakulam),Tekkali H.O,NA,NA
Parampeta B.O,532122,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Regidi Mandal,Srikakulam,ANDHRA PRADESH,NA,Vunukuru S.O,Srikakulam H.O,NA,NA
Parapuram B.O,532455,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kotturu Mandal,Srikakulam,ANDHRA PRADESH,NA,Kotturu S.O,Amadalavalasa H.O,NA,NA
Paraselli B.O,532425,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Narasannapeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Urlam S.O,Amadalavalasa H.O,NA,NA
Parasurampuram B.O,532203,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Tekkali Mandal,Srikakulam,ANDHRA PRADESH,NA,Venkateswara Colony S.O,Tekkali H.O,NA,NA
Parlam B.O,532425,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Jalumuru Mandal,Srikakulam,ANDHRA PRADESH,NA,Urlam S.O,Amadalavalasa H.O,NA,NA
Pathakumkam B.O,532168,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Laveru Mandal,Srikakulam,ANDHRA PRADESH,NA,Ponduru S.O,Srikakulam H.O,NA,NA
Pathapatnam S.O,532213,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam Mandal,Srikakulam,ANDHRA PRADESH,08946-256128,NA,Amadalavalasa H.O,NA,NA
Patharlapalli B.O,532407,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ranasthalam Mandal,Srikakulam,ANDHRA PRADESH,NA,J.R.Puram S.O,Srikakulam H.O,NA,NA
Pathatekkali B.O,532218,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Vajrapukotturu Mandal,Srikakulam,ANDHRA PRADESH,NA,Pundi R S S.O,Tekkali H.O,NA,NA
Pathivadapalem B.O,532409,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ranasthalam Mandal,Srikakulam,ANDHRA PRADESH,NA,Pydibheemavaram S.O,Srikakulam H.O,NA,NA
Patrunivalasa B.O,532401,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Srikakulam Mandal,Srikakulam,ANDHRA PRADESH,NA,Arasavilli S.O,Srikakulam H.O,NA,NA
Pattupuram B.O,532195,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kotabommalimandal,Srikakulam,ANDHRA PRADESH,NA,Kotabommali S.O,Tekkali H.O,NA,NA
Pedalamba B.O,532214,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Saravakota Mandal,Srikakulam,ANDHRA PRADESH,NA,Korasavada S.O,Amadalavalasa H.O,NA,NA
Pedalavunipalli B.O,532203,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Nandigam Mandal,Srikakulam,ANDHRA PRADESH,NA,Venkateswara Colony S.O,Tekkali H.O,NA,NA
Pedalaxmipuram B.O,532216,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Meliaputti Mandal,Srikakulam,ANDHRA PRADESH,NA,Chapara S.O,Tekkali H.O,NA,NA
Pedamuraharipuram B.O,532218,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Vajrapukotturu Mandal,Srikakulam,ANDHRA PRADESH,NA,Pundi R S S.O,Tekkali H.O,NA,NA
Pedanarayanapuram B.O,532220,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Palasa Mandal,Srikakulam,ANDHRA PRADESH,NA,Brahmanatarla S.O,Tekkali H.O,NA,NA
Pedapadmapuram B.O,532215,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Meliaputti Mandal,Srikakulam,ANDHRA PRADESH,NA,Meliaputti S.O,Tekkali H.O,NA,NA
Pedasankili B.O,532459,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Hiramandalam Mandal,Srikakulam,ANDHRA PRADESH,NA,Hiramandalam S.O,Amadalavalasa H.O,NA,NA
Pedasavalapuram B.O,532458,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili Mandal,Srikakulam,ANDHRA PRADESH,NA,L.N.Peta S.O,Amadalavalasa H.O,NA,NA
Pedasirlam B.O,532122,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Regidi Mandal,Srikakulam,ANDHRA PRADESH,NA,Vunukuru S.O,Srikakulam H.O,NA,NA
Pedasrirampuram B.O,532290,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kanchili Mandal,Srikakulam,ANDHRA PRADESH,NA,Kanchili S.O,Tekkali H.O,NA,NA
Peddabammidi B.O,532474,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kotabommali Mandal,Srikakulam,ANDHRA PRADESH,NA,Tilaru RS S.O,Amadalavalasa H.O,NA,NA
Peddadimili B.O,532455,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Bhamini Mandal,Srikakulam,ANDHRA PRADESH,NA,Kotturu S.O,Amadalavalasa H.O,NA,NA
Peddakojjiria B.O,532290,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kanchili Mandal,Srikakulam,ANDHRA PRADESH,NA,Kanchili S.O,Tekkali H.O,NA,NA
Peddakota B.O,532458,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili Mandal,Srikakulam,ANDHRA PRADESH,NA,L.N.Peta S.O,Amadalavalasa H.O,NA,NA
Peddalogidi B.O,532213,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam,Srikakulam,ANDHRA PRADESH,NA,Pathapatnam S.O,Amadalavalasa H.O,NA,NA
Peddamallipuram B.O,532213,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam Mandal,Srikakulam,ANDHRA PRADESH,NA,Pathapatnam S.O,Amadalavalasa H.O,NA,NA
Peddapadu B.O,532401,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Srikakulam Mandal,Srikakulam,ANDHRA PRADESH,NA,Arasavilli S.O,Srikakulam H.O,NA,NA
Peddaseedhi B.O,532214,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam Mandal,Srikakulam,ANDHRA PRADESH,NA,Korasavada S.O,Amadalavalasa H.O,NA,NA
Penubaka B.O,532127,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Rajam Mandal,Srikakulam,ANDHRA PRADESH,NA,Rajam S.O,Srikakulam H.O,NA,NA
Perumali B.O,532127,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Therlam Mandal,Vizianagaram,ANDHRA PRADESH,NA,Rajam S.O,Srikakulam H.O,NA,NA
Piruvada B.O,532421,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Polaki Mandal,Srikakulam,ANDHRA PRADESH,NA,Narasannapeta S.O,Amadalavalasa H.O,NA,NA
Polaki S.O,532429,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Polaki Mandal,Srikakulam,ANDHRA PRADESH,08942-243228,NA,Amadalavalasa H.O,NA,NA
Polavaram B.O,532203,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Tekkali Mandal,Srikakulam,ANDHRA PRADESH,NA,Venkateswara Colony S.O,Tekkali H.O,NA,NA
Poleru B.O,532291,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kanchili Mandal,Srikakulam,ANDHRA PRADESH,NA,Ms Palli S.O,Tekkali H.O,NA,NA
Ponduru S.O,532168,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ponduru,Srikakulam,ANDHRA PRADESH,08941-242482,NA,Srikakulam H.O,NA,NA
Ponnada B.O,532408,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Etcherla,Srikakulam,ANDHRA PRADESH,NA,Bontalakoduru S.O,Srikakulam H.O,NA,NA
Ponnam B.O,532186,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Srikakulam Mandal,Srikakulam,ANDHRA PRADESH,NA,Vengala Rao Colony S.O,Amadalavalasa H.O,NA,NA
Potrakonda B.O,532264,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sompeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Baruva R S S.O,Tekkali H.O,NA,NA
Priyagraharam S.O,532430,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Polaki Mandal,Srikakulam,ANDHRA PRADESH,08942-273728,NA,Amadalavalasa H.O,NA,NA
Puliputti B.O,532455,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Seethampeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Kotturu S.O,Amadalavalasa H.O,NA,NA
Pundi R S S.O,532218,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Vajrapukothuru,Srikakulam,ANDHRA PRADESH,08945-247523,NA,Tekkali H.O,NA,NA
Purushothapur (IPR) B.O,532312,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ichchapuram,Srikakulam,ANDHRA PRADESH,NA,Ichchapuram S.O,Tekkali H.O,NA,NA
Pusam B.O,532458,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili Mandal,Srikakulam,ANDHRA PRADESH,NA,L.N.Peta S.O,Amadalavalasa H.O,NA,NA
Pydibheemavaram S.O,532409,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ranastalam,Srikakulam,ANDHRA PRADESH,08942-288190,NA,Srikakulam H.O,NA,NA
R.L.Puram B.O,532213,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam Mandal,Srikakulam,ANDHRA PRADESH,NA,Pathapatnam S.O,Amadalavalasa H.O,NA,NA
Rachagumadam B.O,532127,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Merakamudidam Mandal,Vizianagaram,ANDHRA PRADESH,NA,Rajam S.O,Srikakulam H.O,NA,NA
Ragolu B.O,532484,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Srikakulam Mandal,Srikakulam,ANDHRA PRADESH,NA,Dusi Rs S.O,Amadalavalasa H.O,NA,NA
Rajam B.O,532409,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ranasthalam Mandal,Srikakulam,ANDHRA PRADESH,NA,Pydibheemavaram S.O,Srikakulam H.O,NA,NA
Rajam S.O,532127,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Rajam,Srikakulam,ANDHRA PRADESH,08941-251028,NA,Srikakulam H.O,NA,NA
Rajapuram B.O,532322,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kaviti Mandal,Srikakulam,ANDHRA PRADESH,NA,Kaviti S.O,Tekkali H.O,NA,NA
Rana B.O,532474,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Jalumuru,Srikakulam,ANDHRA PRADESH,NA,Tilaru RS S.O,Amadalavalasa H.O,NA,NA
Ranasthalam B.O,532407,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ranasthalam Mandal,Srikakulam,ANDHRA PRADESH,NA,J.R.Puram S.O,Srikakulam H.O,NA,NA
Rangoi B.O,532243,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Palasa Mandal,Srikakulam,ANDHRA PRADESH,NA,Haripuram S.O,Tekkali H.O,NA,NA
Rapaka B.O,532168,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ponduru Mandal,Srikakulam,ANDHRA PRADESH,NA,Ponduru S.O,Srikakulam H.O,NA,NA
Rattakanna B.O,532312,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ichchapuram,Srikakulam,ANDHRA PRADESH,NA,Ichchapuram S.O,Tekkali H.O,NA,NA
Ravivalasa B.O,532212,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Tekkali Mandal,Srikakulam,ANDHRA PRADESH,NA,Naupada RS S.O,Tekkali H.O,NA,NA
Regulapadu B.O,532432,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kotabommali Mandal,Srikakulam,ANDHRA PRADESH,NA,Jalumuru S.O,Amadalavalasa H.O,NA,NA
Rentikota B.O,532221,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Palasa Mandal,Srikakulam,ANDHRA PRADESH,NA,Palasa S.O,Tekkali H.O,NA,NA
Reyyipadu B.O,532218,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Vajrapukotturu Mandal,Srikakulam,ANDHRA PRADESH,NA,Pundi R S S.O,Tekkali H.O,NA,NA
Romadala B.O,532214,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam Mandal,Srikakulam,ANDHRA PRADESH,NA,Korasavada S.O,Amadalavalasa H.O,NA,NA
Rottavalasa B.O,532190,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili Mandal,Srikakulam,ANDHRA PRADESH,NA,P.S.Puram S.O,Amadalavalasa H.O,NA,NA
Runku Hanumanthapuram B.O,532430,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Santhabommali Mandal,Srikakulam,ANDHRA PRADESH,NA,Priyagraharam S.O,Amadalavalasa H.O,NA,NA
Rushikudda B.O,532292,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sompeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Manikyapuram S.O,Tekkali H.O,NA,NA
S.M.Puram S.O,532402,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Etcherla Mandal,Srikakulam,ANDHRA PRADESH,08942-281629,NA,Srikakulam H.O,NA,NA
S.R.Puram S.O,532123,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Santhakaviti Mandal,Srikakulam,ANDHRA PRADESH,08941-231808,NA,Srikakulam H.O,NA,NA
Sahalalaputtuga B.O,532290,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kaviti Mandal,Srikakulam,ANDHRA PRADESH,NA,Kanchili S.O,Tekkali H.O,NA,NA
Salihundam B.O,532405,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Gara Mandal,Srikakulam,ANDHRA PRADESH,NA,Gara S.O,Srikakulam H.O,NA,NA
Sancham B.O,532409,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Ranasthalam Mandal,Srikakulam,ANDHRA PRADESH,NA,Pydibheemavaram S.O,Srikakulam H.O,NA,NA
Sanivada B.O,532401,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Srikakulam,Srikakulam,ANDHRA PRADESH,NA,Arasavilli S.O,Srikakulam H.O,NA,NA
Santhabommali B.O,532195,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Santhabommali Mandal,Srikakulam,ANDHRA PRADESH,NA,Kotabommali S.O,Tekkali H.O,NA,NA
Santhakaviti B.O,532123,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Santhakaviti Mandal,Srikakulam,ANDHRA PRADESH,NA,S.R.Puram S.O,Srikakulam H.O,NA,NA
Santhavuriti B.O,532168,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sigadam Mandal,Srikakulam,ANDHRA PRADESH,NA,Ponduru S.O,Srikakulam H.O,NA,NA
Sarali B.O,532213,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam,Srikakulam,ANDHRA PRADESH,NA,Pathapatnam S.O,Amadalavalasa H.O,NA,NA
Sarasanapalli B.O,532122,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Regidi Mandal,Srikakulam,ANDHRA PRADESH,NA,Vunukuru S.O,Srikakulam H.O,NA,NA
Saravakota S.O,532426,S.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Saravakota Mandal,Srikakulam,ANDHRA PRADESH,08946-257228,NA,Amadalavalasa H.O,NA,NA
Sarubujjili B.O,532458,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili Mandal,Srikakulam,ANDHRA PRADESH,NA,L.N.Peta S.O,Amadalavalasa H.O,NA,NA
Sasanam B.O,532203,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Tekkali Mandal,Srikakulam,ANDHRA PRADESH,NA,Venkateswara Colony S.O,Tekkali H.O,NA,NA
Sasanam B.O,532284,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sompeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Sompeta S.O,Tekkali H.O,NA,NA
Sathamvalasa B.O,532127,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Merakamudidam,Vizianagaram,ANDHRA PRADESH,NA,Rajam S.O,Srikakulam H.O,NA,NA
Sathivada B.O,532405,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Gara Mandal,Srikakulam,ANDHRA PRADESH,NA,Gara S.O,Srikakulam H.O,NA,NA
Satyavaram B.O,532421,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Narasannapeta Mandal,Srikakulam,ANDHRA PRADESH,NA,Narasannapeta S.O,Amadalavalasa H.O,NA,NA
Savaraddapanasa B.O,532426,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Saravakota Mandal,Srikakulam,ANDHRA PRADESH,NA,Saravakota S.O,Amadalavalasa H.O,NA,NA
Seetarampalli B.O,532213,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Pathapatnam Mandal,Srikakulam,ANDHRA PRADESH,NA,Pathapatnam S.O,Amadalavalasa H.O,NA,NA
Seethapuram B.O,532203,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Tekkali Mandal,Srikakulam,ANDHRA PRADESH,NA,Venkateswara Colony S.O,Tekkali H.O,NA,NA
Sekharapuram B.O,532216,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Meliaputti Mandal,Srikakulam,ANDHRA PRADESH,NA,Chapara S.O,Tekkali H.O,NA,NA
Shalantri B.O,532190,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Sarubujjili Mandal,Srikakulam,ANDHRA PRADESH,NA,P.S.Puram S.O,Amadalavalasa H.O,NA,NA
Siddhantham B.O,532458,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Lakshminarsupeta,Srikakulam,ANDHRA PRADESH,NA,L.N.Peta S.O,Amadalavalasa H.O,NA,NA
Silagam B.O,532322,B.O,Delivery,Srikakulam,Visakhapatnam,Andhra Pradesh,Kaviti Mandal,Srikakulam,ANDHRA PRADESH,NA,Kaviti S.O,Tekkali H.O,NA,NA
