officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Asoli B.O,431721,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mahore,Nanded,MAHARASHTRA,NA,Mahore S.O (Nanded),Nanded H.O,NA,NA
Asrjan B.O,431606,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Himayatnagar,Nanded,MAHARASHTRA,NA,SRTMU Nanded S.O,Nanded H.O,NA,NA
Atkali B.O,431736,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,NA,Shankarnagar S.O,Nanded H.O,NA,NA
Bachoti B.O,431714,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhar,Nanded,MAHARASHTRA,NA,Kandhar S.O,Nanded H.O,NA,NA
Bahadarpura B.O,431714,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhar,Nanded,MAHARASHTRA,NA,Kandhar S.O,Nanded H.O,NA,NA
Balegaon B.O,431807,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Umari,Nanded,MAHARASHTRA,NA,Umari S.O,Nanded H.O,NA,NA
Ballur B.O,431717,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Degloor S.O,Nanded H.O,NA,NA
Bamni B.O,431710,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,NA,Biloli S.O,Nanded H.O,NA,NA
Banchincholi B.O,431712,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Hadgaon S.O,Nanded H.O,NA,NA
Barad S.O,431745,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Mudkhed,Nanded,MAHARASHTRA,02462-276430,NA,Nanded H.O,NA,NA
Baradshewala B.O,431712,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Hadgaon S.O,Nanded H.O,NA,NA
Barahali B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Himayatnagar,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Barasgaon B.O,431745,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Barad S.O,Nanded H.O,NA,NA
Barbada B.O,431602,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Naigaon,Nanded,MAHARASHTRA,NA,Shivajinagar S.O (Nanded),Nanded H.O,NA,NA
Barul S.O,431746,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhar,Nanded,MAHARASHTRA,02466-269222,NA,Nanded H.O,NA,NA
Bdur B.O,431710,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloi,Nanded,MAHARASHTRA,NA,Biloli S.O,Nanded H.O,NA,NA
Belkoni B.O,431710,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Biloli S.O,Nanded H.O,NA,NA
Belkoni BK B.O,431710,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,NA,Biloli S.O,Nanded H.O,NA,NA
Bembari B.O,431801,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Bhokar S.O,Nanded H.O,NA,NA
Bendi B.O,431811,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Gokunda S.O,Nanded H.O,NA,NA
Berli B.O,431708,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Loha,Nanded,MAHARASHTRA,NA,Loha S.O,Nanded H.O,NA,NA
Berli BK B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Betmogara B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Betsangavi B.O,431708,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Loha,Nanded,MAHARASHTRA,NA,Loha S.O,Nanded H.O,NA,NA
Bhategaon B.O,431743,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Niwagha S.O,Nanded H.O,NA,NA
Bhayegaon B.O,431717,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Degloor S.O,Nanded H.O,NA,NA
Bhendegaon KH B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Bhishi B.O,431803,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Islapur S.O,Nanded H.O,NA,NA
Bhokar S.O,431801,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,02467-222630,NA,Nanded H.O,NA,NA
Bhorad B.O,431721,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mahore,Nanded,MAHARASHTRA,NA,Mahore S.O (Nanded),Nanded H.O,NA,NA
Bhoshi B.O,431745,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mudkhed,Nanded,MAHARASHTRA,NA,Barad S.O,Nanded H.O,NA,NA
Bhutan Hiparga B.O,431741,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Hanegaon S.O,Nanded H.O,NA,NA
Bijegaon B.O,431807,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Umari,Nanded,MAHARASHTRA,NA,Umari S.O,Nanded H.O,NA,NA
Bijur B.O,431736,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,NA,Shankarnagar S.O,Nanded H.O,NA,NA
Bilali B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Biloli S.O,431710,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,02465-223630,NA,Nanded H.O,NA,NA
Bitnal B.O,431807,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Umari,Nanded,MAHARASHTRA,NA,Umari S.O,Nanded H.O,NA,NA
Bodhadi KH B.O,431810,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kiwat,Nanded,MAHARASHTRA,NA,Bodhadi S.O,Nanded H.O,NA,NA
Bodhadi S.O,431810,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,02469-234630,NA,Nanded H.O,NA,NA
Bolka B.O,431742,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhr,Nanded,MAHARASHTRA,NA,Kurula S.O,Nanded H.O,NA,NA
Bolsa B.O,431807,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Umari,Nanded,MAHARASHTRA,NA,Umari S.O,Nanded H.O,NA,NA
Bolsa B.O,431808,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Dharmabad,Nanded,MAHARASHTRA,NA,Karkheli S.O,Nanded H.O,NA,NA
Bomnali B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Bondgavan B.O,431805,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Mandvi S.O (Nanded),Nanded H.O,NA,NA
Bori BK B.O,431714,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandahr,Nanded,MAHARASHTRA,NA,Kandhar S.O,Nanded H.O,NA,NA
Bothi B.O,431807,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Umari,Nanded,MAHARASHTRA,NA,Umari S.O,Nanded H.O,NA,NA
Chabhara B.O,431704,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Ardhapur S.O,Nanded H.O,NA,NA
Chaitanynagar Nanded  S.O,431605,S.O,Non-Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,02462-111111,NA,Nanded H.O,NA,NA
Chandola B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Chauphala S.O,431604,S.O,Non-Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,02462-232650,NA,Nanded H.O,NA,NA
Chikana B.O,431808,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Karkheli S.O,Nanded H.O,NA,NA
Chikhala B.O,431806,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mudkhed,Nanded,MAHARASHTRA,NA,Mudkhed Station S.O,Nanded H.O,NA,NA
Chikhali B.O,431746,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhar,Nanded,MAHARASHTRA,NA,Barul S.O,Nanded H.O,NA,NA
Chikhali B.O,431803,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Islapur S.O,Nanded H.O,NA,NA
Chikhli B.O,431811,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Gokunda S.O,Nanded H.O,NA,NA
Chinchala B.O,431710,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,NA,Biloli S.O,Nanded H.O,NA,NA
Chinchgavan B.O,431712,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Hadgaon S.O,Nanded H.O,NA,NA
Chinchkhed B.O,431805,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Mandvi S.O (Nanded),Nanded H.O,NA,NA
Chincholi B.O,431809,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Dharmabad,Nanded,MAHARASHTRA,NA,Dharmabad S.O,Nanded H.O,NA,NA
Chondi B.O,431717,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Degloor S.O,Nanded H.O,NA,NA
Choramba B.O,431712,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Hadgaon S.O,Nanded H.O,NA,NA
Chuncha B.O,431712,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Hadgaon S.O,Nanded H.O,NA,NA
Cidco Nanded S.O,431603,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Nanded,Nanded,MAHARASHTRA,02642-226405,NA,Nanded H.O,NA,NA
Dabhad B.O,431745,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mudkhed,Nanded,MAHARASHTRA,NA,Barad S.O,Nanded H.O,NA,NA
Dagadgaon B.O,431708,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Loha,Nanded,MAHARASHTRA,NA,Loha S.O,Nanded H.O,NA,NA
Dahegaon B.O,431811,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Gokunda S.O,Nanded H.O,NA,NA
Daheli B.O,431805,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Mandvi S.O (Nanded),Nanded H.O,NA,NA
Dahelitanda B.O,431805,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Mandvi S.O (Nanded),Nanded H.O,NA,NA
Dahikalamba B.O,431707,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Loha,Nanded,MAHARASHTRA,NA,Osmannagar S.O (Nanded),Nanded H.O,NA,NA
Dapaka G B.O,431715,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukhed S.O,Nanded H.O,NA,NA
Dapka Raja B.O,431716,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Jamb B K S.O,Nanded H.O,NA,NA
Daregaon B.O,431806,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mudkhed,Nanded,MAHARASHTRA,NA,Mudkhed Station S.O,Nanded H.O,NA,NA
Darsangvi B.O,431811,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Gokunda S.O,Nanded H.O,NA,NA
Darsangvi B.O,431805,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Mandvi S.O (Nanded),Nanded H.O,NA,NA
Dattamanjari B.O,431721,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mahore,Nanded,MAHARASHTRA,NA,Mahore S.O (Nanded),Nanded H.O,NA,NA
Degaon B.O,431719,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mukhed,Nanded,MAHARASHTRA,NA,Mukaramabad S.O,Nanded H.O,NA,NA
Degaon B.O,431709,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Naigaon,Nanded,MAHARASHTRA,NA,Naigaon S.O (Nanded),Nanded H.O,NA,NA
Degaon BK B.O,431717,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Degloor S.O,Nanded H.O,NA,NA
Degloor S.O,431717,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,02463-255013,NA,Nanded H.O,NA,NA
Degloor Town S.O,431717,S.O,Non-Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,02463-255136,NA,Nanded H.O,NA,NA
Delub B.O,431704,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Ardhapur,Nanded,MAHARASHTRA,NA,Ardhapur S.O,Nanded H.O,NA,NA
Deoshi B.O,431801,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Bhokar S.O,Nanded H.O,NA,NA
Deothana B.O,431801,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Bhokar S.O,Nanded H.O,NA,NA
Dhanegaon B.O,431603,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Cidco Nanded S.O,Nanded H.O,NA,NA
Dhanora B.O,431801,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,NA,Bhokar S.O,Nanded H.O,NA,NA
Dhanora B.O,431808,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Dharmabad,Nanded,MAHARASHTRA,NA,Karkheli S.O,Nanded H.O,NA,NA
Dhanora B.O,431810,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kiwat,Nanded,MAHARASHTRA,NA,Bodhadi S.O,Nanded H.O,NA,NA
Dhanora B.O,431709,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Naigaon,Nanded,MAHARASHTRA,NA,Naigaon S.O (Nanded),Nanded H.O,NA,NA
Dhanora B.O,431708,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Loha,Nanded,MAHARASHTRA,NA,Loha S.O,Nanded H.O,NA,NA
Dharmabad S.O,431809,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Bhokar,Nanded,MAHARASHTRA,02465-244140,NA,Nanded H.O,NA,NA
Dhoki B.O,431602,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Nanded,Nanded,MAHARASHTRA,NA,Shivajinagar S.O (Nanded),Nanded H.O,NA,NA
Digdi B.O,431804,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Kinwat S.O,Nanded H.O,NA,NA
Digras B.O,431713,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Tamsa S.O,Nanded H.O,NA,NA
Digras B.O,431742,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhr,Nanded,MAHARASHTRA,NA,Kurula S.O,Nanded H.O,NA,NA
Dogargaon B.O,431810,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kiwat,Nanded,MAHARASHTRA,NA,Bodhadi S.O,Nanded H.O,NA,NA
Dongaon B.O,431806,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Mudkhed,Nanded,MAHARASHTRA,NA,Mudkhed Station S.O,Nanded H.O,NA,NA
Dongaon KH B.O,431710,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Biloli,Nanded,MAHARASHTRA,NA,Biloli S.O,Nanded H.O,NA,NA
Dongargaon B.O,431708,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Loha,Nanded,MAHARASHTRA,NA,Loha S.O,Nanded H.O,NA,NA
Dudhad B.O,431802,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Himayatnagar,Nanded,MAHARASHTRA,NA,Himayatnagar S.O,Nanded H.O,NA,NA
Dugaon B.O,431809,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Dharmabad,Nanded,MAHARASHTRA,NA,Dharmabad S.O,Nanded H.O,NA,NA
Dundara B.O,431805,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Mandvi S.O (Nanded),Nanded H.O,NA,NA
Ekalara B.O,431717,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Degloor S.O,Nanded H.O,NA,NA
Gadga S.O,431722,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Naigaon,Nanded,MAHARASHTRA,02465-254130,NA,Nanded H.O,NA,NA
Gaglegaon B.O,431809,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Dharmabad,Nanded,MAHARASHTRA,NA,Dharmabad S.O,Nanded H.O,NA,NA
Gaul B.O,431714,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhar,Nanded,MAHARASHTRA,NA,Kandhar S.O,Nanded H.O,NA,NA
Ghodaj B.O,431714,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kandhar,Nanded,MAHARASHTRA,NA,Kandhar S.O,Nanded H.O,NA,NA
Ghogari B.O,431713,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Hadgaon,Nanded,MAHARASHTRA,NA,Tamsa S.O,Nanded H.O,NA,NA
Ghoti B.O,431804,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,NA,Kinwat S.O,Nanded H.O,NA,NA
Ghungarala B.O,431709,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Naigaon,Nanded,MAHARASHTRA,NA,Naigaon S.O (Nanded),Nanded H.O,NA,NA
Gojegaon B.O,431718,B.O,Delivery,Nanded,Aurangabad,Maharashtra,Degloor,Nanded,MAHARASHTRA,NA,Kardkhed S.O,Nanded H.O,NA,NA
Gokunda S.O,431811,S.O,Delivery,Nanded,Aurangabad,Maharashtra,Kinwat,Nanded,MAHARASHTRA,02469-222136,NA,Nanded H.O,NA,NA
