officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Ajgara B.O,305404,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Kekri S.O,Nasirabad H.O,NA,NA
Alipura B.O,305207,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jethana S.O,Beawar [Raj] H.O,NA,NA
Aloli B.O,305405,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Kadera S.O,Nasirabad H.O,NA,NA
Anakar B.O,305922,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jawaja S.O,Beawar [Raj] H.O,NA,NA
Andheri Deori B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Arjunpura B.O,305203,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Mangliawas S.O,Beawar [Raj] H.O,NA,NA
Arwar B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Asan B.O,305926,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Barakhera S.O,Beawar [Raj] H.O,NA,NA
Asha Pura B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Atitmand B.O,305925,B.O,Delivery,Beawar,Ajmer,Rajasthan,Bewar,Ajmer,RAJASTHAN,NA,Rajiawas S.O,Beawar [Raj] H.O,NA,NA
Badi B.O,305624,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bijainagar S.O,Beawar [Raj] H.O,NA,NA
Baghera S.O,305415,S.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Baghsuri B.O,305401,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bhwani Khera S.O,Beawar [Raj] H.O,NA,NA
Bajata B.O,305407,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Sawar S.O,Nasirabad H.O,NA,NA
Balad B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Bamanheda B.O,305926,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Barakhera S.O,Beawar [Raj] H.O,NA,NA
Bandanwara S.O,305621,S.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,01466-272222,NA,Beawar [Raj] H.O,NA,NA
Banewara B.O,305401,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bhwani Khera S.O,Beawar [Raj] H.O,NA,NA
Banjari B.O,305926,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Barakhera S.O,Beawar [Raj] H.O,NA,NA
Bar Kochara B.O,305922,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jawaja S.O,Beawar [Raj] H.O,NA,NA
Barakhan B.O,305926,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Barakhera S.O,Beawar [Raj] H.O,NA,NA
Barakhera S.O,305926,S.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,01462-225817,NA,Beawar [Raj] H.O,NA,NA
Baral B.O,305624,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bijainagar S.O,Beawar [Raj] H.O,NA,NA
Barala B.O,305628,B.O,Delivery,Beawar,Ajmer,Rajasthan,Bhinai,Ajmer,RAJASTHAN,NA,Nagola S.O,Nasirabad H.O,NA,NA
Barali B.O,305624,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bijainagar S.O,Beawar [Raj] H.O,NA,NA
Barol B.O,305412,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Fathegarh S.O,Nasirabad H.O,NA,NA
Bayala B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Beawar [Raj] H.O,305901,H.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,01462-257440,NA,NA,NA,NA
Beawar City S.O,305901,S.O,Non-Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,01462-257440,NA,Beawar [Raj] H.O,NA,NA
Beawar Khas B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Beawar R.S. S.O,305901,S.O,Non-Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,01462-225817,NA,Beawar [Raj] H.O,NA,NA
Begliawas B.O,305630,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jamola S.O,Beawar [Raj] H.O,NA,NA
Bhadsuri B.O,305207,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jethana S.O,Beawar [Raj] H.O,NA,NA
Bhagawant Pura B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Bhagwan Pura B.O,305403,B.O,Delivery,Beawar,Ajmer,Rajasthan,Sarwar,Ajmer,RAJASTHAN,NA,Sarwar S.O,Nasirabad H.O,NA,NA
Bharai B.O,305404,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Kekri S.O,Nasirabad H.O,NA,NA
Bhatiyani B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Bhimpura B.O,305203,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Mangliawas S.O,Beawar [Raj] H.O,NA,NA
Bhimrawas B.O,305405,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Kadera S.O,Nasirabad H.O,NA,NA
Bhinai S.O,305622,S.O,Delivery,Beawar,Ajmer,Rajasthan,Bhinai,Ajmer,RAJASTHAN,01466-273422,NA,Beawar [Raj] H.O,NA,NA
Bhwani Khera S.O,305401,S.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,01491-288230,NA,Beawar [Raj] H.O,NA,NA
Bidla B.O,305412,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Fathegarh S.O,Nasirabad H.O,NA,NA
Bijainagar S.O,305624,S.O,Delivery,Beawar,Ajmer,Rajasthan,Bijainagar,Ajmer,RAJASTHAN,01462-230038,NA,Beawar [Raj] H.O,NA,NA
Biliyawas B.O,305922,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Rajsamand,RAJASTHAN,NA,Jawaja S.O,Beawar [Raj] H.O,NA,NA
Bisundri B.O,305407,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Sawar S.O,Nasirabad H.O,NA,NA
Bogla B.O,305408,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,K.K.Gopal S.O,Nasirabad H.O,NA,NA
Boobaniya B.O,305401,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bhwani Khera S.O,Beawar [Raj] H.O,NA,NA
Borada B.O,305412,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Fathegarh S.O,Nasirabad H.O,NA,NA
Borwa B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Brickchiawas B.O,305203,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Mangliawas S.O,Beawar [Raj] H.O,NA,NA
Bubkiya B.O,305622,B.O,Delivery,Beawar,Ajmer,Rajasthan,Bhina,Ajmer,RAJASTHAN,NA,Bhinai S.O,Beawar [Raj] H.O,NA,NA
Budhwara B.O,305204,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Pisangan S.O,Beawar [Raj] H.O,NA,NA
Champaneri S.O,305629,S.O,Delivery,Beawar,Ajmer,Rajasthan,Bhinai,Ajmer,RAJASTHAN,01466-275515,NA,Nasirabad H.O,NA,NA
Chhachhundra B.O,305621,B.O,Delivery,Beawar,Ajmer,Rajasthan,Bhinai,Ajmer,RAJASTHAN,NA,Bandanwara S.O,Beawar [Raj] H.O,NA,NA
Chitiawas B.O,305407,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Sawar S.O,Nasirabad H.O,NA,NA
Dabrella B.O,305412,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Fathegarh S.O,Nasirabad H.O,NA,NA
Dantra B.O,305207,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jethana S.O,Beawar [Raj] H.O,NA,NA
Dedpura B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Delwara B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Deo Khera B.O,305925,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Rajiawas S.O,Beawar [Raj] H.O,NA,NA
Deogaon B.O,305415,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Baghera S.O,Nasirabad H.O,NA,NA
Deolia Kalan B.O,305629,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Champaneri S.O,Nasirabad H.O,NA,NA
Deomali B.O,305623,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Masuda S.O,Beawar [Raj] H.O,NA,NA
Derathu B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Dewas B.O,305901,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Dewata B.O,305922,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jawaja S.O,Beawar [Raj] H.O,NA,NA
Dhal B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Dhatol B.O,305622,B.O,Delivery,Beawar,Ajmer,Rajasthan,Bhinai,Ajmer,RAJASTHAN,NA,Bhinai S.O,Beawar [Raj] H.O,NA,NA
Dholadanta B.O,305623,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Masuda S.O,Beawar [Raj] H.O,NA,NA
Dhundhari B.O,305408,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,K.K.Gopal S.O,Nasirabad H.O,NA,NA
Dilwara B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Dodiana B.O,305207,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Jethana S.O,Beawar [Raj] H.O,NA,NA
Doulatpura B.O,305624,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bijainagar S.O,Beawar [Raj] H.O,NA,NA
Doulatpura B.O,305623,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Masuda S.O,Beawar [Raj] H.O,NA,NA
Dunger Khera B.O,305922,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Rajsamand,RAJASTHAN,NA,Jawaja S.O,Beawar [Raj] H.O,NA,NA
Durgawas B.O,305927,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Kabra S.O,Beawar [Raj] H.O,NA,NA
Ekal Singha B.O,305624,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Bijainagar S.O,Beawar [Raj] H.O,NA,NA
Fathegarh S.O,305412,S.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,01496-242105,NA,Nasirabad H.O,NA,NA
Fathepura B.O,305204,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Pisangan S.O,Beawar [Raj] H.O,NA,NA
Ghatiyali B.O,305407,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Sawar S.O,Nasirabad H.O,NA,NA
Gohana B.O,305925,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Rajiawas S.O,Beawar [Raj] H.O,NA,NA
Gola B.O,305202,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Kharwa S.O,Beawar [Raj] H.O,NA,NA
Gordha B.O,305407,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Sawar S.O,Nasirabad H.O,NA,NA
Govind Garh S.O,305201,S.O,Delivery,Beawar,Ajmer,Rajasthan,Pisangan,Ajmer,RAJASTHAN,NA,NA,Beawar [Raj] H.O,NA,NA
Goyla B.O,305601,B.O directly a/w Head Office,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,NA,Nasirabad H.O,NA,NA
Gudha Khurd B.O,305629,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Champaneri S.O,Nasirabad H.O,NA,NA
Gulgaon B.O,305407,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Sawar S.O,Nasirabad H.O,NA,NA
Hanutia B.O,305625,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Jalia -II S.O,Beawar [Raj] H.O,NA,NA
Harpura B.O,305406,B.O,Delivery,Beawar,Ajmer,Rajasthan,Nasirabad,Ajmer,RAJASTHAN,NA,Junia S.O,Nasirabad H.O,NA,NA
Harrajpura B.O,305623,B.O,Delivery,Beawar,Ajmer,Rajasthan,Beawar,Ajmer,RAJASTHAN,NA,Masuda S.O,Beawar [Raj] H.O,NA,NA
Hingonia B.O,305406,B.O,Delivery,Beawar,Ajmer,Rajasthan,Kekri,Ajmer,RAJASTHAN,NA,Junia S.O,Nasirabad H.O,NA,NA
