officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
D.M.C. S.O,846003,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,06272-233014,NA,Laheriasarai H.O,NA,NA
D.Pauri B.O,847201,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bahera S.O,Darbhanga H.O,NA,NA
Dadpatti B.O,847405,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Kurso Nadiami S.O,Laheriasarai H.O,NA,NA
Damala B.O,847304,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Kamtaul S.O,Darbhanga H.O,NA,NA
Darbhanga Bara Bazar S.O,846004,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,NA,NA,Darbhanga H.O,NA,NA
Darbhanga Chowk S.O,846004,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,NA,NA,Darbhanga H.O,NA,NA
Darbhanga City S.O,846004,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,NA,NA,Darbhanga H.O,NA,NA
Darbhanga H.O,846004,H.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-222636,NA,NA,NA,NA
Darima B.O,847121,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Keoti Ranway S.O,Darbhanga H.O,NA,NA
Darshuar B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Samastipur,Samastipur,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
Dasauth B.O,847405,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Kurso Nadiami S.O,Laheriasarai H.O,NA,NA
Dekuli B.O,846002,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,S.H.M.C S.O,Laheriasarai H.O,NA,NA
Dhamsain B.O,847405,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Kurso Nadiami S.O,Laheriasarai H.O,NA,NA
Dhamuara B.O,847405,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Kurso Nadiami S.O,Laheriasarai H.O,NA,NA
Dhanauli B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Dharia B.O,847304,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Kamtaul S.O,Darbhanga H.O,NA,NA
Dhoi B.O,846009,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Laxmisagar S.O (Darbhanga),Darbhanga H.O,NA,NA
Dihrampur B.O,846003,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,D.M.C. S.O,Laheriasarai H.O,NA,NA
Dilahi B.O,846003,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Hanumannagar,Darbhanga,BIHAR,NA,D.M.C. S.O,Laheriasarai H.O,NA,NA
Doghra B.O,847302,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Jalley S.O,Darbhanga H.O,NA,NA
Dulha B.O,847121,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Keoti Ranway S.O,Darbhanga H.O,NA,NA
Fardaha B.O,847233,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Nehra S.O,Laheriasarai H.O,NA,NA
G.Basailha B.O,846007,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Saramohanpur S.O,Darbhanga H.O,NA,NA
Gaighat B.O,847107,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Muzaffarpur,Muzaffarpur,BIHAR,NA,Keotsa Baruari S.O,Darbhanga H.O,NA,NA
Galma B.O,847427,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Biraul,Darbhanga,BIHAR,NA,Ghanshyampur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Ganaun B.O,847427,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Biraul,Darbhanga,BIHAR,NA,Ghanshyampur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Gangauli B.O,847407,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Lohna Road S.O,Laheriasarai H.O,NA,NA
Garaul B.O,847423,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Putai S.O,Laheriasarai H.O,NA,NA
Garri B.O,847303,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Jogiara S.O,Darbhanga H.O,NA,NA
Ghanshyampur S.O (Darbhanga),847427,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Biraul,Darbhanga,BIHAR,NA,NA,Laheriasarai H.O,NA,NA
Ghoshrama B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
Gobarsitha B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
Gora Mansingh B.O,847203,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Biraul S.O,Laheriasarai H.O,NA,NA
Goriari B.O,846003,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,D.M.C. S.O,Laheriasarai H.O,NA,NA
Gorkha B.O,847405,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Kurso Nadiami S.O,Laheriasarai H.O,NA,NA
Gujrauli B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Habi Bhuar B.O,847233,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Nehra S.O,Laheriasarai H.O,NA,NA
Habidih B.O,847201,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bahera S.O,Darbhanga H.O,NA,NA
Harhachcha B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Hariath B.O,847423,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Putai S.O,Laheriasarai H.O,NA,NA
Hariharpur B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Haripur B.O,847233,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Nehra S.O,Laheriasarai H.O,NA,NA
Haripur B.O,847427,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Biraul,Darbhanga,BIHAR,NA,Ghanshyampur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Harsinghpur B.O,847103,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Benipur S.O,Darbhanga H.O,NA,NA
Hathauri B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
Hawasa B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Hayaghat Bilashpur S.O,847301,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-280212,NA,Laheriasarai H.O,NA,NA
Hiropatti B.O,847304,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Kamtaul S.O,Darbhanga H.O,NA,NA
Imambari S.O,846001,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,NA,NA,Laheriasarai H.O,NA,NA
Inai B.O,847105,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Baheri S.O (Darbhanga),Laheriasarai H.O,NA,NA
Itwa Shivnagar B.O,847201,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bahera S.O,Darbhanga H.O,NA,NA
Izra B.O,847337,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Ryam Factory S.O,Darbhanga H.O,NA,NA
Jagwan B.O,847304,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Kamtaul S.O,Darbhanga H.O,NA,NA
Jahangirtola B.O,847303,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Jogiara S.O,Darbhanga H.O,NA,NA
Jaideopatti B.O,847405,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Kurso Nadiami S.O,Laheriasarai H.O,NA,NA
Jakso Jamalpur B.O,847203,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Biraul S.O,Laheriasarai H.O,NA,NA
Jalley S.O,847302,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-222636,NA,Darbhanga H.O,NA,NA
Jalwara B.O,847121,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Keoti Ranway S.O,Darbhanga H.O,NA,NA
Janta B.O,847107,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Muzaffarpur,Muzaffarpur,BIHAR,NA,Keotsa Baruari S.O,Darbhanga H.O,NA,NA
Jarso B.O,847201,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bahera S.O,Darbhanga H.O,NA,NA
Jatmalpura Tira B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Samastipur,Samastipur,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
Jayantipur B.O,847103,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Benipur S.O,Darbhanga H.O,NA,NA
Jhagarua B.O,847427,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Biraul,Darbhanga,BIHAR,NA,Ghanshyampur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Jogiara B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Jogiara S.O,847303,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-222636,NA,Darbhanga H.O,NA,NA
Jorja B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
K D S U S.O,846008,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,06272-222644,NA,Darbhanga H.O,NA,NA
K.Baikunth B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Samastipur,Samastipur,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
K.Harari B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
K.Harsand B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Samastipur,Samastipur,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
K.Jagdishpur B.O,847103,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Benipur S.O,Darbhanga H.O,NA,NA
K.Manjhigama B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
K.Pirochha B.O,847107,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Muzaffarpur,Muzaffarpur,BIHAR,NA,Keotsa Baruari S.O,Darbhanga H.O,NA,NA
Kabaria Khutwara B.O,846009,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Laxmisagar S.O (Darbhanga),Darbhanga H.O,NA,NA
Kabirchak B.O,846009,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Laxmisagar S.O (Darbhanga),Darbhanga H.O,NA,NA
Kaithwar B.O,847204,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bishnupur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Kakorha B.O,847204,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bishnupur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Kaligaon B.O,847104,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Bharwara S.O,Darbhanga H.O,NA,NA
Kamrouli B.O,847428,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Bharathi S.O,Darbhanga H.O,NA,NA
Kamtaul S.O,847304,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-281223,NA,Darbhanga H.O,NA,NA
Kanaur B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Kanhai B.O,847203,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Biraul S.O,Laheriasarai H.O,NA,NA
Kansi B.O,847428,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Bharathi S.O,Darbhanga H.O,NA,NA
Kansi Simri S.O,847106,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06247-223478,NA,Darbhanga H.O,NA,NA
Kanthudih B.O,847201,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bahera S.O,Darbhanga H.O,NA,NA
Kapchhahi B.O,846009,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Laxmisagar S.O (Darbhanga),Darbhanga H.O,NA,NA
Karhatia B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Karjapatti B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Kasraur B.O,847427,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Biraul,Darbhanga,BIHAR,NA,Ghanshyampur S.O (Darbhanga),Laheriasarai H.O,NA,NA
Kathalia B.O,847123,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Singhwara S.O,Darbhanga H.O,NA,NA
Kathalwari S.O,846004,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,06272-222636,NA,Darbhanga H.O,NA,NA
Kathra B.O,847423,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Putai S.O,Laheriasarai H.O,NA,NA
Katka B.O,847307,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Ratanpur S.O (Darbhanga),Darbhanga H.O,NA,NA
Katraul B.O,847302,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Jalley S.O,Darbhanga H.O,NA,NA
Keoti Ranway S.O,847121,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-286206,NA,Darbhanga H.O,NA,NA
Keotsa Baruari S.O,847107,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Muzaffarpur,BIHAR,06272-222636,NA,Darbhanga H.O,NA,NA
Khaira Kunji B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Khangraitha B.O,847105,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Baheri S.O (Darbhanga),Laheriasarai H.O,NA,NA
Kharajpur B.O,846003,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,D.M.C. S.O,Laheriasarai H.O,NA,NA
Kharkha B.O,847302,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Pupri,Darbhanga,BIHAR,NA,Jalley S.O,Darbhanga H.O,NA,NA
Kharua B.O,847115,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Muria S.O,Darbhanga H.O,NA,NA
Khirma B.O,847121,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Keoti Ranway S.O,Darbhanga H.O,NA,NA
Kilaghat S.O,846004,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,NA,NA,Darbhanga H.O,NA,NA
Koilam B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
Kora B.O,847104,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Bharwara S.O,Darbhanga H.O,NA,NA
Korthu B.O,847103,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Benipur S.O,Darbhanga H.O,NA,NA
Kothia B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Kothra B.O,847105,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Baheri S.O (Darbhanga),Laheriasarai H.O,NA,NA
Kothram B.O,847203,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Biraul S.O,Laheriasarai H.O,NA,NA
Kumhrauli B.O,847304,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Kamtaul S.O,Darbhanga H.O,NA,NA
Kurso Nadiami S.O,847405,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,NA,Laheriasarai H.O,NA,NA
Kusothar S.O,847429,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,NA,Laheriasarai H.O,NA,NA
L.Rambhadrapur B.O,847407,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Lohna Road S.O,Laheriasarai H.O,NA,NA
Ladaho B.O,847203,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Biraul S.O,Laheriasarai H.O,NA,NA
Ladour B.O,847107,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Keotsa Baruari S.O,Darbhanga H.O,NA,NA
Lahatta B.O,847423,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Putai S.O,Laheriasarai H.O,NA,NA
Laheriasarai Court S.O,846001,S.O,Non-Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,06272-245073,NA,Laheriasarai H.O,NA,NA
Laheriasarai H.O,846001,H.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,06272-245186,NA,NA,NA,NA
Lahwar B.O,847337,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Ryam Factory S.O,Darbhanga H.O,NA,NA
Lakhanpur B.O,847307,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Muzaffarpur,BIHAR,NA,Ratanpur S.O (Darbhanga),Darbhanga H.O,NA,NA
Lalsahpur B.O,846005,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Postal Traning Centre S.O,Darbhanga H.O,NA,NA
Laxman Nagar B.O,847107,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Muzaffarpur,Muzaffarpur,BIHAR,NA,Keotsa Baruari S.O,Darbhanga H.O,NA,NA
Laxmanpur B.O,847201,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Benipur,Darbhanga,BIHAR,NA,Bahera S.O,Darbhanga H.O,NA,NA
Laxmipur Kakorba B.O,847203,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Biraul S.O,Laheriasarai H.O,NA,NA
Laxmisagar S.O (Darbhanga),846009,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,NA,Darbhanga,BIHAR,NA,NA,Darbhanga H.O,NA,NA
Loam B.O,847115,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Muria S.O,Darbhanga H.O,NA,NA
Lohna Road S.O,847407,S.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,NA,Laheriasarai H.O,NA,NA
M.P.Bahadurpur B.O,846002,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,S.H.M.C S.O,Laheriasarai H.O,NA,NA
M.Sajhouti B.O,847301,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Hayaghat Bilashpur S.O,Laheriasarai H.O,NA,NA
M.Sinuara B.O,846003,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,D.M.C. S.O,Laheriasarai H.O,NA,NA
Madanpur B.O,847101,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Anandpur S.O,Laheriasarai H.O,NA,NA
Madhopatti B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Madhupur B.O,847306,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Darbhanga,Darbhanga,BIHAR,NA,Pindaruch S.O,Darbhanga H.O,NA,NA
Maheshwara B.O,847107,B.O,Delivery,Darbhanga,Muzaffarpur,Bihar,Muzaffarpur,Muzaffarpur,BIHAR,NA,Keotsa Baruari S.O,Darbhanga H.O,NA,NA
