officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Badhupur B.O,233300,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Birno S.O,Ghazipur H.O,NA,NA
Bagend B.O,233301,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Mubarakpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Bahadurganj S.O (Ghazipur),275201,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,NA,Ghazipur H.O,NA,NA
Bahadurpur B.O,232329,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Zamania S.O,Ghazipur H.O,NA,NA
Bahariabad B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Bahediya B.O,233223,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Rampur S.O (Ghazipur),Ghazipur H.O,NA,NA
Baheri B.O,233223,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Rampur S.O (Ghazipur),Ghazipur H.O,NA,NA
Baipur Deokali B.O,233002,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Peernagar S.O,Ghazipur H.O,NA,NA
Bajidpur B.O,233310,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Malikpura S.O,Ghazipur H.O,NA,NA
Balapur B.O,233227,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammadabad ,Ghazipur,UTTAR PRADESH,NA,Mohammadabad Yusufpur S.O,Ghazipur H.O,NA,NA
Banki Khurd B.O,233229,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammadabad Yusufpur,Ghazipur,UTTAR PRADESH,NA,Barachawar S.O,Ghazipur H.O,NA,NA
Bara S.O (Ghazipur),232325,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,05497-264007,NA,Ghazipur H.O,NA,NA
Barachawar S.O,233229,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,NA,Ghazipur H.O,NA,NA
Baragaon B.O,275202,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Dullahpur S.O,Ghazipur H.O,NA,NA
Barahi B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Bareji B.O,233301,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Mubarakpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Barhat B.O,233311,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,NSS Mill S.O,Ghazipur H.O,NA,NA
Barsara B.O,233232,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Goshandepur S.O,Ghazipur H.O,NA,NA
Baruin B.O,232331,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Zamania RS S.O,Ghazipur H.O,NA,NA
Barwa Kalan B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Basewa B.O,275205,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Shadiabad S.O,Ghazipur H.O,NA,NA
Basuchak B.O,233306,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Deokali S.O,Ghazipur H.O,NA,NA
Basudeopur B.O,233222,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Gangauli S.O,Ghazipur H.O,NA,NA
Basuka B.O,232339,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Karahiya S.O,Ghazipur H.O,NA,NA
Basupur B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Baurawan B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Bauri B.O,233303,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Nonhara S.O,Ghazipur H.O,NA,NA
Belhari B.O,233221,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Aurihar S.O,Ghazipur H.O,NA,NA
Belsari B.O,233302,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Nandganj S.O,Ghazipur H.O,NA,NA
Belwa Urf Rasulpur B.O,233305,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Zangipur S.O,Ghazipur H.O,NA,NA
Betabar Kalan B.O,232340,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Deoria S.O (Ghazipur),Ghazipur H.O,NA,NA
Bhadaura B.O,232333,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Satramganj Bazar S.O,Ghazipur H.O,NA,NA
Bhagirathpur B.O,232336,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Dharhni S.O,Ghazipur H.O,NA,NA
Bhala B.O,233303,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Nonhara S.O,Ghazipur H.O,NA,NA
Bhala Khurd B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammadabad ,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Bharauli Kalan B.O,233228,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Tajpur Dehma S.O,Ghazipur H.O,NA,NA
Bharsar B.O,233300,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Birno S.O,Ghazipur H.O,NA,NA
Bhataura B.O,232327,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Gahmar S.O,Ghazipur H.O,NA,NA
Bhawarkol S.O,233231,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,NA,Ghazipur H.O,NA,NA
Bhikham Amhat B.O,233229,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Barachawar S.O,Ghazipur H.O,NA,NA
Bhikhichaura B.O,232332,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Tarighat S.O,Ghazipur H.O,NA,NA
Bhimapar S.O,233307,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,05495-240421,NA,Ghazipur H.O,NA,NA
Bhitari B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Bhojapur B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Bhurkura B.O,275203,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Jakhania,Ghazipur,UTTAR PRADESH,NA,Jakhania S.O,Ghazipur H.O,NA,NA
Bhuwalchak B.O,232336,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Dharhni S.O,Ghazipur H.O,NA,NA
Bhuwarpur B.O,233307,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Bhimapar S.O,Ghazipur H.O,NA,NA
Bijaura B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Bikapur B.O,233002,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Peernagar S.O,Ghazipur H.O,NA,NA
Bikrampur B.O,233307,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Bhimapar S.O,Ghazipur H.O,NA,NA
Birbalpur B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Birno S.O,233300,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur Sadar,Ghazipur,UTTAR PRADESH,0548-2221386,NA,Ghazipur H.O,NA,NA
Birpur B.O,233231,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Bhawarkol S.O,Ghazipur H.O,NA,NA
Bogna B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Burhanpur B.O,275203,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Jakhania,Ghazipur,UTTAR PRADESH,NA,Jakhania S.O,Ghazipur H.O,NA,NA
Buzurga Gouspur B.O,233305,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Zangipur S.O,Ghazipur H.O,NA,NA
Chak Abdul Sattar B.O,233002,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Peernagar S.O,Ghazipur H.O,NA,NA
Chaktaj Katghara B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Chandipur B.O,233302,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Nandganj S.O,Ghazipur H.O,NA,NA
Chaubepur B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Chauja B.O,275203,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Jakhanian **,Ghazipur,UTTAR PRADESH,NA,Jakhania S.O,Ghazipur H.O,NA,NA
Chaukiya B.O,233002,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Peernagar S.O,Ghazipur H.O,NA,NA
Chaura B.O,233310,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Jakhania,Ghazipur,UTTAR PRADESH,NA,Malikpura S.O,Ghazipur H.O,NA,NA
Chaurabojh B.O,233300,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Birno S.O,Ghazipur H.O,NA,NA
Chhawani Line B.O,233002,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Peernagar S.O,Ghazipur H.O,NA,NA
Chilar B.O,233311,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,NSS Mill S.O,Ghazipur H.O,NA,NA
Chochakpur B.O,233224,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Karanda S.O,Ghazipur H.O,NA,NA
Dadara B.O,233221,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Aurihar S.O,Ghazipur H.O,NA,NA
Dahendu B.O,233222,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Gangauli S.O,Ghazipur H.O,NA,NA
Dahra Kalan B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Darauli B.O,232329,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Zamania S.O,Ghazipur H.O,NA,NA
Darhwal B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Daudpur B.O,232331,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Zamania RS S.O,Ghazipur H.O,NA,NA
Daulatnagar B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Daulatpur B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Degree College S.O (Ghazipur),233001,S.O,Non-Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,0548-2221410,NA,Ghazipur H.O,NA,NA
Deochandpur B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Deokali B.O,232339,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Karahiya S.O,Ghazipur H.O,NA,NA
Deokali S.O,233306,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,05495-248242,NA,Ghazipur H.O,NA,NA
Deoria B.O,233233,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Khardiha S.O,Ghazipur H.O,NA,NA
Deoria S.O (Ghazipur),232340,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,NA,Ghazipur H.O,NA,NA
Derhgawan B.O,232328,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Reotipur S.O,Ghazipur H.O,NA,NA
Dewaitha B.O,232326,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Dildarnagar S.O,Ghazipur H.O,NA,NA
Dewal B.O,232333,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Satramganj Bazar S.O,Ghazipur H.O,NA,NA
Dhamupur B.O,275202,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Jakhania,Ghazipur,UTTAR PRADESH,NA,Dullahpur S.O,Ghazipur H.O,NA,NA
Dhanaipur B.O,233302,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Nandganj S.O,Ghazipur H.O,NA,NA
Dhanarhi B.O,232330,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Usia S.O,Ghazipur H.O,NA,NA
Dhanauta B.O,232329,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Zamania S.O,Ghazipur H.O,NA,NA
Dhanespur B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Dharammarpur B.O,233232,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Goshandepur S.O,Ghazipur H.O,NA,NA
Dharhni S.O,232336,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,NA,Ghazipur H.O,NA,NA
Dhari Kala B.O,233311,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,NSS Mill S.O,Ghazipur H.O,NA,NA
Dharmagatpur B.O,233300,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Birno S.O,Ghazipur H.O,NA,NA
Dhelwa B.O,233302,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Nandganj S.O,Ghazipur H.O,NA,NA
Dhotari B.O,233222,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammadabad ,Ghazipur,UTTAR PRADESH,NA,Gangauli S.O,Ghazipur H.O,NA,NA
Dhuwarjun B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Dildarnagar Bazar S.O,232326,S.O,Non-Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,05497-244222,NA,Ghazipur H.O,NA,NA
Dildarnagar S.O,232326,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,05497-244227,NA,Ghazipur H.O,NA,NA
Dinapur B.O,233232,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Goshandepur S.O,Ghazipur H.O,NA,NA
Dora B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Dorasar B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Dubiha B.O,233225,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Karimuddinpur S.O,Ghazipur H.O,NA,NA
Dullahpur S.O,275202,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Jakhania,Ghazipur,UTTAR PRADESH,05495-233726,NA,Ghazipur H.O,NA,NA
Fadanpur B.O,233002,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Peernagar S.O,Ghazipur H.O,NA,NA
Fateullahpur B.O,233302,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Nandganj S.O,Ghazipur H.O,NA,NA
Gadaipur B.O,275204,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Sadat S.O,Ghazipur H.O,NA,NA
Gahli Basarikpur B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Gahmar Bazar S.O,232327,S.O,Non-Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,NA,Ghazipur H.O,NA,NA
Gahmar S.O,232327,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,05497-265123,NA,Ghazipur H.O,NA,NA
Gai B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Gaighat B.O,232331,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Zamania RS S.O,Ghazipur H.O,NA,NA
Gandhinagar B.O,233225,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammadabad ,Ghazipur,UTTAR PRADESH,NA,Karimuddinpur S.O,Ghazipur H.O,NA,NA
Gangauli S.O,233222,S.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,05493-286628,NA,Ghazipur H.O,NA,NA
Garua Maksudpur B.O,232332,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Tarighat S.O,Ghazipur H.O,NA,NA
Gathia B.O,233222,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Gangauli S.O,Ghazipur H.O,NA,NA
Gaura B.O,233304,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Saidpur S.O (Ghazipur),Ghazipur H.O,NA,NA
Gaura B.O,232328,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Reotipur S.O,Ghazipur H.O,NA,NA
Gauri B.O,233223,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Saidpur,Ghazipur,UTTAR PRADESH,NA,Rampur S.O (Ghazipur),Ghazipur H.O,NA,NA
Gauspur B.O,233227,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Mohammedabad,Ghazipur,UTTAR PRADESH,NA,Mohammadabad Yusufpur S.O,Ghazipur H.O,NA,NA
Ghariha B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Ghazipur City S.O,233001,S.O,Non-Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,0548-2221225,NA,Ghazipur H.O,NA,NA
Ghazipur H.O,233001,H.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,0548-2221386,NA,NA,NA,NA
Ghazipur RS S.O,233001,S.O,Non-Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,0548-2221350,NA,Ghazipur H.O,NA,NA
Gobindpur B.O,233226,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Ghazipur,Ghazipur,UTTAR PRADESH,NA,Mardah S.O,Ghazipur H.O,NA,NA
Gohda Bishunpura B.O,232326,B.O,Delivery,Ghazipur,Allahabad,Uttar Pradesh,Zamania,Ghazipur,UTTAR PRADESH,NA,Dildarnagar S.O,Ghazipur H.O,NA,NA
