officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Kallurutty B.O,673582,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Omasseri S.O,Calicut Civil Station H.O,NA,NA
Kalpetta H.O,673121,H.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,04936-203411,NA,NA,NA,NA
Kalpetta North S.O,673122,S.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,04936-202270,NA,Kalpetta H.O,NA,NA
Kambalakkad B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiti,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Kaniyambetta B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Kannan Kara B.O,673616,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Chelannur S.O,Calicut Civil Station H.O,NA,NA
Kannancheri B.O,673003,B.O,Non-Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kallai-kozhikode S.O,Calicut H.O,NA,NA
Kanni Paramba B.O,673661,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mavoor S.O (Kozhikode),Calicut H.O,NA,NA
Kannoth B.O,673580,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotancheri-tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Karachal B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Karad Paramba B.O,673632,B.O,Delivery,Calicut,Calicut,Kerala,Ernad,Malappuram,KERALA,NA,Farook College S.O,Calicut H.O,NA,NA
Karadipara B.O,673593,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Ambalavayal S.O,Kalpetta H.O,NA,NA
Karani B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Karanthur B.O,673571,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kunnamangalam S.O,Calicut Civil Station H.O,NA,NA
Karaparamba S.O,673010,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2380635,NA,Calicut Civil Station H.O,NA,NA
Karasseri B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Karinkutty B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Kariyambadi B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Karuvampoyil B.O,673572,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotuvalli S.O,Calicut Civil Station H.O,NA,NA
Karuvanthuruthy B.O,673631,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Feroke S.O,Calicut H.O,NA,NA
Karuvasseri B.O,673010,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Karaparamba S.O,Calicut Civil Station H.O,NA,NA
Kattippara B.O,673573,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Kavumannam B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Kayal B.O,673661,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mavoor S.O (Kozhikode),Calicut H.O,NA,NA
Kenichira S.O,673596,S.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,04936-211550,NA,Kalpetta H.O,NA,NA
Kidanganad B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthan Batheri,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Kilakkoth B.O,673572,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotuvalli S.O,Calicut Civil Station H.O,NA,NA
Kizhakkumuri B.O,673611,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kakkoti S.O,Calicut Civil Station H.O,NA,NA
Kodiyathur B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Kolagapara B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Kolathara S.O,673655,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2421900,NA,Calicut H.O,NA,NA
Koleri B.O,673596,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Kenichira S.O,Kalpetta H.O,NA,NA
Kommeri B.O,673007,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mankavu S.O,Calicut H.O,NA,NA
Konott B.O,673571,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kunnamangalam S.O,Calicut Civil Station H.O,NA,NA
Koombara B.O,673604,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kutaranni S.O,Calicut Civil Station H.O,NA,NA
Koombara Bazar B.O,673604,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kutaranni S.O,Calicut Civil Station H.O,NA,NA
Kotancheri-tamaracheri S.O,673580,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2236209,NA,Calicut Civil Station H.O,NA,NA
Kottamparamba B.O,673008,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Calicut Medical College S.O,Calicut H.O,NA,NA
Kottathara B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Kottuli B.O,673016,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kuthiravattom S.O,Calicut H.O,NA,NA
Kotuvalli S.O,673572,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2210220,NA,Calicut Civil Station H.O,NA,NA
Krishna Giri B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthan Batheri,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Kudathai B.O,673573,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Kudathai Bazar B.O,673573,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Kuliramutty B.O,673604,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kutaranni S.O,Calicut Civil Station H.O,NA,NA
Kumaranellur B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Kumbaleri B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Kundungal S.O,673003,S.O,Non-Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2304793,NA,Calicut H.O,NA,NA
Kunnamangalam Mini Ind. Estate B.O,673571,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kunnamangalam S.O,Calicut Civil Station H.O,NA,NA
Kunnamangalam S.O,673571,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2800220,NA,Calicut Civil Station H.O,NA,NA
Kunnambetta B.O,673123,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Chundale S.O,Kalpetta H.O,NA,NA
Kuppadi B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthan Batheri,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Kuppayakode B.O,673580,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotancheri-tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Kuruvattur B.O,673611,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kakkoti S.O,Calicut Civil Station H.O,NA,NA
Kutaranni S.O,673604,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2252030,NA,Calicut Civil Station H.O,NA,NA
Kuthiravattom S.O,673016,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2740965,NA,Calicut H.O,NA,NA
Kuttikkattur B.O,673008,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Calicut Medical College S.O,Calicut H.O,NA,NA
Kythapoyil B.O,673586,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Puduppadi S.O,Calicut Civil Station H.O,NA,NA
Lakkidi B.O,673576,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Vythiri S.O,Kalpetta H.O,NA,NA
Madakkimala B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Madakunnu B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Madavoor B.O,673585,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Narikkuni S.O,Calicut Civil Station H.O,NA,NA
Maikavu B.O,673573,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Mailellampara B.O,673586,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Puduppadi S.O,Calicut Civil Station H.O,NA,NA
Makkada B.O,673611,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kakkoti S.O,Calicut Civil Station H.O,NA,NA
Malaparamba S.O,673009,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2370620,NA,Calicut Civil Station H.O,NA,NA
Malayamma B.O,673601,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Nit  Campus Po.Kozhikode S.O,Calicut Civil Station H.O,NA,NA
Manal Vayal B.O,673579,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Pulpalli S.O,Kalpetta H.O,NA,NA
Manasseri B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Mandad B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Manha Kadavu B.O,673604,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kutaranni S.O,Calicut Civil Station H.O,NA,NA
Manipuram B.O,673572,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotuvalli S.O,Calicut Civil Station H.O,NA,NA
Maniyangode B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Manjoora B.O,673575,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Pozhuthana S.O,Kalpetta H.O,NA,NA
Mankavu S.O,673007,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2332413,NA,Calicut H.O,NA,NA
Mannur S.O (Kozhikode),673328,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2470201,NA,Calicut H.O,NA,NA
Marakadavu B.O,673579,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Pulpalli S.O,Kalpetta H.O,NA,NA
Marikunnu S.O,673012,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2731408,NA,Calicut Civil Station H.O,NA,NA
Mavoor S.O (Kozhikode),673661,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2883130,NA,Calicut H.O,NA,NA
Mayanad B.O,673008,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Calicut Medical College S.O,Calicut H.O,NA,NA
Meemutty B.O,673580,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotancheri-tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Meenangadi S.O,673591,S.O,Delivery,Calicut,Calicut,Kerala,Sulthan Bathery,Wayanad,KERALA,04936-247220,NA,Kalpetta H.O,NA,NA
Meppadi S.O,673577,S.O,Delivery,Calicut,Calicut,Kerala,Sulthan Bathery,Wayanad,KERALA,04936-282420,NA,Kalpetta H.O,NA,NA
Mokkam S.O,673602,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2297120,NA,Calicut Civil Station H.O,NA,NA
Moodakolli B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Mookuthi Kunnu B.O,673595,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Cheeral S.O,Kalpetta H.O,NA,NA
Moolan Kavu B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Morikkara B.O,673611,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kakkoti S.O,Calicut Civil Station H.O,NA,NA
Mullankolli B.O,673579,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Pulpalli S.O,Kalpetta H.O,NA,NA
Mundakai B.O,673577,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Meppadi S.O,Kalpetta H.O,NA,NA
Mundur -- Kozhikode B.O,673580,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotancheri-tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Murampathy B.O,673580,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotancheri-tamaracheri S.O,Calicut Civil Station H.O,NA,NA
Muthanga B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthan Batheri,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Muthappan Puzha B.O,673603,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Tiruvambadi S.O,Calicut Civil Station H.O,NA,NA
Muttancheri B.O,673585,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Narikkuni S.O,Calicut Civil Station H.O,NA,NA
Muttil B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Mylambadi B.O,673591,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meenangadi S.O,Kalpetta H.O,NA,NA
Mysore Mala B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Nadakavu S.O,673011,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2767034,NA,Calicut H.O,NA,NA
Naiketty B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Nallalam S.O,673027,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2421800,NA,Calicut H.O,NA,NA
Nallara Chal B.O,673593,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Ambalavayal S.O,Kalpetta H.O,NA,NA
Nambiar Kunnu B.O,673595,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Cheeral S.O,Kalpetta H.O,NA,NA
Nanminda S.O,673613,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2855060,NA,Calicut Civil Station H.O,NA,NA
Narikkundu B.O,673593,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Ambalavayal S.O,Kalpetta H.O,NA,NA
Narikkuni S.O,673585,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2246205,NA,Calicut Civil Station H.O,NA,NA
Nathamkuni B.O,673577,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Meppadi S.O,Kalpetta H.O,NA,NA
Nayar Kuzhi B.O,673601,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Nit  Campus Po.Kozhikode S.O,Calicut Civil Station H.O,NA,NA
Nedungottur B.O,673010,B.O,Non-Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Karaparamba S.O,Calicut Civil Station H.O,NA,NA
Neeleswaram B.O,673582,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Omasseri S.O,Calicut Civil Station H.O,NA,NA
Nellicode B.O,673016,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kuthiravattom S.O,Calicut H.O,NA,NA
Nellika Paramba B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Nenmeni B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthan Batheri,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Nenmeni Kunnu B.O,673595,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Cheeral S.O,Kalpetta H.O,NA,NA
Nit  Campus Po.Kozhikode S.O,673601,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2287230,NA,Calicut Civil Station H.O,NA,NA
Nooramthode B.O,673586,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Puduppadi S.O,Calicut Civil Station H.O,NA,NA
Nulpuzha B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Olavanna B.O,673019,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Pantheerankavu S.O,Calicut H.O,NA,NA
Omasseri S.O,673582,S.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,0495-2281180,NA,Calicut Civil Station H.O,NA,NA
Padanilam B.O,673571,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kunnamangalam S.O,Calicut Civil Station H.O,NA,NA
Padichira B.O,673579,B.O,Delivery,Calicut,Calicut,Kerala,Sulthan Batheri,Wayanad,KERALA,NA,Pulpalli S.O,Kalpetta H.O,NA,NA
Padinhara Thara B.O,673575,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Pozhuthana S.O,Kalpetta H.O,NA,NA
Pakkom B.O,673579,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Pulpalli S.O,Kalpetta H.O,NA,NA
Palakolli B.O,673579,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Pulpalli S.O,Kalpetta H.O,NA,NA
Palath B.O,673611,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kakkoti S.O,Calicut Civil Station H.O,NA,NA
Pallikunnu Wynad B.O,673122,B.O,Delivery,Calicut,Calicut,Kerala,Vythiri,Wayanad,KERALA,NA,Kalpetta North S.O,Kalpetta H.O,NA,NA
Pambra B.O,673592,B.O,Delivery,Calicut,Calicut,Kerala,Sulthanbathery,Wayanad,KERALA,NA,Sulthan Bathery S.O,Kalpetta H.O,NA,NA
Pannicode B.O,673602,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Mokkam S.O,Calicut Civil Station H.O,NA,NA
Pannikkottur B.O,673572,B.O,Delivery,Calicut,Calicut,Kerala,Kozhikode,Kozhikode,KERALA,NA,Kotuvalli S.O,Calicut Civil Station H.O,NA,NA
