officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Singhola B.O,491226,B.O,Delivery,Durg,Raipur,Chattisgarh,Sanjaribalod,Durg,CHATTISGARH,NA,Balod S.O,Durg H.O,NA,NA
Singhola B.O,491441,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Rajnandgaon,Rajnandgaon,CHATTISGARH,NA,NA,Rajnandgaon H.O,NA,NA
Sirri B.O,491221,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Anda S.O,Durg H.O,NA,NA
Sirsakala B.O,490021,B.O,Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,NA,Bhilai East S.O,Durg H.O,NA,NA
Sitagaon B.O,491229,B.O,Delivery,Durg,Raipur,Chattisgarh,Manpur,Rajnandgaon,CHATTISGARH,NA,Manpur S.O (Rajnandgaon),Rajnandgaon H.O,NA,NA
Sitagota B.O,491557,B.O,Delivery,Durg,Raipur,Chattisgarh,Chhuria,Rajnandgaon,CHATTISGARH,NA,Chichola S.O,Rajnandgaon H.O,NA,NA
Smriti Nagar Bhilai S.O,490020,S.O,Non-Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,0788-2291700,NA,Durg H.O,NA,NA
Somatola B.O,491666,B.O,Delivery,Durg,Raipur,Chattisgarh,Mohla,Rajnandgaon,CHATTISGARH,NA,Mohla S.O,Rajnandgaon H.O,NA,NA
Somni B.O,491441,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Rajnandgaon,Rajnandgaon,CHATTISGARH,NA,NA,Rajnandgaon H.O,NA,NA
Sonai Dongri B.O,491227,B.O,Delivery,Durg,Raipur,Chattisgarh,Gurur,Durg,CHATTISGARH,NA,Gurur S.O,Durg H.O,NA,NA
Sonbarsa B.O,491995,B.O,Delivery,Durg,Raipur,Chattisgarh,Kawardha,Kawardha,CHATTISGARH,NA,Kawardha S.O,Rajnandgaon H.O,NA,NA
Sondh B.O,491332,B.O,Delivery,Durg,Raipur,Chattisgarh,Berla,Durg,CHATTISGARH,NA,Berla S.O,Durg H.O,NA,NA
Sonpuri B.O,491995,B.O,Delivery,Durg,Raipur,Chattisgarh,Kawardha,Kawardha,CHATTISGARH,NA,Kawardha S.O,Rajnandgaon H.O,NA,NA
Sorar B.O,491227,B.O,Delivery,Durg,Raipur,Chattisgarh,Gurur,Durg,CHATTISGARH,NA,Gurur S.O,Durg H.O,NA,NA
Supela Bhilai S.O,490023,S.O,Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,0788-2295954,NA,Durg H.O,NA,NA
Surajpura B.O,491995,B.O,Delivery,Durg,Raipur,Chattisgarh,Kawardha,Kawardha,CHATTISGARH,NA,Kawardha S.O,Rajnandgaon H.O,NA,NA
Surdongar B.O,491228,B.O,Delivery,Durg,Raipur,Chattisgarh,Dondi Awari,Durg,CHATTISGARH,NA,Dallirajhara S.O,Durg H.O,NA,NA
Surdung B.O,490024,B.O,Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,NA,Jamul Cement Works S.O,Durg H.O,NA,NA
Suregaon B.O,491225,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Arjunda S.O,Durg H.O,NA,NA
Surgi B.O,491441,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Rajnandgaon,Rajnandgaon,CHATTISGARH,NA,NA,Rajnandgaon H.O,NA,NA
Surpa B.O,491223,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Gunderdehi S.O,Durg H.O,NA,NA
Tamora B.O,491221,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Anda S.O,Durg H.O,NA,NA
Tappa B.O,491557,B.O,Delivery,Durg,Raipur,Chattisgarh,Chhuria,Rajnandgaon,CHATTISGARH,NA,Chichola S.O,Rajnandgaon H.O,NA,NA
Taraud B.O,491226,B.O,Delivery,Durg,Raipur,Chattisgarh,Balod,Durg,CHATTISGARH,NA,Balod S.O,Durg H.O,NA,NA
Tarra B.O,491111,B.O,Delivery,Durg,Raipur,Chattisgarh,Patan,Durg,CHATTISGARH,NA,Patan S.O (Durg),Durg H.O,NA,NA
Tarri B.O,491227,B.O,Delivery,Durg,Raipur,Chattisgarh,Gurur,Durg,CHATTISGARH,NA,Gurur S.O,Durg H.O,NA,NA
Tatenga B.O,491771,B.O,Delivery,Durg,Raipur,Chattisgarh,Dondi Lohara,Durg,CHATTISGARH,NA,Dondi Lohara S.O,Durg H.O,NA,NA
Tavera B.O,491223,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Gunderdehi S.O,Durg H.O,NA,NA
Tedesara B.O,491441,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Rajnandgaon,Rajnandgaon,CHATTISGARH,NA,NA,Rajnandgaon H.O,NA,NA
Tekapar B.O,491226,B.O,Delivery,Durg,Raipur,Chattisgarh,Balod,Durg,CHATTISGARH,NA,Balod S.O,Durg H.O,NA,NA
Teligundra B.O,491111,B.O,Delivery,Durg,Raipur,Chattisgarh,Patan,Durg,CHATTISGARH,NA,Patan S.O (Durg),Durg H.O,NA,NA
Temri B.O,491340,B.O,Delivery,Durg,Raipur,Chattisgarh,Nandghat,Durg,CHATTISGARH,NA,Nandghat S.O,Durg H.O,NA,NA
Temri B.O,491001,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,NA,NA,Durg H.O,NA,NA
Tendunala B.O,491557,B.O,Delivery,Durg,Raipur,Chattisgarh,Chhuria,Rajnandgaon,CHATTISGARH,NA,Chichola S.O,Rajnandgaon H.O,NA,NA
Teregaon B.O,491229,B.O,Delivery,Durg,Raipur,Chattisgarh,Manpur,Rajnandgaon,CHATTISGARH,NA,Manpur S.O (Rajnandgaon),Rajnandgaon H.O,NA,NA
Thakurtola B.O,491888,B.O,Delivery,Durg,Raipur,Chattisgarh,Chhuikhadan,Rajnandgaon,CHATTISGARH,NA,Gandai Pandaria S.O,Rajnandgaon H.O,NA,NA
Themabuzurg B.O,491228,B.O,Delivery,Durg,Raipur,Chattisgarh,Dondi Awari,Durg,CHATTISGARH,NA,Dallirajhara S.O,Durg H.O,NA,NA
Thengabhat B.O,491335,B.O,Delivery,Durg,Raipur,Chattisgarh,Bemetara,Durg,CHATTISGARH,NA,Bemetara S.O,Durg H.O,NA,NA
Tipni B.O,491338,B.O,Delivery,Durg,Raipur,Chattisgarh,Saja,Durg,CHATTISGARH,NA,Khamaria S.O (Durg),Durg H.O,NA,NA
Tirga B.O,491225,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Arjunda S.O,Durg H.O,NA,NA
Tohe B.O,491229,B.O,Delivery,Durg,Raipur,Chattisgarh,Manpur,Rajnandgaon,CHATTISGARH,NA,Manpur S.O (Rajnandgaon),Rajnandgaon H.O,NA,NA
Tumakala B.O,491001,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,NA,NA,Durg H.O,NA,NA
Tumdibod B.O,491441,B.O directly a/w Head Office,Delivery,Durg,Raipur,Chattisgarh,Rajnandgaon,Rajnandgaon,CHATTISGARH,NA,NA,Rajnandgaon H.O,NA,NA
Udaipur B.O,491885,B.O,Delivery,Durg,Raipur,Chattisgarh,Chhuikhadan,Rajnandgaon,CHATTISGARH,NA,Chhuikhadan S.O,Rajnandgaon H.O,NA,NA
Umarwahi B.O,491661,B.O,Delivery,Durg,Raipur,Chattisgarh,Dongargaon,Rajnandgaon,CHATTISGARH,NA,Dongargaon S.O,Rajnandgaon H.O,NA,NA
Uparwah B.O,491444,B.O,Delivery,Durg,Raipur,Chattisgarh,Rajnandgaon,Rajnandgaon,CHATTISGARH,NA,Ghumka S.O,Rajnandgaon H.O,NA,NA
Urla B.O,490025,B.O,Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,NA,Bhilai Marshalling Yard S.O,Durg H.O,NA,NA
Usarwahi B.O,491888,B.O,Delivery,Durg,Raipur,Chattisgarh,Gandai Pandaria,Rajnandgaon,CHATTISGARH,NA,Gandai Pandaria S.O,Rajnandgaon H.O,NA,NA
Utai Pedal B.O,491107,B.O,Delivery,Durg,Raipur,Chattisgarh,Patan,Durg,CHATTISGARH,NA,Utai S.O,Durg H.O,NA,NA
Utai S.O,491107,S.O,Delivery,Durg,Raipur,Chattisgarh,Patan,Durg,CHATTISGARH,0788-2673803,NA,Durg H.O,NA,NA
Vaishali Nagar Bhilai S.O,490023,S.O,Non-Delivery,Durg,Raipur,Chattisgarh,Durg,Durg,CHATTISGARH,0788-2294196,NA,Durg H.O,NA,NA
Vinayakpur B.O,491221,B.O,Delivery,Durg,Raipur,Chattisgarh,Gunderdehi,Durg,CHATTISGARH,NA,Anda S.O,Durg H.O,NA,NA
Wasadi B.O,491665,B.O,Delivery,Durg,Raipur,Chattisgarh,Ambagarh Chowki,Rajnandgaon,CHATTISGARH,NA,Ambagarh Chowki S.O,Rajnandgaon H.O,NA,NA
Ajabnagar B.O,497001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,NA,Ambikapur H.O,NA,NA
Ambikapur H.O,497001,H.O,Delivery,Raigarh,Raipur,Chattisgarh,Ambikapur,Surguja,CHATTISGARH,07774-220952,NA,NA,NA,NA
Ambikapur Nyalaya S.O,497001,S.O,Non-Delivery,Raigarh,Raipur,Chattisgarh,Ambikapur,Surguja,CHATTISGARH,07774-222366,NA,Ambikapur H.O,NA,NA
Ambikapur Town S.O,497001,S.O,Non-Delivery,Raigarh,Raipur,Chattisgarh,Ambikapur,Surguja,CHATTISGARH,07774-222364,NA,Ambikapur H.O,NA,NA
Amgaon B.O,496107,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Tamnar S.O,Raigarh H.O,NA,NA
Amjhar B.O,496551,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Sarangarh,Raigarh,CHATTISGARH,NA,Baramkela S.O,Raigarh H.O,NA,NA
Amlipali B.O,496551,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Sarangarh,Raigarh,CHATTISGARH,NA,Baramkela S.O,Raigarh H.O,NA,NA
Anjoripali B.O,496661,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Kharsia S.O,Raigarh H.O,NA,NA
Ankira B.O,496245,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Kunkuri,Jashpur,CHATTISGARH,NA,Lawakera S.O,Raigarh H.O,NA,NA
Annapara B.O,497220,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Ramanujganj S.O,Ambikapur H.O,NA,NA
Arabalrampur B.O,497001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,NA,Ambikapur H.O,NA,NA
Aragarhi Camp B.O,497220,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Ramanujganj S.O,Ambikapur H.O,NA,NA
Arooti B.O,497116,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Lakhanpur S.O (Surguja),Ambikapur H.O,NA,NA
Arra B.O,496331,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Jashpurnagar S.O,Raigarh H.O,NA,NA
Asta B.O,496330,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Manora S.O (Jashpur),Raigarh H.O,NA,NA
Aurda B.O,496100,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Kondatarai S.O,Raigarh H.O,NA,NA
Aurda B.O,496661,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Kharsia S.O,Raigarh H.O,NA,NA
Babouli B.O,497101,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Batouli S.O,Ambikapur H.O,NA,NA
Bachhraon B.O,496224,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Bagicha,Jashpur,CHATTISGARH,NA,Bagicha S.O,Raigarh H.O,NA,NA
Bada Karonja B.O,496338,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Gholeng S.O,Raigarh H.O,NA,NA
Bade Deogaon B.O,496661,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Kharsia S.O,Raigarh H.O,NA,NA
Badebhandar B.O,496100,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Kondatarai S.O,Raigarh H.O,NA,NA
Badegantuli` B.O,496450,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Sarangarh,Raigarh,CHATTISGARH,NA,Hardi S.O (Raigarh),Raigarh H.O,NA,NA
Badehardi B.O,496440,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Pussore S.O,Raigarh H.O,NA,NA
Badenawapara B.O,496554,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Sarangarh,Raigarh,CHATTISGARH,NA,Saria S.O,Raigarh H.O,NA,NA
Badsara B.O,497331,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Koriya,CHATTISGARH,NA,Patna S.O,Ambikapur H.O,NA,NA
Bagbahar B.O,496220,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Jashpurnagar,Jashpur,CHATTISGARH,NA,Ludeg S.O,Raigarh H.O,NA,NA
Baghadola B.O,496440,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Raigarh,Raigarh,CHATTISGARH,NA,Pussore S.O,Raigarh H.O,NA,NA
Baghima B.O,497001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,Rajpur,Surguja,CHATTISGARH,NA,NA,Ambikapur H.O,NA,NA
Bagicha S.O,496224,S.O,Delivery,Raigarh,Raipur,Chattisgarh,Bagicha,Jashpur,CHATTISGARH,07769-241230,NA,Raigarh H.O,NA,NA
Bagudega B.O,496115,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Rajpur (RIH) S.O,Raigarh H.O,NA,NA
Baharasi B.O,497778,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Koriya,CHATTISGARH,NA,Janakpur S.O,Ambikapur H.O,NA,NA
Bahirkela B.O,496111,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Gharghoda,Raigarh,CHATTISGARH,NA,Gharghoda S.O,Raigarh H.O,NA,NA
Bahma B.O,496220,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Ludeg S.O,Raigarh H.O,NA,NA
Bahora B.O,496336,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Sanna S.O,Raigarh H.O,NA,NA
Baihamunda B.O,496111,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Gharghoda,Raigarh,CHATTISGARH,NA,Gharghoda S.O,Raigarh H.O,NA,NA
Baijnathpur B.O,497231,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Bhaiyathan S.O,Ambikapur H.O,NA,NA
Baikunthapur S.O,497335,S.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Koriya,CHATTISGARH,07836-233126,NA,Ambikapur H.O,NA,NA
Bairagi B.O,496118,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Pathalgoan S.O,Raigarh H.O,NA,NA
Baisi Colony B.O,496116,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Udaipur (Dharamjaigarh),Raigarh,CHATTISGARH,NA,Dharmajaigarh S.O,Raigarh H.O,NA,NA
Bakalo B.O,497333,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Ramanujnagar S.O,Ambikapur H.O,NA,NA
Bakaruma B.O,496118,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Pathalgoan S.O,Raigarh H.O,NA,NA
Balangi B.O,497225,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Wadrafnagar S.O,Ambikapur H.O,NA,NA
Balrampur S.O,497119,S.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,07831-273962,NA,Ambikapur H.O,NA,NA
Bandrachuwan B.O,496223,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Kansabel S.O,Raigarh H.O,NA,NA
Baneya B.O,497114,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Pratapgarh S.O,Ambikapur H.O,NA,NA
Bangurkela B.O,496334,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Kunkuri,Jashpur,CHATTISGARH,NA,Duldula S.O,Raigarh H.O,NA,NA
Bangursia B.O,496665,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Udaipur (Dharamjaigarh),Raigarh,CHATTISGARH,NA,Chhal S.O,Raigarh H.O,NA,NA
Bangursiya B.O,496001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,Raigarh,Raigarh,CHATTISGARH,NA,NA,Raigarh H.O,NA,NA
Banhar B.O,496665,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Chhal S.O,Raigarh H.O,NA,NA
Banja B.O,497231,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Bhaiyathan S.O,Ambikapur H.O,NA,NA
Banjaridand B.O,497335,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Koriya,CHATTISGARH,NA,Baikunthapur S.O,Ambikapur H.O,NA,NA
Banora B.O,496001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,Raigarh,Raigarh,CHATTISGARH,NA,NA,Raigarh H.O,NA,NA
Bansi B.O,496111,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Gharghoda,Raigarh,CHATTISGARH,NA,Gharghoda S.O,Raigarh H.O,NA,NA
Bansipur B.O,497339,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Koriya,CHATTISGARH,NA,Churcha Colly S.O,Ambikapur H.O,NA,NA
Bar B.O,496554,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Saria S.O,Raigarh H.O,NA,NA
Baradoli B.O,496440,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Pussore S.O,Raigarh H.O,NA,NA
Baramkela S.O,496551,S.O,Delivery,Raigarh,Raipur,Chattisgarh,Sarangarh,Raigarh,CHATTISGARH,07768-265240,NA,Raigarh H.O,NA,NA
Barangjore B.O,496225,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Jashpur,CHATTISGARH,NA,Kunkuri S.O,Raigarh H.O,NA,NA
Barbaspur B.O,497335,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Baikunthapur,Koriya,CHATTISGARH,NA,Baikunthapur S.O,Ambikapur H.O,NA,NA
Barbhouna B.O,496665,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Kharsia,Raigarh,CHATTISGARH,NA,Chhal S.O,Raigarh H.O,NA,NA
Bardar B.O,497119,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Balrampur S.O,Ambikapur H.O,NA,NA
Bardar B.O,497449,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Koriya,CHATTISGARH,NA,Chirimiri Colly S.O,Ambikapur H.O,NA,NA
Bargidih B.O,497101,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Batouli S.O,Ambikapur H.O,NA,NA
Bargwan B.O,497001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,NA,Ambikapur H.O,NA,NA
Barion B.O,497001,B.O directly a/w Head Office,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,NA,Ambikapur H.O,NA,NA
Barod B.O,496111,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Gharghoda,Raigarh,CHATTISGARH,NA,Gharghoda S.O,Raigarh H.O,NA,NA
Barpali B.O,496554,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Raigarh,CHATTISGARH,NA,Saria S.O,Raigarh H.O,NA,NA
Barra B.O,496665,B.O,Delivery,Raigarh,Raipur,Chattisgarh,Kharsia,Raigarh,CHATTISGARH,NA,Chhal S.O,Raigarh H.O,NA,NA
Bartikala B.O,497223,B.O,Delivery,Raigarh,Raipur,Chattisgarh,NA,Surguja,CHATTISGARH,NA,Pratappur S.O (Surguja),Ambikapur H.O,NA,NA
