officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Harnathpur B.O,812006,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Nathnagar,Bhagalpur,BIHAR,NA,Nathnagar S.O,Bhagalpur H.O,NA,NA
Harpur B.O,813108,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sahkund,Bhagalpur,BIHAR,NA,Sahkund S.O,Bhagalpur H.O,NA,NA
Harpur B.O,813221,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Tarapur,Munger,BIHAR,NA,Tarapur S.O (Munger),Bhagalpur H.O,NA,NA
Hasai B.O,813205,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kahalgoan,Bhagalpur,BIHAR,NA,Ghogha S.O,Bhagalpur H.O,NA,NA
Hathiyok B.O,813213,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sultanganj,Bhagalpur,BIHAR,NA,Sultanganj S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Hirambi B.O,813109,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Dhuraiya,Banka,BIHAR,NA,Punsia S.O,Banka H.O,NA,NA
Inarabaran B.O,814131,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Chandan S.O,Banka H.O,NA,NA
Ishakchak S.O,812001,S.O,Non-Delivery,Bhagalpur,Patna HQ,Bihar,Jagdishpur,Bhagalpur,BIHAR,9973-196272,NA,Bhagalpur H.O,NA,NA
Ishapur Chorhar B.O,853202,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kharik,Bhagalpur,BIHAR,NA,Karik Bazar S.O,Bhagalpur H.O,NA,NA
Ishipur S.O,813206,S.O,Delivery,Bhagalpur,Patna HQ,Bihar,Pripainti,Bhagalpur,BIHAR,06429-282233,NA,Bhagalpur H.O,NA,NA
Ismailpur B.O,853205,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Gopalpur,Bhagalpur,BIHAR,NA,S.T.Goriar S.O,Bhagalpur H.O,NA,NA
Itahari B.O,813206,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Pirpainti,Bhagalpur,BIHAR,NA,Ishipur S.O,Bhagalpur H.O,NA,NA
Jagatpur B.O,853204,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Naugachia,Bhagalpur,BIHAR,NA,Naugachia S.O,Bhagalpur H.O,NA,NA
Jagatpur B.O,813103,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Barahat,Banka,BIHAR,NA,Barahat S.O,Banka H.O,NA,NA
Jagdishpur S.O (Bhagalpur),813105,S.O,Delivery,Bhagalpur,Patna HQ,Bihar,Jagdishpur,Bhagalpur,BIHAR,0641-2471206,NA,Bhagalpur H.O,NA,NA
Jahagira B.O,813213,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sultanganj,Bhagalpur,BIHAR,NA,Sultanganj S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Jaipur B.O,813106,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Katoria,Banka,BIHAR,NA,Katoria S.O,Banka H.O,NA,NA
Jajdiha B.O,813102,B.O directly a/w Head Office,Delivery,Bhagalpur,Patna HQ,Bihar,Bausi,Banka,BIHAR,NA,NA,Banka H.O,NA,NA
Jamdaha B.O,813102,B.O directly a/w Head Office,Delivery,Bhagalpur,Patna HQ,Bihar,Katoria,Banka,BIHAR,NA,NA,Banka H.O,NA,NA
Jamuuia B.O,853202,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kharikbazar,Bhagalpur,BIHAR,NA,Karik Bazar S.O,Bhagalpur H.O,NA,NA
Jethorjamua B.O,813102,B.O directly a/w Head Office,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,NA,Banka H.O,NA,NA
Jhandapur B.O,853201,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Bihpur,Bhagalpur,BIHAR,NA,Bihpur S.O,Bhagalpur H.O,NA,NA
Jogdiha B.O,813102,B.O directly a/w Head Office,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,NA,Banka H.O,NA,NA
Jokta Fatehpur B.O,814131,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Chanan,Banka,BIHAR,NA,Chandan S.O,Banka H.O,NA,NA
Jotgobind B.O,853205,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Ismailpur,Bhagalpur,BIHAR,NA,S.T.Goriar S.O,Bhagalpur H.O,NA,NA
Jotha B.O,813109,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Rajoun,Banka,BIHAR,NA,Punsia S.O,Banka H.O,NA,NA
Kadrachak B.O,813211,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Shambhuganj,Munger,BIHAR,NA,Shambhuganj S.O,Banka H.O,NA,NA
Kadwadiaza B.O,853204,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Naugachia,Bhagalpur,BIHAR,NA,Naugachia S.O,Bhagalpur H.O,NA,NA
Kahalgaon S.O,813203,S.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kahalgaon,Bhagalpur,BIHAR,06429-222202,NA,Bhagalpur H.O,NA,NA
Kahariah B.O,853204,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kursela,Katihar,BIHAR,NA,Naugachia S.O,Bhagalpur H.O,NA,NA
Kahua B.O,813221,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sangrampur,Munger,BIHAR,NA,Tarapur S.O (Munger),Bhagalpur H.O,NA,NA
Kairee B.O,813104,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Bounsi S.O,Banka H.O,NA,NA
Kajhia B.O,813103,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Barahat S.O,Banka H.O,NA,NA
Kajraili B.O,812005,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Nathnagar,Bhagalpur,BIHAR,NA,Mirjanhat S.O,Bhagalpur H.O,NA,NA
Kakwara B.O,813103,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Barahat S.O,Banka H.O,NA,NA
Kalgigaj B.O,813203,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kahalgoan,Bhagalpur,BIHAR,NA,Kahalgaon S.O,Bhagalpur H.O,NA,NA
Kaliprasad B.O,813209,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Pirpainti,Bhagalpur,BIHAR,NA,Pripainti S.O,Bhagalpur H.O,NA,NA
Kaluchak Bispuria B.O,853202,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kharik,Bhagalpur,BIHAR,NA,Karik Bazar S.O,Bhagalpur H.O,NA,NA
Kamargame B.O,813221,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Shambhuganj,Banka,BIHAR,NA,Tarapur S.O (Munger),Bhagalpur H.O,NA,NA
Kamdeodih B.O,813106,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Amarpur,Banka,BIHAR,NA,Katoria S.O,Banka H.O,NA,NA
Kamdeopur B.O,813101,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Amarpur,Banka,BIHAR,NA,Amarpur S.O (Banka),Banka H.O,NA,NA
Kamlakund B.O,853205,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Gopalpur,Bhagalpur,BIHAR,NA,S.T.Goriar S.O,Bhagalpur H.O,NA,NA
Kandhar B.O,813106,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Katoria,Banka,BIHAR,NA,Katoria S.O,Banka H.O,NA,NA
Kandnar B.O,813101,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Amarpur,Banka,BIHAR,NA,Amarpur S.O (Banka),Banka H.O,NA,NA
Kapsona B.O,813108,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sahkund,Bhagalpur,BIHAR,NA,Sahkund S.O,Bhagalpur H.O,NA,NA
Karaharia B.O,813201,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Tarapur,Munger,BIHAR,NA,Asarganj S.O,Bhagalpur H.O,NA,NA
Karanjha B.O,813207,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Fulldumar,Banka,BIHAR,NA,Khesar S.O,Banka H.O,NA,NA
Karia B.O,813204,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kahalgoan,Bhagalpur,BIHAR,NA,Ekchari S.O,Bhagalpur H.O,NA,NA
Karik Bazar S.O,853202,S.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kharik Bazar,Bhagalpur,BIHAR,06421-269261,NA,Bhagalpur H.O,NA,NA
Kasba B.O,813211,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Shambhuganj,Banka,BIHAR,NA,Shambhuganj S.O,Banka H.O,NA,NA
Kasimpur B.O,813105,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Goradih,Bhagalpur,BIHAR,NA,Jagdishpur S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Kasri B.O,813203,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Kahalgoan,Bhagalpur,BIHAR,NA,Kahalgaon S.O,Bhagalpur H.O,NA,NA
Kathail B.O,813101,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Amarpur S.O (Banka),Banka H.O,NA,NA
Kathara B.O,813213,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sultanganj,Bhagalpur,BIHAR,NA,Sultanganj S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Kathoun B.O,813107,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Rajaun,Banka,BIHAR,NA,Rajoun S.O,Banka H.O,NA,NA
Kathrang B.O,813105,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Rajaun,Banka,BIHAR,NA,Jagdishpur S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Katoria S.O,813106,S.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,06424-250622,NA,Banka H.O,NA,NA
Katsakrh B.O,813106,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Katoria,Banka,BIHAR,NA,Katoria S.O,Banka H.O,NA,NA
Kavisha B.O,813211,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Shambhuganj,Banka,BIHAR,NA,Shambhuganj S.O,Banka H.O,NA,NA
Kenduar B.O,813101,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Amarpur S.O (Banka),Banka H.O,NA,NA
Kewar B.O,813106,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Banka,Banka,BIHAR,NA,Katoria S.O,Banka H.O,NA,NA
Khabra B.O,813212,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Sangrampur,Munger,BIHAR,NA,Sangrampur S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Khaira B.O,812006,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Nathnagar,Bhagalpur,BIHAR,NA,Nathnagar S.O,Bhagalpur H.O,NA,NA
Khairpurkadwa B.O,853204,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Naugachhia,Bhagalpur,BIHAR,NA,Naugachia S.O,Bhagalpur H.O,NA,NA
Khajra B.O,853204,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Naugachia,Bhagalpur,BIHAR,NA,Naugachia S.O,Bhagalpur H.O,NA,NA
Khajraitha B.O,853203,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Parbatta,Khagaria,BIHAR,NA,Narayanpur S.O (Bhagalpur),Bhagalpur H.O,NA,NA
Khanjarpur B.O,812005,B.O,Delivery,Bhagalpur,Patna HQ,Bihar,Jagdishpur,Bhagalpur,BIHAR,NA,Aliganj S.O,Bhagalpur H.O,NA,NA
